% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.225758417e+03 +7.225758417e+03 +7.305238417e+03 +7.305238417e+03 +1.6000e+01 +2.6000e+01 +2.2000e+01 +3.0000e+01 +2.2000e+01 +2.4000e+01 +2.1000e+01 +2.0000e+00 +1.0000e+01 +4.0000e+00 +5.0000e+00 +2.4000e+01 +1.8000e+01 +2.4000e+01 +1.0000e+00 +2.8000e+01 +1.3000e+01 +5.0000e+00 +2.0000e+00 +3.0000e+01
2 +4.249105617e+03 +4.249105617e+03 +4.328585617e+03 +4.328585617e+03 +2.5000e+01 +2.7000e+01 +2.0000e+00 +7.0000e+00 +1.4000e+01 +7.0000e+00 +2.8000e+01 +2.0000e+00 +7.0000e+00 +9.0000e+00 +6.0000e+00 +1.5000e+01 +3.0000e+00 +1.5000e+01 +1.8000e+01 +0.0000e+00 +1.0000e+00 +4.0000e+00 +2.7000e+01 +1.1000e+01
22 +3.803803217e+03 +3.803803217e+03 +3.883283217e+03 +3.883283217e+03 +2.4000e+01 +2.6000e+01 +1.0000e+00 +6.0000e+00 +1.3000e+01 +6.0000e+00 +2.7000e+01 +1.0000e+00 +6.0000e+00 +8.0000e+00 +5.0000e+00 +1.4000e+01 +2.0000e+00 +1.4000e+01 +1.7000e+01 +0.0000e+00 +0.0000e+00 +3.0000e+00 +2.6000e+01 +1.0000e+01
102 +2.371726417e+03 +2.371726417e+03 +2.451206417e+03 +2.451206417e+03 +2.0000e+01 +2.2000e+01 +0.0000e+00 +2.0000e+00 +9.0000e+00 +2.0000e+00 +2.3000e+01 +0.0000e+00 +2.0000e+00 +4.0000e+00 +1.0000e+00 +1.0000e+01 +0.0000e+00 +1.0000e+01 +1.3000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.2000e+01 +6.0000e+00
164 +1.575894417e+03 +1.575894417e+03 +1.655374417e+03 +1.655374417e+03 +8.0000e+00 +0.0000e+00 +4.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.9000e+01 +1.9000e+01 +5.0000e+00 +9.0000e+00 +2.0000e+01 +0.0000e+00 +3.0000e+00
242 +9.391488173e+02 +9.391488173e+02 +1.018628817e+03 +1.018628817e+03 +1.3000e+01 +1.5000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.6000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.5000e+01 +0.0000e+00
302 +6.029360173e+02 +6.029360173e+02 +6.824160173e+02 +6.824160173e+02 +1.0000e+01 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00
350 +3.675152173e+02 +3.675152173e+02 +4.469952173e+02 +4.469952173e+02 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +1.2000e+01 +2.0000e+00
390 +2.430544173e+02 +2.430544173e+02 +3.225344173e+02 +3.225344173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00
450 +1.339984173e+02 +1.339984173e+02 +2.134784173e+02 +2.134784173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00
