% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.373783883e+26 +6.373783883e+26 +6.373783883e+26 +6.373783883e+26 +2.5246e+13 +0.0000e+00
3 +3.124842716e+26 +3.124842716e+26 +3.124842716e+26 +3.124842716e+26 +1.7677e+13 +0.0000e+00
7 +6.691866904e+22 +6.691866904e+22 +6.691866904e+22 +6.691866904e+22 +2.5869e+11 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.138745988e+26 +7.138745988e+26 +7.138745988e+26 +7.138745988e+26 +2.6718e+13 +0.0000e+00
2 +5.290433437e+24 +5.290433437e+24 +5.290433437e+24 +5.290433437e+24 +2.3001e+12 +0.0000e+00
71 +2.506286672e+24 +2.506286672e+24 +2.506286672e+24 +2.506286672e+24 +1.5831e+12 +0.0000e+00
83 +2.488311508e+21 +2.488311508e+21 +2.488311508e+21 +2.488311508e+21 +4.9883e+10 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.627159951e+26 +8.627159951e+26 +8.627159951e+26 +8.627159951e+26 +2.9372e+13 +0.0000e+00
3 +2.401528189e+26 +2.401528189e+26 +2.401528189e+26 +2.401528189e+26 +1.5497e+13 +0.0000e+00
4 +5.563499513e+25 +5.563499513e+25 +5.563499513e+25 +5.563499513e+25 +7.4589e+12 +0.0000e+00
8 +7.489646724e+24 +7.489646724e+24 +7.489646724e+24 +7.489646724e+24 +2.7367e+12 +0.0000e+00
23 +1.449940835e+23 +1.449940835e+23 +1.449940835e+23 +1.449940835e+23 +3.8078e+11 +0.0000e+00
82 +8.247144327e+21 +8.247144327e+21 +8.247144327e+21 +8.247144327e+21 +9.0814e+10 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.629782775e+26 +7.629782775e+26 +7.629782775e+26 +7.629782775e+26 +2.7622e+13 +0.0000e+00
4 +3.438131846e+26 +3.438131846e+26 +3.438131846e+26 +3.438131846e+26 +1.8542e+13 +0.0000e+00
5 +2.229715635e+24 +2.229715635e+24 +2.229715635e+24 +2.229715635e+24 +1.4932e+12 +0.0000e+00
15 +1.432775944e+22 +1.432775944e+22 +1.432775944e+22 +1.432775944e+22 +1.1970e+11 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.776409432e+26 +7.776409432e+26 +7.776409432e+26 +7.776409432e+26 +2.7886e+13 +0.0000e+00
2 +5.888869585e+26 +5.888869585e+26 +5.888869585e+26 +5.888869585e+26 +2.4267e+13 +0.0000e+00
3 +3.659692499e+26 +3.659692499e+26 +3.659692499e+26 +3.659692499e+26 +1.9130e+13 +0.0000e+00
7 +1.655579675e+26 +1.655579675e+26 +1.655579675e+26 +1.655579675e+26 +1.2867e+13 +0.0000e+00
8 +1.298085802e+26 +1.298085802e+26 +1.298085802e+26 +1.298085802e+26 +1.1393e+13 +0.0000e+00
11 +6.982705728e+25 +6.982705728e+25 +6.982705728e+25 +6.982705728e+25 +8.3563e+12 +0.0000e+00
20 +3.412314290e+25 +3.412314290e+25 +3.412314290e+25 +3.412314290e+25 +5.8415e+12 +0.0000e+00
25 +1.057894603e+25 +1.057894603e+25 +1.057894603e+25 +1.057894603e+25 +3.2525e+12 +0.0000e+00
54 +5.053365495e+24 +5.053365495e+24 +5.053365495e+24 +5.053365495e+24 +2.2480e+12 +0.0000e+00
65 +2.217049246e+24 +2.217049246e+24 +2.217049246e+24 +2.217049246e+24 +1.4890e+12 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.270429203e+26 +9.270429203e+26 +9.270429203e+26 +9.270429203e+26 +3.0447e+13 +0.0000e+00
2 +5.405502613e+26 +5.405502613e+26 +5.405502613e+26 +5.405502613e+26 +2.3250e+13 +0.0000e+00
4 +3.297955239e+26 +3.297955239e+26 +3.297955239e+26 +3.297955239e+26 +1.8160e+13 +0.0000e+00
12 +4.211293910e+25 +4.211293910e+25 +4.211293910e+25 +4.211293910e+25 +6.4894e+12 +0.0000e+00
18 +2.500717010e+23 +2.500717010e+23 +2.500717010e+23 +2.500717010e+23 +5.0007e+11 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.203050199e+26 +9.203050199e+26 +9.203050199e+26 +9.203050199e+26 +3.0337e+13 +0.0000e+00
2 +3.670357773e+25 +3.670357773e+25 +3.670357773e+25 +3.670357773e+25 +6.0583e+12 +0.0000e+00
8 +7.641602403e+23 +7.641602403e+23 +7.641602403e+23 +7.641602403e+23 +8.7416e+11 +0.0000e+00
17 +3.360333954e+23 +3.360333954e+23 +3.360333954e+23 +3.360333954e+23 +5.7968e+11 +0.0000e+00
