% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.383854417e+03 +5.383854417e+03 +5.463334417e+03 +5.463334417e+03 +6.0000e+00 +2.6000e+01 +8.0000e+00 +0.0000e+00 +1.4000e+01 +1.8000e+01 +2.0000e+01 +1.7000e+01 +3.0000e+00 +1.9000e+01 +1.4000e+01 +1.4000e+01 +2.2000e+01 +1.7000e+01 +1.8000e+01 +2.6000e+01 +8.0000e+00 +0.0000e+00 +2.0000e+01 +2.2000e+01
4 +3.679569617e+03 +3.679569617e+03 +3.759049617e+03 +3.759049617e+03 +1.0000e+01 +1.0000e+01 +1.6000e+01 +1.0000e+00 +0.0000e+00 +2.1000e+01 +2.1000e+01 +3.0000e+00 +2.9000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +3.0000e+00 +2.1000e+01 +6.0000e+00 +2.0000e+01 +1.0000e+00 +2.1000e+01 +1.1000e+01
7 +1.761280017e+03 +1.761280017e+03 +1.840760017e+03 +1.840760017e+03 +1.0000e+00 +4.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +1.0000e+01 +1.0000e+01 +1.5000e+01 +3.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +1.0000e+01 +8.0000e+00 +2.1000e+01 +1.3000e+01 +0.0000e+00 +1.0000e+01 +1.6000e+01
107 +1.479990417e+03 +1.479990417e+03 +1.559470417e+03 +1.559470417e+03 +8.0000e+00 +7.0000e+00 +7.0000e+00 +0.0000e+00 +7.0000e+00 +1.2000e+01 +0.0000e+00 +1.4000e+01 +9.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.5000e+01 +9.0000e+00 +1.5000e+01 +2.0000e+00 +9.0000e+00 +1.2000e+01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.506002082e+03 +7.506002082e+03 +7.900482082e+03 +7.900482082e+03 +2.4000e+01 +2.8000e+01 +2.1000e+01 +6.0000e+00 +2.4000e+01 +2.1000e+01 +1.9000e+01 +1.8000e+01 +9.0000e+00 +1.0000e+01 +2.9000e+01 +1.0000e+00 +2.0000e+01 +1.0000e+01 +1.0000e+01 +2.1000e+01 +2.9000e+01 +6.0000e+00 +1.9000e+01 +1.2000e+01
2 +3.271923682e+03 +3.271923682e+03 +3.666403682e+03 +3.666403682e+03 +5.0000e+00 +1.1000e+01 +5.0000e+00 +2.1000e+01 +5.0000e+00 +2.0000e+01 +5.0000e+00 +1.0000e+00 +2.4000e+01 +1.2000e+01 +9.0000e+00 +0.0000e+00 +1.3000e+01 +1.2000e+01 +1.2000e+01 +5.0000e+00 +9.0000e+00 +2.1000e+01 +5.0000e+00 +8.0000e+00
102 +2.088142882e+03 +2.088142882e+03 +2.482622882e+03 +2.482622882e+03 +1.0000e+01 +4.0000e+00 +0.0000e+00 +1.9000e+01 +0.0000e+00 +1.1000e+01 +1.1000e+01 +1.0000e+01 +8.0000e+00 +4.0000e+00 +8.0000e+00 +1.9000e+01 +1.1000e+01 +1.1000e+01 +7.0000e+00 +0.0000e+00 +1.2000e+01 +4.0000e+00 +1.1000e+01 +1.2000e+01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.482656596e+03 +5.482656596e+03 +5.235546596e+03 +5.235546596e+03 +1.2000e+01 +1.4000e+01 +2.1000e+01 +2.6000e+01 +1.4000e+01 +8.0000e+00 +1.2000e+01 +1.2000e+01 +2.6000e+01 +8.0000e+00 +1.0000e+00 +1.7000e+01 +2.1000e+01 +2.1000e+01 +1.7000e+01 +2.1000e+01 +1.4000e+01 +1.6000e+01 +1.6000e+01 +1.4000e+01
