% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.287904017e+03 +4.287904017e+03 +4.367384017e+03 +4.367384017e+03 +6.0000e+00 +9.0000e+00 +1.3000e+01 +1.3000e+01 +1.4000e+01 +2.1000e+01 +0.0000e+00 +1.0000e+01 +6.0000e+00 +1.5000e+01 +2.1000e+01 +0.0000e+00 +0.0000e+00 +3.0000e+01 +6.0000e+00 +1.2000e+01 +2.0000e+00 +1.5000e+01 +2.8000e+01 +6.0000e+00
20 +3.313326417e+03 +3.313326417e+03 +3.392806417e+03 +3.392806417e+03 +1.5000e+01 +1.0000e+01 +1.6000e+01 +3.0000e+01 +1.0000e+01 +1.0000e+00 +9.0000e+00 +2.0000e+00 +1.0000e+00 +8.0000e+00 +6.0000e+00 +1.9000e+01 +1.9000e+01 +4.0000e+00 +6.0000e+00 +1.5000e+01 +8.0000e+00 +1.3000e+01 +1.3000e+01 +1.5000e+01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.265341282e+03 +6.265341282e+03 +6.659821282e+03 +6.659821282e+03 +1.6000e+01 +2.6000e+01 +1.7000e+01 +2.7000e+01 +4.0000e+00 +4.0000e+00 +5.0000e+00 +4.0000e+00 +1.6000e+01 +8.0000e+00 +1.2000e+01 +0.0000e+00 +3.0000e+01 +1.4000e+01 +1.8000e+01 +1.3000e+01 +3.0000e+01 +2.8000e+01 +5.0000e+00 +0.0000e+00
7 +3.886944482e+03 +3.886944482e+03 +4.281424482e+03 +4.281424482e+03 +3.0000e+00 +0.0000e+00 +7.0000e+00 +3.0000e+01 +3.0000e+00 +9.0000e+00 +1.5000e+01 +0.0000e+00 +8.0000e+00 +2.0000e+01 +1.6000e+01 +6.0000e+00 +2.0000e+01 +3.0000e+00 +2.1000e+01 +2.0000e+01 +1.9000e+01 +5.0000e+00 +3.0000e+00 +1.2000e+01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.529587796e+03 +5.529587796e+03 +5.282477796e+03 +5.282477796e+03 +1.8000e+01 +7.0000e+00 +1.7000e+01 +2.8000e+01 +2.3000e+01 +1.8000e+01 +1.4000e+01 +4.0000e+00 +1.2000e+01 +2.4000e+01 +2.4000e+01 +1.5000e+01 +1.8000e+01 +1.0000e+00 +0.0000e+00 +3.0000e+00 +7.0000e+00 +2.7000e+01 +2.0000e+01 +4.0000e+00
20 +3.832133396e+03 +3.832133396e+03 +3.585023396e+03 +3.585023396e+03 +1.0000e+00 +5.0000e+00 +0.0000e+00 +2.2000e+01 +2.3000e+01 +1.1000e+01 +1.5000e+01 +9.0000e+00 +1.1000e+01 +1.8000e+01 +7.0000e+00 +2.3000e+01 +1.8000e+01 +1.0000e+00 +5.0000e+00 +1.5000e+01 +2.1000e+01 +8.0000e+00 +3.0000e+00 +2.0000e+01
36 +2.488110996e+03 +2.488110996e+03 +2.241000996e+03 +2.241000996e+03 +2.8000e+01 +3.0000e+00 +4.0000e+00 +1.7000e+01 +1.3000e+01 +5.0000e+00 +7.0000e+00 +8.0000e+00 +9.0000e+00 +8.0000e+00 +7.0000e+00 +5.0000e+00 +8.0000e+00 +4.0000e+00 +1.4000e+01 +1.8000e+01 +2.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.021964035e+03 +6.021964035e+03 +5.869924035e+03 +5.869924035e+03 +9.0000e+00 +2.8000e+01 +2.4000e+01 +8.0000e+00 +1.6000e+01 +1.6000e+01 +1.9000e+01 +2.5000e+01 +1.0000e+01 +1.2000e+01 +6.0000e+00 +2.3000e+01 +2.0000e+00 +2.9000e+01 +1.1000e+01 +6.0000e+00 +9.0000e+00 +2.2000e+01 +2.5000e+01 +1.5000e+01
