% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.618931217e+03 +8.618931217e+03 +8.698411217e+03 +8.698411217e+03 +6.0000e+00 +2.3000e+01 +1.8000e+01 +3.0000e+00 +2.9000e+01 +2.2000e+01 +2.0000e+01 +1.2000e+01 +2.6000e+01 +2.2000e+01 +2.7000e+01 +9.0000e+00 +2.7000e+01 +1.0000e+00 +2.1000e+01 +2.8000e+01 +7.0000e+00 +2.1000e+01 +2.0000e+01 +2.7000e+01
2 +4.281788817e+03 +4.281788817e+03 +4.361268817e+03 +4.361268817e+03 +5.0000e+00 +0.0000e+00 +1.4000e+01 +2.0000e+00 +8.0000e+00 +1.4000e+01 +2.6000e+01 +1.0000e+01 +2.0000e+01 +2.0000e+00 +1.8000e+01 +1.1000e+01 +8.0000e+00 +3.0000e+00 +1.6000e+01 +1.1000e+01 +2.6000e+01 +2.5000e+01 +1.0000e+01 +9.0000e+00
8 +3.835894417e+03 +3.835894417e+03 +3.915374417e+03 +3.915374417e+03 +0.0000e+00 +4.0000e+00 +1.3000e+01 +1.0000e+00 +7.0000e+00 +1.3000e+01 +2.5000e+01 +9.0000e+00 +1.9000e+01 +1.0000e+00 +1.7000e+01 +1.0000e+01 +7.0000e+00 +2.0000e+00 +1.5000e+01 +1.0000e+01 +2.5000e+01 +2.4000e+01 +9.0000e+00 +8.0000e+00
32 +2.361027217e+03 +2.361027217e+03 +2.440507217e+03 +2.440507217e+03 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +3.0000e+00 +9.0000e+00 +2.1000e+01 +5.0000e+00 +1.5000e+01 +0.0000e+00 +1.3000e+01 +6.0000e+00 +3.0000e+00 +0.0000e+00 +1.1000e+01 +6.0000e+00 +2.1000e+01 +2.0000e+01 +5.0000e+00 +4.0000e+00
56 +1.401198417e+03 +1.401198417e+03 +1.480678417e+03 +1.480678417e+03 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +1.7000e+01 +1.0000e+00 +1.1000e+01 +0.0000e+00 +9.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +2.0000e+00 +1.7000e+01 +1.6000e+01 +1.0000e+00 +0.0000e+00
74 +9.280720173e+02 +9.280720173e+02 +1.007552017e+03 +1.007552017e+03 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.4000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +1.4000e+01 +1.3000e+01 +0.0000e+00 +0.0000e+00
92 +5.828512173e+02 +5.828512173e+02 +6.623312173e+02 +6.623312173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +5.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.1000e+01 +1.0000e+01 +0.0000e+00 +0.0000e+00
110 +3.361808173e+02 +3.361808173e+02 +4.156608173e+02 +4.156608173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00
122 +2.289520173e+02 +2.289520173e+02 +3.084320173e+02 +3.084320173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00
129 +1.546496173e+02 +1.546496173e+02 +2.341296173e+02 +2.341296173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00
