% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.366257617e+03 +7.366257617e+03 +7.445737617e+03 +7.445737617e+03 +9.0000e+00 +6.0000e+00 +1.6000e+01 +2.8000e+01 +2.8000e+01 +2.3000e+01 +2.6000e+01 +1.3000e+01 +0.0000e+00 +2.8000e+01 +4.0000e+00 +3.0000e+00 +1.0000e+01 +2.1000e+01 +2.1000e+01 +5.0000e+00 +2.8000e+01 +1.6000e+01 +1.3000e+01 +3.0000e+01
3 +5.070417617e+03 +5.070417617e+03 +5.149897617e+03 +5.149897617e+03 +1.7000e+01 +8.0000e+00 +9.0000e+00 +5.0000e+00 +1.5000e+01 +1.3000e+01 +1.4000e+01 +7.0000e+00 +0.0000e+00 +1.4000e+01 +2.4000e+01 +3.0000e+00 +2.0000e+01 +1.0000e+00 +2.1000e+01 +1.2000e+01 +2.5000e+01 +2.7000e+01 +1.0000e+01 +2.2000e+01
4 +3.737371217e+03 +3.737371217e+03 +3.816851217e+03 +3.816851217e+03 +1.1000e+01 +3.0000e+00 +1.7000e+01 +3.0000e+01 +2.0000e+00 +3.0000e+00 +9.0000e+00 +1.8000e+01 +9.0000e+00 +1.0000e+01 +0.0000e+00 +1.5000e+01 +2.0000e+00 +1.7000e+01 +1.0000e+01 +2.2000e+01 +2.4000e+01 +5.0000e+00 +2.0000e+00 +1.7000e+01
44 +2.223081617e+03 +2.223081617e+03 +2.302561617e+03 +2.302561617e+03 +4.0000e+00 +3.0000e+00 +1.3000e+01 +2.6000e+01 +0.0000e+00 +0.0000e+00 +5.0000e+00 +1.4000e+01 +5.0000e+00 +6.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +1.3000e+01 +6.0000e+00 +1.8000e+01 +2.0000e+01 +1.0000e+00 +0.0000e+00 +1.3000e+01
114 +1.566081617e+03 +1.566081617e+03 +1.645561617e+03 +1.645561617e+03 +7.0000e+00 +6.0000e+00 +7.0000e+00 +1.5000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +1.4000e+01 +7.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +3.0000e+00 +1.2000e+01 +4.0000e+00 +0.0000e+00 +2.2000e+01
144 +9.220576173e+02 +9.220576173e+02 +1.001537617e+03 +1.001537617e+03 +3.0000e+00 +4.0000e+00 +4.0000e+00 +1.2000e+01 +1.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +1.1000e+01 +4.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +1.0000e+00 +0.0000e+00 +1.9000e+01
164 +6.264112173e+02 +6.264112173e+02 +7.058912173e+02 +7.058912173e+02 +1.0000e+00 +2.0000e+00 +2.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +9.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +1.7000e+01
194 +3.506976173e+02 +3.506976173e+02 +4.301776173e+02 +4.301776173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.4000e+01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.764294882e+03 +8.764294882e+03 +9.158774882e+03 +9.158774882e+03 +3.0000e+01 +1.3000e+01 +1.6000e+01 +1.5000e+01 +2.6000e+01 +2.6000e+01 +2.9000e+01 +2.3000e+01 +3.0000e+00 +2.2000e+01 +1.9000e+01 +1.3000e+01 +2.1000e+01 +2.3000e+01 +5.0000e+00 +1.1000e+01 +1.8000e+01 +2.8000e+01 +2.8000e+01 +1.1000e+01
