% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.687624017e+03 +3.687624017e+03 +3.767104017e+03 +3.767104017e+03 +2.1000e+01 +4.0000e+00 +3.0000e+00 +1.6000e+01 +2.0000e+00 +1.1000e+01 +2.2000e+01 +1.2000e+01 +1.3000e+01 +2.3000e+01 +2.6000e+01 +1.1000e+01 +4.0000e+00 +1.2000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +1.0000e+01 +3.0000e+00 +0.0000e+00
17 +2.304084817e+03 +2.304084817e+03 +2.383564817e+03 +2.383564817e+03 +1.7000e+01 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +7.0000e+00 +1.8000e+01 +8.0000e+00 +9.0000e+00 +1.9000e+01 +2.2000e+01 +7.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00
29 +1.469262417e+03 +1.469262417e+03 +1.548742417e+03 +1.548742417e+03 +6.0000e+00 +7.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +4.0000e+00 +1.5000e+01 +5.0000e+00 +6.0000e+00 +1.6000e+01 +1.9000e+01 +4.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00
41 +9.463472173e+02 +9.463472173e+02 +1.025827217e+03 +1.025827217e+03 +7.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +1.0000e+00 +1.2000e+01 +2.0000e+00 +3.0000e+00 +1.3000e+01 +1.6000e+01 +1.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
53 +6.035232173e+02 +6.035232173e+02 +6.830032173e+02 +6.830032173e+02 +2.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +1.3000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
65 +3.959632173e+02 +3.959632173e+02 +4.754432173e+02 +4.754432173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
77 +2.428336173e+02 +2.428336173e+02 +3.223136173e+02 +3.223136173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
89 +1.437040173e+02 +1.437040173e+02 +2.231840173e+02 +2.231840173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
101 +9.848001728e+01 +9.848001728e+01 +1.779600173e+02 +1.779600173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.839883682e+03 +6.839883682e+03 +7.234363682e+03 +7.234363682e+03 +0.0000e+00 +1.0000e+00 +2.9000e+01 +1.0000e+01 +8.0000e+00 +2.0000e+01 +2.4000e+01 +2.9000e+01 +2.4000e+01 +6.0000e+00 +1.6000e+01 +1.3000e+01 +0.0000e+00 +1.5000e+01 +2.0000e+01 +2.0000e+01 +9.0000e+00 +2.7000e+01 +2.7000e+01 +1.2000e+01
2 +6.150814882e+03 +6.150814882e+03 +6.545294882e+03 +6.545294882e+03 +2.2000e+01 +0.0000e+00 +2.6000e+01 +1.9000e+01 +2.0000e+01 +4.0000e+00 +1.6000e+01 +2.6000e+01 +8.0000e+00 +0.0000e+00 +7.0000e+00 +4.0000e+00 +0.0000e+00 +5.0000e+00 +2.7000e+01 +2.0000e+00 +3.0000e+01 +1.6000e+01 +0.0000e+00 +2.6000e+01
20 +3.801776482e+03 +3.801776482e+03 +4.196256482e+03 +4.196256482e+03 +8.0000e+00 +9.0000e+00 +1.2000e+01 +1.6000e+01 +0.0000e+00 +1.7000e+01 +2.2000e+01 +1.9000e+01 +1.9000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+01 +0.0000e+00 +1.1000e+01 +0.0000e+00 +1.0000e+00 +2.1000e+01 +2.1000e+01 +0.0000e+00
36 +2.291806882e+03 +2.291806882e+03 +2.686286882e+03 +2.686286882e+03 +4.0000e+00 +5.0000e+00 +8.0000e+00 +1.2000e+01 +0.0000e+00 +1.3000e+01 +1.8000e+01 +1.5000e+01 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +1.7000e+01 +1.7000e+01 +0.0000e+00
48 +1.450837282e+03 +1.450837282e+03 +1.845317282e+03 +1.845317282e+03 +1.0000e+00 +2.0000e+00 +5.0000e+00 +9.0000e+00 +0.0000e+00 +1.0000e+01 +1.5000e+01 +1.2000e+01 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.4000e+01 +1.4000e+01 +0.0000e+00
60 +8.422420819e+02 +8.422420819e+02 +1.236722082e+03 +1.236722082e+03 +0.0000e+00 +0.0000e+00 +2.0000e+00 +6.0000e+00 +0.0000e+00 +7.0000e+00 +1.2000e+01 +9.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +1.1000e+01 +0.0000e+00
68 +5.593828819e+02 +5.593828819e+02 +9.538628819e+02 +9.538628819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +5.0000e+00 +1.0000e+01 +7.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +9.0000e+00 +0.0000e+00
76 +3.683652819e+02 +3.683652819e+02 +7.628452819e+02 +7.628452819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +3.0000e+00 +8.0000e+00 +5.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +7.0000e+00 +0.0000e+00
84 +2.413476819e+02 +2.413476819e+02 +6.358276819e+02 +6.358276819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +6.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +5.0000e+00 +0.0000e+00
