% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.701851217e+03 +5.701851217e+03 +5.781331217e+03 +5.781331217e+03 +0.0000e+00 +3.0000e+00 +5.0000e+00 +2.2000e+01 +2.0000e+00 +2.0000e+00 +2.3000e+01 +7.0000e+00 +1.7000e+01 +2.9000e+01 +2.6000e+01 +6.0000e+00 +1.5000e+01 +2.5000e+01 +2.0000e+00 +2.6000e+01 +2.2000e+01 +0.0000e+00 +1.6000e+01 +1.9000e+01
4 +3.979840017e+03 +3.979840017e+03 +4.059320017e+03 +4.059320017e+03 +1.0000e+00 +2.5000e+01 +1.7000e+01 +2.5000e+01 +2.3000e+01 +1.1000e+01 +6.0000e+00 +4.0000e+00 +9.0000e+00 +2.3000e+01 +1.6000e+01 +3.0000e+00 +1.0000e+01 +0.0000e+00 +1.5000e+01 +4.0000e+00 +3.0000e+00 +8.0000e+00 +1.0000e+00 +1.0000e+01
70 +2.258918417e+03 +2.258918417e+03 +2.338398417e+03 +2.338398417e+03 +1.3000e+01 +1.2000e+01 +0.0000e+00 +5.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +1.9000e+01 +0.0000e+00 +3.0000e+00 +1.0000e+00 +1.5000e+01 +1.1000e+01 +8.0000e+00 +4.0000e+00 +1.9000e+01 +2.0000e+00 +1.9000e+01 +7.0000e+00 +1.6000e+01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.725822882e+03 +7.725822882e+03 +8.120302882e+03 +8.120302882e+03 +1.2000e+01 +2.8000e+01 +2.7000e+01 +1.2000e+01 +1.2000e+01 +3.0000e+00 +0.0000e+00 +1.5000e+01 +2.9000e+01 +0.0000e+00 +1.2000e+01 +2.3000e+01 +4.0000e+00 +2.0000e+01 +2.9000e+01 +1.5000e+01 +2.3000e+01 +2.7000e+01 +1.6000e+01 +2.1000e+01
5 +6.149042082e+03 +6.149042082e+03 +6.543522082e+03 +6.543522082e+03 +2.6000e+01 +0.0000e+00 +5.0000e+00 +2.7000e+01 +2.1000e+01 +1.7000e+01 +1.3000e+01 +1.6000e+01 +2.0000e+00 +1.6000e+01 +1.7000e+01 +1.8000e+01 +1.2000e+01 +9.0000e+00 +2.5000e+01 +2.8000e+01 +2.5000e+01 +9.0000e+00 +9.0000e+00 +3.0000e+00
33 +3.628862882e+03 +3.628862882e+03 +4.023342882e+03 +4.023342882e+03 +5.0000e+00 +2.9000e+01 +1.8000e+01 +0.0000e+00 +0.0000e+00 +1.4000e+01 +3.0000e+00 +0.0000e+00 +8.0000e+00 +3.0000e+00 +5.0000e+00 +4.0000e+00 +9.0000e+00 +1.6000e+01 +5.0000e+00 +5.0000e+00 +1.9000e+01 +2.0000e+01 +1.6000e+01 +1.3000e+01
425 +1.789090082e+03 +1.789090082e+03 +2.183570082e+03 +2.183570082e+03 +0.0000e+00 +1.5000e+01 +6.0000e+00 +3.0000e+00 +0.0000e+00 +1.1000e+01 +1.1000e+01 +2.0000e+00 +1.1000e+01 +7.0000e+00 +1.3000e+01 +1.1000e+01 +7.0000e+00 +1.4000e+01 +1.4000e+01 +1.0000e+00 +3.0000e+00 +2.0000e+00 +3.0000e+00 +1.2000e+01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.264944596e+03 +4.264944596e+03 +4.017834596e+03 +4.017834596e+03 +2.2000e+01 +1.2000e+01 +4.0000e+00 +1.1000e+01 +2.0000e+00 +0.0000e+00 +3.0000e+00 +6.0000e+00 +1.0000e+00 +2.3000e+01 +0.0000e+00 +1.2000e+01 +2.7000e+01 +2.0000e+01 +1.2000e+01 +7.0000e+00 +2.2000e+01 +1.0000e+00 +2.9000e+01 +2.1000e+01
10 +3.966723796e+03 +3.966723796e+03 +3.719613796e+03 +3.719613796e+03 +1.3000e+01 +0.0000e+00 +5.0000e+00 +1.7000e+01 +0.0000e+00 +1.7000e+01 +0.0000e+00 +0.0000e+00 +1.5000e+01 +1.4000e+01 +2.7000e+01 +1.7000e+01 +2.9000e+01 +1.6000e+01 +2.3000e+01 +1.3000e+01 +1.2000e+01 +8.0000e+00 +1.0000e+00 +1.4000e+01
484 +2.456979796e+03 +2.456979796e+03 +2.209869796e+03 +2.209869796e+03 +0.0000e+00 +5.0000e+00 +6.0000e+00 +4.0000e+00 +1.0000e+01 +6.0000e+00 +1.3000e+01 +0.0000e+00 +1.7000e+01 +3.0000e+00 +1.7000e+01 +0.0000e+00 +1.6000e+01 +0.0000e+00 +1.2000e+01 +9.0000e+00 +1.8000e+01 +1.7000e+01 +2.6000e+01 +1.1000e+01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.228458435e+03 +5.228458435e+03 +5.076418435e+03 +5.076418435e+03 +2.5000e+01 +2.5000e+01 +1.3000e+01 +9.0000e+00 +1.7000e+01 +9.0000e+00 +2.8000e+01 +0.0000e+00 +8.0000e+00 +2.9000e+01 +4.0000e+00 +1.3000e+01 +2.0000e+00 +9.0000e+00 +9.0000e+00 +1.0000e+01 +1.0000e+00 +2.9000e+01 +3.0000e+00 +2.8000e+01
6 +3.117708035e+03 +3.117708035e+03 +2.965668035e+03 +2.965668035e+03 +0.0000e+00 +1.3000e+01 +3.0000e+00 +1.4000e+01 +1.4000e+01 +8.0000e+00 +1.2000e+01 +2.5000e+01 +1.1000e+01 +1.4000e+01 +8.0000e+00 +1.4000e+01 +1.4000e+01 +8.0000e+00 +6.0000e+00 +1.5000e+01 +2.8000e+01 +0.0000e+00 +2.0000e+00 +6.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.718503628e+03 +6.718503628e+03 +6.693253628e+03 +6.693253628e+03 +2.4000e+01 +1.6000e+01 +6.0000e+00 +3.0000e+00 +1.0000e+01 +2.7000e+01 +9.0000e+00 +1.0000e+00 +1.6000e+01 +2.9000e+01 +1.6000e+01 +2.5000e+01 +0.0000e+00 +2.4000e+01 +1.7000e+01 +2.9000e+01 +2.8000e+01 +2.0000e+01 +1.3000e+01 +5.0000e+00
3 +3.465970828e+03 +3.465970828e+03 +3.440720828e+03 +3.440720828e+03 +1.0000e+00 +1.6000e+01 +9.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +1.1000e+01 +2.9000e+01 +6.0000e+00 +6.0000e+00 +1.0000e+01 +1.3000e+01 +1.7000e+01 +2.0000e+00 +1.0000e+01 +1.0000e+00 +0.0000e+00 +2.3000e+01 +2.5000e+01 +1.0000e+00
204 +2.487852428e+03 +2.487852428e+03 +2.462602428e+03 +2.462602428e+03 +9.0000e+00 +1.1000e+01 +3.0000e+00 +1.5000e+01 +2.0000e+00 +9.0000e+00 +2.2000e+01 +0.0000e+00 +2.0000e+00 +1.7000e+01 +1.3000e+01 +8.0000e+00 +1.9000e+01 +5.0000e+00 +1.3000e+01 +9.0000e+00 +1.0000e+00 +7.0000e+00 +1.0000e+00 +6.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.901264183e+03 +6.901264183e+03 +6.903494183e+03 +6.903494183e+03 +1.2000e+01 +9.0000e+00 +2.6000e+01 +2.5000e+01 +5.0000e+00 +2.2000e+01 +1.0000e+00 +8.0000e+00 +1.7000e+01 +3.0000e+00 +2.3000e+01 +8.0000e+00 +1.8000e+01 +9.0000e+00 +6.0000e+00 +2.6000e+01 +2.7000e+01 +2.6000e+01 +2.4000e+01 +2.5000e+01
2 +6.140057783e+03 +6.140057783e+03 +6.142287783e+03 +6.142287783e+03 +2.0000e+01 +2.1000e+01 +6.0000e+00 +2.5000e+01 +2.8000e+01 +1.7000e+01 +1.6000e+01 +7.0000e+00 +1.7000e+01 +3.0000e+01 +2.0000e+00 +2.2000e+01 +1.0000e+00 +1.4000e+01 +2.1000e+01 +0.0000e+00 +1.1000e+01 +2.0000e+00 +1.0000e+01 +2.6000e+01
6 +3.971360183e+03 +3.971360183e+03 +3.973590183e+03 +3.973590183e+03 +3.0000e+01 +4.0000e+00 +9.0000e+00 +1.2000e+01 +1.7000e+01 +2.2000e+01 +1.0000e+00 +7.0000e+00 +1.3000e+01 +1.4000e+01 +1.0000e+01 +3.0000e+00 +0.0000e+00 +0.0000e+00 +2.5000e+01 +2.0000e+01 +5.0000e+00 +1.7000e+01 +1.0000e+00 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
