% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.784041617e+03 +6.784041617e+03 +6.863521617e+03 +6.863521617e+03 +6.0000e+00 +1.4000e+01 +1.0000e+01 +2.9000e+01 +6.0000e+00 +6.0000e+00 +1.5000e+01 +2.4000e+01 +2.1000e+01 +6.0000e+00 +2.9000e+01 +2.4000e+01 +1.9000e+01 +1.4000e+01 +2.8000e+01 +1.5000e+01 +2.1000e+01 +2.3000e+01 +1.5000e+01 +6.0000e+00
3 +6.295825617e+03 +6.295825617e+03 +6.375305617e+03 +6.375305617e+03 +1.3000e+01 +1.7000e+01 +2.5000e+01 +2.3000e+01 +1.3000e+01 +9.0000e+00 +2.0000e+01 +1.8000e+01 +2.6000e+01 +9.0000e+00 +2.3000e+01 +1.8000e+01 +1.6000e+01 +9.0000e+00 +4.0000e+00 +2.0000e+01 +2.6000e+01 +7.0000e+00 +2.0000e+01 +9.0000e+00
10 +3.492966417e+03 +3.492966417e+03 +3.572446417e+03 +3.572446417e+03 +3.0000e+00 +8.0000e+00 +5.0000e+00 +2.7000e+01 +0.0000e+00 +0.0000e+00 +1.6000e+01 +0.0000e+00 +1.8000e+01 +0.0000e+00 +2.7000e+01 +0.0000e+00 +1.1000e+01 +1.7000e+01 +9.0000e+00 +1.6000e+01 +1.8000e+01 +0.0000e+00 +1.6000e+01 +0.0000e+00
77 +2.173289617e+03 +2.173289617e+03 +2.252769617e+03 +2.252769617e+03 +1.0000e+01 +6.0000e+00 +1.4000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +6.0000e+00 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +6.0000e+00 +1.0000e+01 +1.4000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.4000e+01
107 +1.335096017e+03 +1.335096017e+03 +1.414576017e+03 +1.414576017e+03 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +1.1000e+01 +1.1000e+01 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +1.1000e+01 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +1.1000e+01
126 +8.964848173e+02 +8.964848173e+02 +9.759648173e+02 +9.759648173e+02 +2.0000e+00 +2.0000e+00 +2.0000e+00 +1.1000e+01 +2.0000e+00 +2.0000e+00 +1.1000e+01 +1.1000e+01 +1.8000e+01 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +1.1000e+01 +2.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00
136 +3.146272173e+02 +3.146272173e+02 +3.941072173e+02 +3.941072173e+02 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+01 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+01 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
139 +2.123136173e+02 +2.123136173e+02 +2.917936173e+02 +2.917936173e+02 +0.0000e+00 +5.0000e+00 +1.0000e+00 +1.0000e+00 +4.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +4.0000e+00 +1.0000e+00 +4.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
149 +9.619521728e+01 +9.619521728e+01 +1.756752173e+02 +1.756752173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
