% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.738012817e+03 +3.738012817e+03 +3.817492817e+03 +3.817492817e+03 +5.0000e+00 +1.7000e+01 +2.0000e+00 +5.0000e+00 +2.6000e+01 +6.0000e+00 +1.6000e+01 +0.0000e+00 +3.0000e+00 +6.0000e+00 +1.4000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+01 +2.4000e+01 +1.0000e+00 +3.0000e+00 +1.7000e+01 +2.6000e+01 +2.0000e+00
17 +2.394828817e+03 +2.394828817e+03 +2.474308817e+03 +2.474308817e+03 +1.0000e+00 +1.3000e+01 +0.0000e+00 +1.0000e+00 +2.2000e+01 +2.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +1.6000e+01 +2.0000e+01 +0.0000e+00 +0.0000e+00 +1.3000e+01 +2.2000e+01 +0.0000e+00
33 +1.436236817e+03 +1.436236817e+03 +1.515716817e+03 +1.515716817e+03 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +1.8000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +1.6000e+01 +0.0000e+00 +0.0000e+00 +9.0000e+00 +1.8000e+01 +0.0000e+00
45 +8.973600173e+02 +8.973600173e+02 +9.768400173e+02 +9.768400173e+02 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +1.5000e+01 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +6.0000e+00 +1.5000e+01 +0.0000e+00
53 +6.181088173e+02 +6.181088173e+02 +6.975888173e+02 +6.975888173e+02 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +4.0000e+00 +1.3000e+01 +0.0000e+00
65 +3.306464173e+02 +3.306464173e+02 +4.101264173e+02 +4.101264173e+02 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+01 +0.0000e+00
73 +2.194464173e+02 +2.194464173e+02 +2.989264173e+02 +2.989264173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00
81 +1.524160173e+02 +1.524160173e+02 +2.318960173e+02 +2.318960173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00
97 +9.904641728e+01 +9.904641728e+01 +1.785264173e+02 +1.785264173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
