% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.425606417e+03 +6.425606417e+03 +6.505086417e+03 +6.505086417e+03 +3.1000e+01 +1.1000e+01 +1.7000e+01 +1.6000e+01 +2.7000e+01 +1.7000e+01 +0.0000e+00 +2.7000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.6000e+01 +2.7000e+01 +2.7000e+01 +1.6000e+01 +3.0000e+01 +0.0000e+00 +2.0000e+00
2 +5.084252817e+03 +5.084252817e+03 +5.163732817e+03 +5.163732817e+03 +2.6000e+01 +2.8000e+01 +3.0000e+00 +1.5000e+01 +2.5000e+01 +3.0000e+00 +3.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.6000e+01 +3.0000e+00 +1.5000e+01 +5.0000e+00 +2.8000e+01 +1.5000e+01 +2.8000e+01 +3.0000e+00 +1.6000e+01
7 +3.825334417e+03 +3.825334417e+03 +3.904814417e+03 +3.904814417e+03 +2.2000e+01 +3.0000e+00 +2.0000e+00 +6.0000e+00 +8.0000e+00 +2.0000e+00 +1.4000e+01 +1.9000e+01 +9.0000e+00 +2.0000e+00 +1.4000e+01 +2.5000e+01 +1.4000e+01 +6.0000e+00 +1.9000e+01 +1.9000e+01 +6.0000e+00 +1.1000e+01 +1.4000e+01 +2.5000e+01
31 +2.164160017e+03 +2.164160017e+03 +2.243640017e+03 +2.243640017e+03 +4.0000e+00 +1.4000e+01 +1.0000e+00 +1.7000e+01 +1.2000e+01 +1.2000e+01 +4.0000e+00 +0.0000e+00 +1.2000e+01 +6.0000e+00 +1.5000e+01 +1.2000e+01 +1.2000e+01 +0.0000e+00 +6.0000e+00 +1.5000e+01 +0.0000e+00 +1.2000e+01 +1.1000e+01 +0.0000e+00
87 +1.277216017e+03 +1.277216017e+03 +1.356696017e+03 +1.356696017e+03 +0.0000e+00 +2.0000e+00 +1.0000e+01 +0.0000e+00 +1.5000e+01 +1.0000e+01 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +1.0000e+01 +1.5000e+01 +0.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +7.0000e+00 +7.0000e+00 +2.0000e+00
133 +9.345152173e+02 +9.345152173e+02 +1.013995217e+03 +1.013995217e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.1000e+01 +3.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.8000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
153 +2.544768173e+02 +2.544768173e+02 +3.339568173e+02 +3.339568173e+02 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00
173 +2.246048173e+02 +2.246048173e+02 +3.040848173e+02 +3.040848173e+02 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
193 +8.977281728e+01 +8.977281728e+01 +1.692528173e+02 +1.692528173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.808363682e+03 +3.808363682e+03 +4.202843682e+03 +4.202843682e+03 +1.5000e+01 +1.0000e+00 +1.3000e+01 +1.0000e+01 +1.0000e+01 +1.1000e+01 +1.8000e+01 +4.0000e+00 +7.0000e+00 +1.0000e+01 +2.7000e+01 +0.0000e+00 +1.0000e+01 +1.1000e+01 +1.4000e+01 +5.0000e+00 +1.5000e+01 +1.0000e+01 +2.2000e+01 +2.0000e+01
6 +2.417088482e+03 +2.417088482e+03 +2.811568482e+03 +2.811568482e+03 +3.0000e+00 +7.0000e+00 +3.0000e+00 +1.2000e+01 +1.2000e+01 +3.0000e+00 +1.1000e+01 +7.0000e+00 +2.0000e+00 +3.0000e+00 +2.5000e+01 +1.4000e+01 +3.0000e+00 +3.0000e+00 +2.3000e+01 +3.0000e+00 +1.0000e+01 +1.2000e+01 +8.0000e+00 +4.0000e+00
45 +1.566672482e+03 +1.566672482e+03 +1.961152482e+03 +1.961152482e+03 +4.0000e+00 +2.8000e+01 +4.0000e+00 +8.0000e+00 +3.0000e+00 +4.0000e+00 +4.0000e+00 +8.0000e+00 +0.0000e+00 +3.0000e+00 +8.0000e+00 +8.0000e+00 +4.0000e+00 +3.0000e+00 +3.0000e+00 +7.0000e+00 +2.0000e+00 +4.0000e+00 +8.0000e+00 +7.0000e+00
48 +8.459284819e+02 +8.459284819e+02 +1.240408482e+03 +1.240408482e+03 +0.0000e+00 +1.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +4.0000e+00 +0.0000e+00 +9.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +1.0000e+00 +0.0000e+00 +9.0000e+00 +1.6000e+01
128 +4.446276819e+02 +4.446276819e+02 +8.391076819e+02 +8.391076819e+02 +0.0000e+00 +5.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +5.0000e+00 +0.0000e+00 +1.2000e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
168 +1.770996819e+02 +1.770996819e+02 +5.715796819e+02 +5.715796819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00
208 +1.466628819e+02 +1.466628819e+02 +5.411428819e+02 +5.411428819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.396030996e+03 +4.396030996e+03 +4.148920996e+03 +4.148920996e+03 +4.0000e+00 +2.5000e+01 +1.3000e+01 +1.1000e+01 +1.7000e+01 +1.1000e+01 +4.0000e+00 +1.1000e+01 +2.6000e+01 +1.3000e+01 +1.1000e+01 +2.0000e+01 +4.0000e+00 +1.1000e+01 +1.3000e+01 +1.7000e+01 +1.1000e+01 +3.0000e+00 +1.7000e+01 +2.6000e+01
2 +3.292098196e+03 +3.292098196e+03 +3.044988196e+03 +3.044988196e+03 +1.0000e+00 +2.9000e+01 +8.0000e+00 +8.0000e+00 +1.9000e+01 +8.0000e+00 +7.0000e+00 +8.0000e+00 +0.0000e+00 +8.0000e+00 +8.0000e+00 +9.0000e+00 +7.0000e+00 +8.0000e+00 +8.0000e+00 +1.9000e+01 +1.9000e+01 +2.7000e+01 +6.0000e+00 +0.0000e+00
29 +2.198739796e+03 +2.198739796e+03 +1.951629796e+03 +1.951629796e+03 +1.3000e+01 +8.0000e+00 +7.0000e+00 +7.0000e+00 +1.4000e+01 +1.3000e+01 +5.0000e+00 +4.0000e+00 +1.3000e+01 +0.0000e+00 +4.0000e+00 +1.3000e+01 +7.0000e+00 +2.8000e+01 +1.3000e+01 +5.0000e+00 +7.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00
59 +1.394483796e+03 +1.394483796e+03 +1.147373796e+03 +1.147373796e+03 +8.0000e+00 +1.2000e+01 +0.0000e+00 +8.0000e+00 +5.0000e+00 +0.0000e+00 +5.0000e+00 +8.0000e+00 +1.4000e+01 +1.2000e+01 +8.0000e+00 +8.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +8.0000e+00 +1.2000e+01 +8.0000e+00
82 +5.661797958e+02 +5.661797958e+02 +3.190697958e+02 +3.190697958e+02 +3.0000e+00 +4.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +2.0000e+01 +4.0000e+00 +4.0000e+00 +3.0000e+00
122 +3.634469958e+02 +3.634469958e+02 +1.163369958e+02 +1.163369958e+02 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +1.8000e+01 +2.0000e+00
142 +1.398597958e+02 +1.398597958e+02 -1.072502042e+02 -1.072502042e+02 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.009490435e+03 +5.009490435e+03 +4.857450435e+03 +4.857450435e+03 +2.7000e+01 +9.0000e+00 +9.0000e+00 +2.7000e+01 +9.0000e+00 +1.9000e+01 +1.0000e+01 +1.0000e+01 +0.0000e+00 +3.0000e+00 +6.0000e+00 +2.5000e+01 +2.2000e+01 +1.0000e+01 +0.0000e+00 +2.7000e+01 +9.0000e+00 +1.5000e+01 +1.0000e+01 +2.1000e+01
3 +2.949746435e+03 +2.949746435e+03 +2.797706435e+03 +2.797706435e+03 +1.3000e+01 +5.0000e+00 +5.0000e+00 +4.0000e+00 +5.0000e+00 +1.2000e+01 +1.3000e+01 +1.3000e+01 +2.0000e+00 +1.8000e+01 +1.9000e+01 +3.0000e+00 +2.1000e+01 +1.3000e+01 +7.0000e+00 +1.3000e+01 +5.0000e+00 +1.5000e+01 +1.3000e+01 +1.9000e+01
35 +2.457164035e+03 +2.457164035e+03 +2.305124035e+03 +2.305124035e+03 +1.7000e+01 +2.0000e+00 +1.0000e+01 +7.0000e+00 +6.0000e+00 +1.0000e+01 +1.0000e+01 +7.0000e+00 +2.7000e+01 +6.0000e+00 +2.2000e+01 +3.0000e+00 +7.0000e+00 +1.1000e+01 +1.0000e+01 +6.0000e+00 +3.0000e+00 +0.0000e+00 +1.1000e+01 +1.0000e+01
88 +8.651528352e+02 +8.651528352e+02 +7.131128352e+02 +7.131128352e+02 +4.0000e+00 +1.7000e+01 +0.0000e+00 +6.0000e+00 +6.0000e+00 +5.0000e+00 +0.0000e+00 +4.0000e+00 +5.0000e+00 +0.0000e+00 +6.0000e+00 +4.0000e+00 +6.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +1.7000e+01 +4.0000e+00 +5.0000e+00
108 +1.763208352e+02 +1.763208352e+02 +2.428083520e+01 +2.428083520e+01 +0.0000e+00 +4.0000e+00 +3.0000e+00 +3.0000e+00 +4.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +4.0000e+00 +0.0000e+00 +3.0000e+00
128 +1.495192352e+02 +1.495192352e+02 -2.520764800e+00 -2.520764800e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +3.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +3.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +3.0000e+00 +2.0000e+00
363 +9.409203520e+01 +9.409203520e+01 -5.794796480e+01 -5.794796480e+01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.877313228e+03 +4.877313228e+03 +4.852063228e+03 +4.852063228e+03 +2.2000e+01 +1.8000e+01 +1.7000e+01 +1.2000e+01 +1.7000e+01 +2.4000e+01 +1.8000e+01 +1.0000e+00 +2.1000e+01 +2.2000e+01 +1.2000e+01 +2.0000e+00 +4.0000e+00 +2.9000e+01 +1.0000e+00 +4.0000e+00 +2.2000e+01 +0.0000e+00 +2.0000e+00 +1.0000e+00
10 +2.901396428e+03 +2.901396428e+03 +2.876146428e+03 +2.876146428e+03 +8.0000e+00 +3.0000e+00 +5.0000e+00 +0.0000e+00 +5.0000e+00 +1.3000e+01 +1.1000e+01 +2.0000e+01 +6.0000e+00 +2.1000e+01 +0.0000e+00 +1.3000e+01 +8.0000e+00 +4.0000e+00 +2.0000e+01 +8.0000e+00 +0.0000e+00 +1.1000e+01 +1.3000e+01 +2.0000e+01
19 +2.090378828e+03 +2.090378828e+03 +2.065128828e+03 +2.065128828e+03 +1.5000e+01 +1.5000e+01 +8.0000e+00 +2.0000e+00 +8.0000e+00 +1.4000e+01 +1.5000e+01 +1.1000e+01 +1.0000e+00 +0.0000e+00 +2.0000e+00 +7.0000e+00 +3.0000e+00 +1.6000e+01 +1.1000e+01 +3.0000e+00 +1.5000e+01 +9.0000e+00 +7.0000e+00 +1.1000e+01
59 +1.572972428e+03 +1.572972428e+03 +1.547722428e+03 +1.547722428e+03 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.3000e+01 +1.2000e+01 +1.0000e+00 +1.4000e+01 +1.3000e+01 +1.2000e+01 +0.0000e+00 +1.3000e+01 +1.0000e+00 +1.2000e+01 +1.2000e+01 +1.0000e+00 +1.3000e+01 +6.0000e+00 +1.0000e+00 +6.0000e+00
91 +6.746348282e+02 +6.746348282e+02 +6.493848282e+02 +6.493848282e+02 +1.0000e+00 +4.0000e+00 +7.0000e+00 +0.0000e+00 +2.1000e+01 +0.0000e+00 +0.0000e+00 +5.0000e+00 +7.0000e+00 +5.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +7.0000e+00 +0.0000e+00
111 +2.714268282e+02 +2.714268282e+02 +2.461768282e+02 +2.461768282e+02 +0.0000e+00 +0.0000e+00 +6.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00 +4.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +4.0000e+00 +0.0000e+00
131 +1.943980282e+02 +1.943980282e+02 +1.691480282e+02 +1.691480282e+02 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +2.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00
151 +8.371802816e+01 +8.371802816e+01 +5.846802816e+01 +5.846802816e+01 +2.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.826430583e+03 +6.826430583e+03 +6.828660583e+03 +6.828660583e+03 +0.0000e+00 +9.0000e+00 +2.9000e+01 +2.9000e+01 +2.9000e+01 +1.3000e+01 +1.2000e+01 +3.0000e+00 +4.0000e+00 +9.0000e+00 +1.2000e+01 +8.0000e+00 +1.2000e+01 +2.9000e+01 +9.0000e+00 +2.9000e+01 +1.2000e+01 +2.9000e+01 +1.7000e+01 +8.0000e+00
2 +5.534275383e+03 +5.534275383e+03 +5.536505383e+03 +5.536505383e+03 +1.2000e+01 +1.6000e+01 +1.4000e+01 +2.8000e+01 +2.8000e+01 +1.1000e+01 +2.2000e+01 +1.4000e+01 +1.1000e+01 +4.0000e+00 +2.2000e+01 +1.6000e+01 +1.0000e+00 +2.8000e+01 +4.0000e+00 +1.4000e+01 +1.0000e+00 +2.0000e+00 +0.0000e+00 +1.6000e+01
4 +3.588470583e+03 +3.588470583e+03 +3.590700583e+03 +3.590700583e+03 +7.0000e+00 +7.0000e+00 +4.0000e+00 +5.0000e+00 +5.0000e+00 +2.7000e+01 +7.0000e+00 +0.0000e+00 +2.3000e+01 +5.0000e+00 +7.0000e+00 +7.0000e+00 +2.1000e+01 +5.0000e+00 +5.0000e+00 +4.0000e+00 +2.1000e+01 +2.3000e+01 +2.0000e+01 +7.0000e+00
66 +1.083022583e+03 +1.083022583e+03 +1.085252583e+03 +1.085252583e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +9.0000e+00 +0.0000e+00 +3.0000e+00 +9.0000e+00 +1.0000e+01 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.4000e+01 +3.0000e+00 +1.0000e+01 +3.0000e+00 +9.0000e+00 +9.0000e+00 +1.0000e+01
86 +6.652625830e+02 +6.652625830e+02 +6.674925830e+02 +6.674925830e+02 +0.0000e+00 +8.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00
106 +2.747249830e+02 +2.747249830e+02 +2.769549830e+02 +2.769549830e+02 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +7.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +7.0000e+00 +0.0000e+00
109 +1.330721830e+02 +1.330721830e+02 +1.353021830e+02 +1.353021830e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
