% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.800259217e+03 +8.800259217e+03 +8.879739217e+03 +8.879739217e+03 +2.8000e+01 +2.8000e+01 +1.7000e+01 +1.1000e+01 +2.0000e+01 +1.7000e+01 +2.9000e+01 +3.0000e+01 +1.6000e+01 +1.6000e+01 +2.6000e+01 +0.0000e+00 +1.7000e+01 +1.3000e+01 +0.0000e+00 +4.0000e+00 +2.9000e+01 +1.3000e+01 +3.0000e+01 +2.0000e+01
3 +6.002248017e+03 +6.002248017e+03 +6.081728017e+03 +6.081728017e+03 +2.7000e+01 +2.7000e+01 +1.6000e+01 +1.6000e+01 +1.7000e+01 +1.6000e+01 +1.6000e+01 +3.0000e+00 +1.8000e+01 +1.8000e+01 +1.9000e+01 +2.0000e+00 +1.6000e+01 +5.0000e+00 +2.9000e+01 +1.6000e+01 +1.6000e+01 +1.2000e+01 +1.5000e+01 +7.0000e+00
9 +3.217153617e+03 +3.217153617e+03 +3.296633617e+03 +3.296633617e+03 +1.0000e+00 +1.0000e+00 +2.1000e+01 +3.0000e+00 +2.0000e+00 +2.1000e+01 +6.0000e+00 +4.0000e+00 +7.0000e+00 +7.0000e+00 +2.2000e+01 +4.0000e+00 +2.1000e+01 +1.6000e+01 +4.0000e+00 +2.4000e+01 +6.0000e+00 +1.2000e+01 +3.0000e+00 +0.0000e+00
224 +1.681369617e+03 +1.681369617e+03 +1.760849617e+03 +1.760849617e+03 +5.0000e+00 +5.0000e+00 +8.0000e+00 +1.4000e+01 +2.0000e+00 +8.0000e+00 +4.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +6.0000e+00 +2.0000e+01 +8.0000e+00 +0.0000e+00 +2.0000e+00 +4.0000e+00 +4.0000e+00 +1.0000e+00 +2.8000e+01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.574091682e+03 +7.574091682e+03 +7.968571682e+03 +7.968571682e+03 +2.7000e+01 +2.0000e+01 +0.0000e+00 +2.0000e+01 +1.1000e+01 +1.3000e+01 +2.3000e+01 +1.9000e+01 +1.9000e+01 +1.8000e+01 +2.8000e+01 +1.8000e+01 +2.0000e+01 +3.0000e+01 +2.8000e+01 +2.0000e+01 +2.0000e+01 +2.0000e+00 +2.0000e+00 +0.0000e+00
3 +2.607038882e+03 +2.607038882e+03 +3.001518882e+03 +3.001518882e+03 +9.0000e+00 +7.0000e+00 +1.0000e+01 +7.0000e+00 +2.8000e+01 +8.0000e+00 +1.9000e+01 +1.8000e+01 +1.8000e+01 +4.0000e+00 +3.0000e+00 +4.0000e+00 +7.0000e+00 +4.0000e+00 +3.0000e+00 +6.0000e+00 +7.0000e+00 +2.0000e+00 +2.0000e+00 +1.0000e+01
156 +2.344349282e+03 +2.344349282e+03 +2.738829282e+03 +2.738829282e+03 +1.1000e+01 +1.1000e+01 +2.0000e+00 +1.1000e+01 +3.0000e+01 +1.4000e+01 +1.0000e+01 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +1.0000e+00 +5.0000e+00 +1.1000e+01 +1.2000e+01 +1.2000e+01 +2.0000e+00
274 +1.180782882e+03 +1.180782882e+03 +1.575262882e+03 +1.575262882e+03 +0.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +8.0000e+00 +1.0000e+00 +1.9000e+01 +8.0000e+00 +8.0000e+00 +1.0000e+01 +0.0000e+00 +1.0000e+01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +5.0000e+00 +5.0000e+00 +1.1000e+01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.967240596e+03 +3.967240596e+03 +3.720130596e+03 +3.720130596e+03 +3.0000e+01 +0.0000e+00 +1.8000e+01 +2.0000e+00 +0.0000e+00 +1.2000e+01 +2.2000e+01 +1.5000e+01 +2.0000e+00 +1.4000e+01 +0.0000e+00 +9.0000e+00 +1.5000e+01 +2.4000e+01 +1.0000e+01 +0.0000e+00 +1.5000e+01 +2.0000e+00 +1.2000e+01 +2.2000e+01
23 +2.373698196e+03 +2.373698196e+03 +2.126588196e+03 +2.126588196e+03 +1.5000e+01 +0.0000e+00 +9.0000e+00 +6.0000e+00 +1.9000e+01 +1.7000e+01 +5.0000e+00 +5.0000e+00 +6.0000e+00 +9.0000e+00 +1.9000e+01 +1.9000e+01 +7.0000e+00 +8.0000e+00 +4.0000e+00 +5.0000e+00 +7.0000e+00 +6.0000e+00 +1.7000e+01 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.836909635e+03 +3.836909635e+03 +3.684869635e+03 +3.684869635e+03 +4.0000e+00 +1.2000e+01 +1.4000e+01 +1.0000e+00 +0.0000e+00 +8.0000e+00 +2.0000e+00 +2.5000e+01 +4.0000e+00 +2.3000e+01 +2.5000e+01 +0.0000e+00 +6.0000e+00 +1.6000e+01 +4.0000e+00 +2.8000e+01 +2.5000e+01 +4.0000e+00 +1.0000e+00 +1.2000e+01
44 +1.923700035e+03 +1.923700035e+03 +1.771660035e+03 +1.771660035e+03 +5.0000e+00 +4.0000e+00 +1.1000e+01 +2.0000e+00 +1.0000e+01 +5.0000e+00 +1.6000e+01 +1.1000e+01 +1.0000e+00 +1.7000e+01 +1.1000e+01 +1.0000e+01 +1.6000e+01 +1.2000e+01 +4.0000e+00 +1.2000e+01 +1.1000e+01 +1.0000e+00 +2.0000e+00 +5.0000e+00
720 +1.215692035e+03 +1.215692035e+03 +1.063652035e+03 +1.063652035e+03 +3.0000e+00 +5.0000e+00 +1.7000e+01 +7.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +9.0000e+00 +7.0000e+00 +2.0000e+00 +9.0000e+00 +0.0000e+00 +1.1000e+01 +2.0000e+00 +5.0000e+00 +9.0000e+00 +9.0000e+00 +7.0000e+00 +7.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.965538828e+03 +5.965538828e+03 +5.940288828e+03 +5.940288828e+03 +2.0000e+00 +0.0000e+00 +1.7000e+01 +1.5000e+01 +1.9000e+01 +2.9000e+01 +8.0000e+00 +2.8000e+01 +2.8000e+01 +0.0000e+00 +1.6000e+01 +1.4000e+01 +8.0000e+00 +2.0000e+00 +1.7000e+01 +2.9000e+01 +1.9000e+01 +8.0000e+00 +1.6000e+01 +1.6000e+01
13 +3.587458828e+03 +3.587458828e+03 +3.562208828e+03 +3.562208828e+03 +1.1000e+01 +2.2000e+01 +0.0000e+00 +5.0000e+00 +6.0000e+00 +4.0000e+00 +8.0000e+00 +1.7000e+01 +1.7000e+01 +1.4000e+01 +1.6000e+01 +2.3000e+01 +8.0000e+00 +1.1000e+01 +2.3000e+01 +4.0000e+00 +6.0000e+00 +8.0000e+00 +1.6000e+01 +1.6000e+01
372 +2.201311628e+03 +2.201311628e+03 +2.176061628e+03 +2.176061628e+03 +1.5000e+01 +5.0000e+00 +3.0000e+00 +1.1000e+01 +1.7000e+01 +1.6000e+01 +0.0000e+00 +4.0000e+00 +0.0000e+00 +7.0000e+00 +1.1000e+01 +5.0000e+00 +0.0000e+00 +1.5000e+01 +1.4000e+01 +1.6000e+01 +1.7000e+01 +0.0000e+00 +1.1000e+01 +1.1000e+01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.049148983e+03 +9.049148983e+03 +9.051378983e+03 +9.051378983e+03 +2.5000e+01 +2.9000e+01 +3.0000e+01 +1.2000e+01 +3.0000e+01 +5.0000e+00 +8.0000e+00 +2.0000e+01 +2.5000e+01 +2.9000e+01 +1.3000e+01 +1.2000e+01 +2.9000e+01 +1.4000e+01 +2.8000e+01 +3.0000e+01 +1.4000e+01 +8.0000e+00 +1.4000e+01 +5.0000e+00
2 +5.553065783e+03 +5.553065783e+03 +5.555295783e+03 +5.555295783e+03 +1.4000e+01 +2.0000e+00 +1.6000e+01 +2.4000e+01 +2.3000e+01 +1.8000e+01 +2.0000e+00 +1.9000e+01 +1.4000e+01 +1.2000e+01 +2.1000e+01 +2.4000e+01 +2.0000e+00 +2.6000e+01 +3.0000e+00 +2.3000e+01 +1.0000e+00 +2.0000e+00 +1.0000e+00 +1.8000e+01
10 +3.677588983e+03 +3.677588983e+03 +3.679818983e+03 +3.679818983e+03 +1.2000e+01 +5.0000e+00 +4.0000e+00 +2.2000e+01 +1.0000e+01 +0.0000e+00 +2.1000e+01 +6.0000e+00 +1.2000e+01 +7.0000e+00 +6.0000e+00 +2.2000e+01 +5.0000e+00 +0.0000e+00 +2.4000e+01 +1.0000e+01 +1.4000e+01 +2.1000e+01 +1.4000e+01 +0.0000e+00
203 +1.896721783e+03 +1.896721783e+03 +1.898951783e+03 +1.898951783e+03 +1.0000e+00 +4.0000e+00 +6.0000e+00 +6.0000e+00 +1.1000e+01 +6.0000e+00 +4.0000e+00 +4.0000e+00 +1.0000e+00 +2.1000e+01 +2.4000e+01 +6.0000e+00 +4.0000e+00 +0.0000e+00 +7.0000e+00 +1.1000e+01 +1.0000e+01 +4.0000e+00 +1.0000e+01 +6.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.635145747e+03 +3.635145747e+03 +3.622065747e+03 +3.622065747e+03 +8.0000e+00 +1.1000e+01 +1.0000e+00 +1.3000e+01 +2.5000e+01 +1.7000e+01 +1.0000e+00 +1.7000e+01 +1.1000e+01 +3.0000e+00 +1.4000e+01 +1.2000e+01 +1.4000e+01 +0.0000e+00 +7.0000e+00 +1.8000e+01 +1.1000e+01 +2.5000e+01 +7.0000e+00 +5.0000e+00
5 +2.083652947e+03 +2.083652947e+03 +2.070572947e+03 +2.070572947e+03 +8.0000e+00 +1.2000e+01 +2.4000e+01 +5.0000e+00 +1.3000e+01 +2.0000e+00 +2.4000e+01 +2.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +1.0000e+00 +1.2000e+01 +1.3000e+01 +0.0000e+00 +6.0000e+00
