% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.587385617e+03 +5.587385617e+03 +5.666865617e+03 +5.666865617e+03 +2.0000e+00 +2.7000e+01 +1.3000e+01 +2.8000e+01 +0.0000e+00 +1.1000e+01 +0.0000e+00 +1.5000e+01 +1.6000e+01 +2.4000e+01 +6.0000e+00 +1.0000e+01 +1.0000e+01 +6.0000e+00 +8.0000e+00 +1.4000e+01 +2.7000e+01 +2.7000e+01 +4.0000e+00 +2.2000e+01
22 +3.353532817e+03 +3.353532817e+03 +3.433012817e+03 +3.433012817e+03 +8.0000e+00 +2.0000e+00 +1.1000e+01 +3.0000e+01 +7.0000e+00 +1.5000e+01 +2.6000e+01 +0.0000e+00 +1.0000e+01 +0.0000e+00 +1.3000e+01 +1.2000e+01 +1.0000e+00 +2.0000e+00 +2.0000e+01 +1.1000e+01 +6.0000e+00 +7.0000e+00 +2.1000e+01 +1.0000e+00
474 +2.475728017e+03 +2.475728017e+03 +2.555208017e+03 +2.555208017e+03 +1.0000e+00 +2.9000e+01 +1.1000e+01 +1.3000e+01 +0.0000e+00 +1.4000e+01 +1.0000e+01 +0.0000e+00 +2.3000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +3.0000e+00 +1.2000e+01 +3.0000e+00 +1.4000e+01 +4.0000e+00 +8.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.684038882e+03 +6.684038882e+03 +7.078518882e+03 +7.078518882e+03 +2.6000e+01 +6.0000e+00 +2.0000e+01 +1.8000e+01 +2.3000e+01 +5.0000e+00 +2.6000e+01 +1.6000e+01 +1.5000e+01 +2.0000e+01 +1.1000e+01 +2.9000e+01 +2.8000e+01 +2.8000e+01 +3.0000e+00 +1.2000e+01 +2.0000e+00 +0.0000e+00 +1.7000e+01 +1.6000e+01
2 +5.436754082e+03 +5.436754082e+03 +5.831234082e+03 +5.831234082e+03 +1.4000e+01 +2.4000e+01 +1.5000e+01 +1.0000e+00 +8.0000e+00 +7.0000e+00 +2.1000e+01 +2.7000e+01 +1.5000e+01 +1.4000e+01 +5.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +2.5000e+01 +1.1000e+01 +2.8000e+01 +2.0000e+00 +9.0000e+00 +1.8000e+01
32 +3.940302882e+03 +3.940302882e+03 +4.334782882e+03 +4.334782882e+03 +2.2000e+01 +2.3000e+01 +1.2000e+01 +5.0000e+00 +0.0000e+00 +1.0000e+01 +2.9000e+01 +2.0000e+00 +1.0000e+01 +3.0000e+00 +1.2000e+01 +0.0000e+00 +3.0000e+00 +3.0000e+00 +1.7000e+01 +2.0000e+00 +1.1000e+01 +2.2000e+01 +1.0000e+00 +1.0000e+01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.734222996e+03 +3.734222996e+03 +3.487112996e+03 +3.487112996e+03 +8.0000e+00 +2.0000e+01 +1.1000e+01 +2.0000e+00 +1.1000e+01 +1.0000e+01 +2.1000e+01 +2.0000e+00 +2.5000e+01 +2.6000e+01 +1.0000e+00 +5.0000e+00 +2.7000e+01 +2.0000e+00 +1.0000e+00 +1.4000e+01 +4.0000e+00 +1.8000e+01 +1.4000e+01 +0.0000e+00
142 +2.487350996e+03 +2.487350996e+03 +2.240240996e+03 +2.240240996e+03 +1.0000e+00 +2.2000e+01 +2.0000e+01 +1.2000e+01 +1.5000e+01 +5.0000e+00 +9.0000e+00 +5.0000e+00 +1.6000e+01 +1.8000e+01 +1.3000e+01 +4.0000e+00 +1.0000e+01 +8.0000e+00 +8.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +1.1000e+01 +8.0000e+00
