% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.923859217e+03 +7.923859217e+03 +8.003339217e+03 +8.003339217e+03 +3.1000e+01 +2.0000e+01 +0.0000e+00 +2.3000e+01 +6.0000e+00 +2.3000e+01 +8.0000e+00 +0.0000e+00 +2.5000e+01 +4.0000e+00 +1.6000e+01 +2.5000e+01 +2.8000e+01 +2.5000e+01 +1.0000e+01 +2.3000e+01 +1.4000e+01 +2.1000e+01 +2.3000e+01 +2.8000e+01
3 +4.768766417e+03 +4.768766417e+03 +4.848246417e+03 +4.848246417e+03 +1.2000e+01 +1.5000e+01 +2.8000e+01 +1.2000e+01 +8.0000e+00 +1.2000e+01 +2.0000e+01 +2.8000e+01 +1.1000e+01 +5.0000e+00 +6.0000e+00 +1.2000e+01 +1.5000e+01 +1.1000e+01 +1.9000e+01 +2.3000e+01 +0.0000e+00 +1.0000e+00 +2.3000e+01 +1.5000e+01
11 +3.428350417e+03 +3.428350417e+03 +3.507830417e+03 +3.507830417e+03 +7.0000e+00 +1.0000e+01 +1.0000e+01 +1.1000e+01 +2.1000e+01 +1.1000e+01 +1.0000e+00 +1.0000e+01 +4.0000e+00 +1.5000e+01 +1.7000e+01 +2.3000e+01 +6.0000e+00 +4.0000e+00 +8.0000e+00 +2.3000e+01 +9.0000e+00 +4.0000e+00 +2.3000e+01 +6.0000e+00
81 +2.011208017e+03 +2.011208017e+03 +2.090688017e+03 +2.090688017e+03 +1.1000e+01 +1.0000e+01 +1.1000e+01 +1.0000e+00 +1.0000e+00 +2.0000e+00 +1.1000e+01 +1.0000e+01 +3.0000e+00 +8.0000e+00 +1.1000e+01 +1.1000e+01 +1.6000e+01 +1.6000e+01 +1.0000e+00 +1.7000e+01 +3.0000e+00 +1.0000e+01 +1.0000e+00 +9.0000e+00
98 +1.196932817e+03 +1.196932817e+03 +1.276412817e+03 +1.276412817e+03 +0.0000e+00 +3.0000e+00 +0.0000e+00 +5.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +2.8000e+01 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +9.0000e+00 +0.0000e+00 +3.0000e+00 +5.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.485144482e+03 +9.485144482e+03 +9.879624482e+03 +9.879624482e+03 +2.4000e+01 +2.5000e+01 +1.3000e+01 +1.5000e+01 +2.6000e+01 +2.6000e+01 +2.6000e+01 +1.4000e+01 +1.7000e+01 +1.5000e+01 +2.6000e+01 +2.2000e+01 +1.3000e+01 +1.5000e+01 +2.3000e+01 +2.3000e+01 +2.5000e+01 +2.8000e+01 +2.5000e+01 +5.0000e+00
2 +4.975477282e+03 +4.975477282e+03 +5.369957282e+03 +5.369957282e+03 +3.1000e+01 +5.0000e+00 +9.0000e+00 +1.0000e+00 +1.1000e+01 +2.0000e+00 +1.1000e+01 +2.6000e+01 +6.0000e+00 +1.0000e+00 +1.1000e+01 +2.0000e+01 +9.0000e+00 +1.0000e+00 +2.0000e+00 +2.0000e+00 +2.9000e+01 +5.0000e+00 +2.9000e+01 +1.3000e+01
3 +3.805669282e+03 +3.805669282e+03 +4.200149282e+03 +4.200149282e+03 +1.0000e+01 +1.1000e+01 +1.8000e+01 +4.0000e+00 +2.0000e+00 +1.0000e+00 +2.0000e+00 +1.4000e+01 +2.1000e+01 +4.0000e+00 +2.0000e+00 +7.0000e+00 +1.8000e+01 +4.0000e+00 +2.6000e+01 +2.6000e+01 +1.1000e+01 +0.0000e+00 +1.1000e+01 +1.3000e+01
62 +2.371072482e+03 +2.371072482e+03 +2.765552482e+03 +2.765552482e+03 +2.0000e+00 +1.8000e+01 +0.0000e+00 +0.0000e+00 +1.8000e+01 +1.6000e+01 +6.0000e+00 +3.0000e+00 +1.0000e+01 +6.0000e+00 +1.8000e+01 +9.0000e+00 +6.0000e+00 +6.0000e+00 +2.0000e+00 +1.6000e+01 +1.8000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00
84 +1.326778082e+03 +1.326778082e+03 +1.721258082e+03 +1.721258082e+03 +0.0000e+00 +0.0000e+00 +8.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +1.3000e+01 +1.3000e+01 +5.0000e+00 +0.0000e+00 +2.2000e+01 +5.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +8.0000e+00 +8.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.675963796e+03 +6.675963796e+03 +6.428853796e+03 +6.428853796e+03 +2.1000e+01 +2.5000e+01 +1.9000e+01 +2.4000e+01 +1.0000e+01 +3.0000e+00 +2.2000e+01 +2.5000e+01 +1.3000e+01 +2.4000e+01 +1.7000e+01 +2.4000e+01 +2.4000e+01 +2.2000e+01 +5.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.1000e+01 +2.5000e+01
2 +5.696349396e+03 +5.696349396e+03 +5.449239396e+03 +5.449239396e+03 +2.1000e+01 +2.6000e+01 +2.0000e+01 +1.4000e+01 +1.7000e+01 +1.8000e+01 +6.0000e+00 +1.0000e+00 +1.3000e+01 +1.4000e+01 +0.0000e+00 +4.0000e+00 +1.4000e+01 +6.0000e+00 +2.5000e+01 +2.3000e+01 +3.0000e+00 +2.3000e+01 +2.2000e+01 +2.6000e+01
35 +3.844802196e+03 +3.844802196e+03 +3.597692196e+03 +3.597692196e+03 +3.0000e+00 +2.3000e+01 +2.3000e+01 +2.0000e+00 +2.6000e+01 +0.0000e+00 +1.7000e+01 +0.0000e+00 +5.0000e+00 +2.0000e+00 +3.0000e+00 +1.8000e+01 +2.0000e+00 +1.7000e+01 +2.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +2.5000e+01 +2.3000e+01
95 +2.405683796e+03 +2.405683796e+03 +2.158573796e+03 +2.158573796e+03 +7.0000e+00 +6.0000e+00 +7.0000e+00 +5.0000e+00 +2.6000e+01 +1.3000e+01 +5.0000e+00 +1.7000e+01 +5.0000e+00 +9.0000e+00 +8.0000e+00 +8.0000e+00 +5.0000e+00 +1.3000e+01 +6.0000e+00 +7.0000e+00 +9.0000e+00 +1.1000e+01 +1.7000e+01 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.133485635e+03 +6.133485635e+03 +5.981445635e+03 +5.981445635e+03 +2.2000e+01 +2.1000e+01 +2.6000e+01 +2.0000e+00 +1.7000e+01 +2.1000e+01 +7.0000e+00 +2.8000e+01 +2.2000e+01 +2.2000e+01 +1.7000e+01 +1.0000e+00 +9.0000e+00 +2.2000e+01 +0.0000e+00 +1.0000e+01 +2.1000e+01 +7.0000e+00 +1.6000e+01 +2.6000e+01
4 +2.887535235e+03 +2.887535235e+03 +2.735495235e+03 +2.735495235e+03 +1.3000e+01 +9.0000e+00 +1.3000e+01 +7.0000e+00 +2.0000e+00 +1.3000e+01 +1.3000e+01 +7.0000e+00 +9.0000e+00 +9.0000e+00 +2.0000e+00 +8.0000e+00 +0.0000e+00 +9.0000e+00 +9.0000e+00 +2.9000e+01 +4.0000e+00 +1.3000e+01 +2.4000e+01 +1.3000e+01
44 +2.440637635e+03 +2.440637635e+03 +2.288597635e+03 +2.288597635e+03 +4.0000e+00 +1.0000e+00 +1.0000e+00 +2.9000e+01 +1.3000e+01 +5.0000e+00 +0.0000e+00 +2.9000e+01 +0.0000e+00 +0.0000e+00 +1.3000e+01 +3.0000e+00 +1.0000e+01 +0.0000e+00 +1.3000e+01 +7.0000e+00 +1.0000e+01 +0.0000e+00 +2.0000e+00 +1.0000e+00
