% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.469750417e+03 +7.469750417e+03 +7.549230417e+03 +7.549230417e+03 +2.6000e+01 +1.7000e+01 +2.6000e+01 +2.5000e+01 +1.7000e+01 +1.1000e+01 +1.7000e+01 +1.1000e+01 +1.9000e+01 +1.8000e+01 +1.7000e+01 +2.5000e+01 +2.5000e+01 +2.5000e+01 +1.9000e+01 +2.1000e+01 +2.0000e+00 +7.0000e+00 +1.7000e+01 +2.1000e+01
3 +5.880217617e+03 +5.880217617e+03 +5.959697617e+03 +5.959697617e+03 +1.0000e+00 +2.9000e+01 +1.0000e+00 +5.0000e+00 +9.0000e+00 +9.0000e+00 +1.7000e+01 +9.0000e+00 +1.0000e+00 +2.5000e+01 +1.7000e+01 +1.7000e+01 +5.0000e+00 +5.0000e+00 +1.1000e+01 +2.8000e+01 +1.7000e+01 +3.0000e+01 +9.0000e+00 +2.8000e+01
12 +2.818056017e+03 +2.818056017e+03 +2.897536017e+03 +2.897536017e+03 +1.7000e+01 +8.0000e+00 +1.0000e+00 +1.7000e+01 +2.0000e+01 +1.0000e+00 +2.0000e+01 +1.7000e+01 +1.0000e+01 +1.0000e+00 +4.0000e+00 +1.7000e+01 +2.0000e+01 +1.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.0000e+01 +1.0000e+00 +1.0000e+00
18 +1.812860817e+03 +1.812860817e+03 +1.892340817e+03 +1.892340817e+03 +3.0000e+00 +1.6000e+01 +1.6000e+01 +1.6000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +1.6000e+01 +7.0000e+00 +1.6000e+01 +0.0000e+00 +1.6000e+01 +0.0000e+00 +0.0000e+00 +1.6000e+01 +7.0000e+00
24 +1.174656017e+03 +1.174656017e+03 +1.254136017e+03 +1.254136017e+03 +0.0000e+00 +1.5000e+01 +1.5000e+01 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.5000e+01
36 +6.377904173e+02 +6.377904173e+02 +7.172704173e+02 +7.172704173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00
42 +5.392640173e+02 +5.392640173e+02 +6.187440173e+02 +6.187440173e+02 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
54 +2.129088173e+02 +2.129088173e+02 +2.923888173e+02 +2.923888173e+02 +0.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
66 +8.977281728e+01 +8.977281728e+01 +1.692528173e+02 +1.692528173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
