% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.266182417e+03 +9.266182417e+03 +9.345662417e+03 +9.345662417e+03 +1.6000e+01 +1.7000e+01 +0.0000e+00 +3.0000e+01 +2.4000e+01 +2.5000e+01 +5.0000e+00 +2.9000e+01 +6.0000e+00 +2.6000e+01 +3.0000e+01 +0.0000e+00 +2.5000e+01 +1.0000e+00 +1.8000e+01 +2.9000e+01 +1.7000e+01 +3.0000e+01 +2.9000e+01 +9.0000e+00
2 +5.439604817e+03 +5.439604817e+03 +5.519084817e+03 +5.519084817e+03 +2.8000e+01 +1.0000e+00 +3.0000e+01 +2.2000e+01 +2.2000e+01 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +8.0000e+00 +1.5000e+01 +1.7000e+01 +1.5000e+01 +4.0000e+00 +2.7000e+01 +3.0000e+01 +3.0000e+00 +2.0000e+00 +1.0000e+00
53 +3.581216017e+03 +3.581216017e+03 +3.660696017e+03 +3.660696017e+03 +1.4000e+01 +1.5000e+01 +8.0000e+00 +0.0000e+00 +2.0000e+00 +1.2000e+01 +1.3000e+01 +9.0000e+00 +2.0000e+01 +1.9000e+01 +8.0000e+00 +1.2000e+01 +1.2000e+01 +9.0000e+00 +1.0000e+01 +1.0000e+00 +2.6000e+01 +1.1000e+01 +1.3000e+01 +1.5000e+01
163 +1.947993617e+03 +1.947993617e+03 +2.027473617e+03 +2.027473617e+03 +0.0000e+00 +1.1000e+01 +6.0000e+00 +9.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +2.5000e+01 +0.0000e+00 +1.0000e+00 +8.0000e+00 +0.0000e+00 +1.0000e+01 +7.0000e+00 +0.0000e+00 +2.0000e+00 +1.4000e+01 +1.5000e+01 +8.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.835104482e+03 +3.835104482e+03 +4.229584482e+03 +4.229584482e+03 +0.0000e+00 +2.0000e+00 +2.3000e+01 +2.0000e+00 +6.0000e+00 +5.0000e+00 +1.6000e+01 +2.0000e+01 +1.5000e+01 +2.0000e+01 +3.0000e+01 +0.0000e+00 +1.0000e+01 +6.0000e+00 +0.0000e+00 +1.9000e+01 +3.0000e+00 +1.4000e+01 +8.0000e+00 +1.2000e+01
460 +2.129789282e+03 +2.129789282e+03 +2.524269282e+03 +2.524269282e+03 +0.0000e+00 +6.0000e+00 +6.0000e+00 +9.0000e+00 +1.0000e+01 +1.2000e+01 +1.5000e+01 +0.0000e+00 +1.0000e+01 +7.0000e+00 +0.0000e+00 +1.0000e+01 +1.2000e+01 +1.2000e+01 +6.0000e+00 +0.0000e+00 +1.6000e+01 +1.3000e+01 +1.0000e+01 +1.6000e+01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.999437396e+03 +3.999437396e+03 +3.752327396e+03 +3.752327396e+03 +6.0000e+00 +2.2000e+01 +0.0000e+00 +3.0000e+00 +0.0000e+00 +1.7000e+01 +1.1000e+01 +6.0000e+00 +2.2000e+01 +9.0000e+00 +3.0000e+00 +1.9000e+01 +7.0000e+00 +3.0000e+01 +0.0000e+00 +2.0000e+00 +2.0000e+01 +2.8000e+01 +5.0000e+00 +1.4000e+01
29 +2.684558996e+03 +2.684558996e+03 +2.437448996e+03 +2.437448996e+03 +2.0000e+00 +5.0000e+00 +1.5000e+01 +8.0000e+00 +1.6000e+01 +3.0000e+00 +2.0000e+00 +7.0000e+00 +2.8000e+01 +2.2000e+01 +3.0000e+00 +1.0000e+01 +1.7000e+01 +5.0000e+00 +2.1000e+01 +2.0000e+00 +0.0000e+00 +3.0000e+00 +2.0000e+00 +0.0000e+00
115 +2.414651796e+03 +2.414651796e+03 +2.167541796e+03 +2.167541796e+03 +5.0000e+00 +6.0000e+00 +1.1000e+01 +1.1000e+01 +1.7000e+01 +1.5000e+01 +1.2000e+01 +4.0000e+00 +7.0000e+00 +1.4000e+01 +2.5000e+01 +2.0000e+01 +4.0000e+00 +2.0000e+00 +1.0000e+01 +7.0000e+00 +6.0000e+00 +9.0000e+00 +0.0000e+00 +6.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.796226435e+03 +5.796226435e+03 +5.644186435e+03 +5.644186435e+03 +2.6000e+01 +2.0000e+01 +1.4000e+01 +1.6000e+01 +7.0000e+00 +2.0000e+00 +1.7000e+01 +2.6000e+01 +5.0000e+00 +3.0000e+00 +2.3000e+01 +2.7000e+01 +1.7000e+01 +2.2000e+01 +3.0000e+00 +2.3000e+01 +3.0000e+00 +1.7000e+01 +1.5000e+01 +4.0000e+00
2 +3.120344835e+03 +3.120344835e+03 +2.968304835e+03 +2.968304835e+03 +1.2000e+01 +0.0000e+00 +1.9000e+01 +1.0000e+01 +2.0000e+01 +0.0000e+00 +1.7000e+01 +0.0000e+00 +1.5000e+01 +2.0000e+00 +1.9000e+01 +2.4000e+01 +8.0000e+00 +1.0000e+00 +5.0000e+00 +1.0000e+00 +7.0000e+00 +9.0000e+00 +1.4000e+01 +5.0000e+00
