% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.269577617e+03 +8.269577617e+03 +8.349057617e+03 +8.349057617e+03 +1.0000e+01 +3.1000e+01 +1.7000e+01 +1.7000e+01 +2.2000e+01 +2.8000e+01 +6.0000e+00 +1.4000e+01 +1.5000e+01 +2.8000e+01 +2.8000e+01 +2.2000e+01 +6.0000e+00 +1.3000e+01 +1.0000e+01 +6.0000e+00 +6.0000e+00 +2.8000e+01 +2.2000e+01 +2.7000e+01
2 +3.422416017e+03 +3.422416017e+03 +3.501896017e+03 +3.501896017e+03 +1.6000e+01 +9.0000e+00 +1.8000e+01 +1.8000e+01 +7.0000e+00 +1.0000e+01 +2.2000e+01 +4.0000e+00 +2.1000e+01 +1.0000e+01 +1.0000e+01 +7.0000e+00 +1.0000e+00 +1.7000e+01 +4.0000e+00 +2.2000e+01 +1.0000e+00 +1.0000e+01 +7.0000e+00 +1.0000e+00
12 +2.450985617e+03 +2.450985617e+03 +2.530465617e+03 +2.530465617e+03 +0.0000e+00 +2.2000e+01 +0.0000e+00 +9.0000e+00 +6.0000e+00 +9.0000e+00 +9.0000e+00 +6.0000e+00 +6.0000e+00 +2.1000e+01 +1.7000e+01 +9.0000e+00 +9.0000e+00 +6.0000e+00 +9.0000e+00 +1.7000e+01 +0.0000e+00 +3.0000e+00 +9.0000e+00 +9.0000e+00
62 +5.814464173e+02 +5.814464173e+02 +6.609264173e+02 +6.609264173e+02 +0.0000e+00 +0.0000e+00 +1.2000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00
82 +2.565152173e+02 +2.565152173e+02 +3.359952173e+02 +3.359952173e+02 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+01 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00
92 +1.991296173e+02 +1.991296173e+02 +2.786096173e+02 +2.786096173e+02 +0.0000e+00 +0.0000e+00 +9.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
180 +1.075856173e+02 +1.075856173e+02 +1.870656173e+02 +1.870656173e+02 +1.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00
194 +8.771201728e+01 +8.771201728e+01 +1.671920173e+02 +1.671920173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.307890082e+03 +7.307890082e+03 +7.702370082e+03 +7.702370082e+03 +3.0000e+01 +8.0000e+00 +1.4000e+01 +9.0000e+00 +6.0000e+00 +1.1000e+01 +2.2000e+01 +2.8000e+01 +1.4000e+01 +1.4000e+01 +2.5000e+01 +1.4000e+01 +4.0000e+00 +2.1000e+01 +4.0000e+00 +1.0000e+01 +1.1000e+01 +3.0000e+01 +2.8000e+01 +2.8000e+01
3 +4.150678882e+03 +4.150678882e+03 +4.545158882e+03 +4.545158882e+03 +1.2000e+01 +3.0000e+01 +1.0000e+00 +0.0000e+00 +3.0000e+00 +1.4000e+01 +8.0000e+00 +0.0000e+00 +2.5000e+01 +1.0000e+00 +9.0000e+00 +1.0000e+00 +1.7000e+01 +1.2000e+01 +1.7000e+01 +2.8000e+01 +1.4000e+01 +7.0000e+00 +0.0000e+00 +0.0000e+00
13 +3.749770082e+03 +3.749770082e+03 +4.144250082e+03 +4.144250082e+03 +3.0000e+00 +8.0000e+00 +6.0000e+00 +2.9000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.4000e+01 +2.7000e+01 +2.4000e+01 +1.3000e+01 +6.0000e+00 +8.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +1.6000e+01
24 +2.459246882e+03 +2.459246882e+03 +2.853726882e+03 +2.853726882e+03 +0.0000e+00 +2.0000e+00 +2.6000e+01 +2.0000e+01 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.7000e+01 +0.0000e+00 +2.3000e+01 +3.0000e+00 +0.0000e+00
83 +8.945732819e+02 +8.945732819e+02 +1.289053282e+03 +1.289053282e+03 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +2.0000e+01 +0.0000e+00 +2.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.412408596e+03 +3.412408596e+03 +3.165298596e+03 +3.165298596e+03 +7.0000e+00 +3.0000e+00 +3.0000e+00 +1.7000e+01 +0.0000e+00 +0.0000e+00 +2.1000e+01 +7.0000e+00 +1.5000e+01 +1.3000e+01 +2.3000e+01 +2.2000e+01 +7.0000e+00 +2.3000e+01 +7.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +2.5000e+01 +1.3000e+01
26 +1.901866196e+03 +1.901866196e+03 +1.654756196e+03 +1.654756196e+03 +0.0000e+00 +1.9000e+01 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +1.8000e+01 +0.0000e+00 +6.0000e+00 +6.0000e+00 +0.0000e+00 +1.9000e+01 +1.9000e+01 +6.0000e+00 +5.0000e+00 +1.8000e+01 +1.3000e+01 +5.0000e+00 +6.0000e+00 +5.0000e+00
34 +1.531058196e+03 +1.531058196e+03 +1.283948196e+03 +1.283948196e+03 +1.0000e+01 +8.0000e+00 +8.0000e+00 +1.4000e+01 +1.0000e+01 +1.4000e+01 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +1.0000e+01
44 +7.803701958e+02 +7.803701958e+02 +5.332601958e+02 +5.332601958e+02 +7.0000e+00 +7.0000e+00 +7.0000e+00 +0.0000e+00 +7.0000e+00 +9.0000e+00 +9.0000e+00 +0.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +9.0000e+00 +7.0000e+00 +0.0000e+00
64 +5.176229958e+02 +5.176229958e+02 +2.705129958e+02 +2.705129958e+02 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00
66 +1.220581958e+02 +1.220581958e+02 -1.250518042e+02 -1.250518042e+02 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.509204035e+03 +4.509204035e+03 +4.357164035e+03 +4.357164035e+03 +2.0000e+01 +1.0000e+01 +1.6000e+01 +1.8000e+01 +1.8000e+01 +1.6000e+01 +1.6000e+01 +1.8000e+01 +4.0000e+00 +1.8000e+01 +2.6000e+01 +4.0000e+00 +8.0000e+00 +1.5000e+01 +1.2000e+01 +1.9000e+01 +1.5000e+01 +4.0000e+00 +1.8000e+01 +1.2000e+01
2 +2.233300035e+03 +2.233300035e+03 +2.081260035e+03 +2.081260035e+03 +5.0000e+00 +1.9000e+01 +7.0000e+00 +3.0000e+00 +1.5000e+01 +7.0000e+00 +7.0000e+00 +3.0000e+00 +9.0000e+00 +1.5000e+01 +6.0000e+00 +9.0000e+00 +1.3000e+01 +9.0000e+00 +2.1000e+01 +1.7000e+01 +9.0000e+00 +9.0000e+00 +3.0000e+00 +4.0000e+00
22 +1.403176835e+03 +1.403176835e+03 +1.251136835e+03 +1.251136835e+03 +1.0000e+00 +1.0000e+00 +7.0000e+00 +1.9000e+01 +7.0000e+00 +7.0000e+00 +7.0000e+00 +1.3000e+01 +3.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.3000e+01 +3.0000e+00 +3.0000e+00 +5.0000e+00 +1.0000e+00 +1.3000e+01 +1.0000e+00 +1.9000e+01
32 +8.169208352e+02 +8.169208352e+02 +6.648808352e+02 +6.648808352e+02 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.8000e+01 +0.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +0.0000e+00 +1.8000e+01
