% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.860576017e+03 +9.860576017e+03 +9.940056017e+03 +9.940056017e+03 +3.0000e+01 +1.9000e+01 +2.8000e+01 +3.0000e+01 +2.8000e+01 +1.1000e+01 +2.5000e+01 +2.5000e+01 +1.9000e+01 +2.2000e+01 +2.7000e+01 +2.5000e+01 +1.0000e+00 +2.4000e+01 +7.0000e+00 +1.0000e+01 +2.5000e+01 +2.0000e+00 +2.2000e+01 +2.2000e+01
3 +3.605380817e+03 +3.605380817e+03 +3.684860817e+03 +3.684860817e+03 +1.4000e+01 +5.0000e+00 +6.0000e+00 +1.4000e+01 +6.0000e+00 +7.0000e+00 +2.4000e+01 +2.4000e+01 +5.0000e+00 +0.0000e+00 +1.7000e+01 +2.4000e+01 +1.2000e+01 +0.0000e+00 +7.0000e+00 +1.5000e+01 +2.4000e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00
35 +2.221692817e+03 +2.221692817e+03 +2.301172817e+03 +2.301172817e+03 +2.2000e+01 +0.0000e+00 +6.0000e+00 +6.0000e+00 +4.0000e+00 +6.0000e+00 +6.0000e+00 +1.6000e+01 +6.0000e+00 +6.0000e+00 +1.6000e+01 +1.6000e+01 +6.0000e+00 +1.6000e+01 +6.0000e+00 +1.6000e+01 +4.0000e+00 +6.0000e+00 +6.0000e+00 +0.0000e+00
39 +1.202644817e+03 +1.202644817e+03 +1.282124817e+03 +1.282124817e+03 +5.0000e+00 +5.0000e+00 +0.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +1.5000e+01 +1.5000e+01 +1.5000e+01 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00
43 +3.728832173e+02 +3.728832173e+02 +4.523632173e+02 +4.523632173e+02 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00
51 +1.747424173e+02 +1.747424173e+02 +2.542224173e+02 +2.542224173e+02 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00
55 +1.122576173e+02 +1.122576173e+02 +1.917376173e+02 +1.917376173e+02 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
59 +8.977281728e+01 +8.977281728e+01 +1.692528173e+02 +1.692528173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.008927568e+04 +1.008927568e+04 +1.048375568e+04 +1.048375568e+04 +7.0000e+00 +3.0000e+01 +1.1000e+01 +2.8000e+01 +2.6000e+01 +2.4000e+01 +2.6000e+01 +1.1000e+01 +2.8000e+01 +1.4000e+01 +2.9000e+01 +2.0000e+01 +2.4000e+01 +1.4000e+01 +2.6000e+01 +2.0000e+01 +1.5000e+01 +2.8000e+01 +2.7000e+01 +1.4000e+01
