% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.721784017e+03 +5.721784017e+03 +5.801264017e+03 +5.801264017e+03 +1.4000e+01 +6.0000e+00 +8.0000e+00 +3.0000e+00 +2.2000e+01 +2.2000e+01 +5.0000e+00 +2.6000e+01 +1.5000e+01 +1.7000e+01 +7.0000e+00 +2.0000e+01 +1.1000e+01 +3.0000e+01 +2.0000e+01 +4.0000e+00 +1.8000e+01 +0.0000e+00 +2.5000e+01 +2.1000e+01
25 +3.713576017e+03 +3.713576017e+03 +3.793056017e+03 +3.793056017e+03 +1.2000e+01 +7.0000e+00 +9.0000e+00 +6.0000e+00 +2.0000e+01 +1.7000e+01 +6.0000e+00 +2.2000e+01 +1.0000e+01 +1.0000e+01 +6.0000e+00 +2.6000e+01 +0.0000e+00 +1.4000e+01 +2.0000e+01 +0.0000e+00 +0.0000e+00 +1.4000e+01 +2.0000e+01 +4.0000e+00
85 +2.492718417e+03 +2.492718417e+03 +2.572198417e+03 +2.572198417e+03 +8.0000e+00 +5.0000e+00 +6.0000e+00 +3.0000e+00 +1.7000e+01 +1.4000e+01 +3.0000e+00 +1.9000e+01 +7.0000e+00 +7.0000e+00 +3.0000e+00 +2.3000e+01 +0.0000e+00 +1.1000e+01 +1.7000e+01 +0.0000e+00 +0.0000e+00 +1.1000e+01 +1.7000e+01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.394291682e+03 +5.394291682e+03 +5.788771682e+03 +5.788771682e+03 +7.0000e+00 +2.9000e+01 +8.0000e+00 +3.0000e+00 +1.2000e+01 +5.0000e+00 +8.0000e+00 +9.0000e+00 +2.7000e+01 +8.0000e+00 +1.9000e+01 +0.0000e+00 +5.0000e+00 +2.9000e+01 +2.3000e+01 +1.8000e+01 +0.0000e+00 +2.9000e+01 +3.0000e+00 +1.0000e+01
59 +3.864488482e+03 +3.864488482e+03 +4.258968482e+03 +4.258968482e+03 +1.0000e+01 +1.2000e+01 +2.5000e+01 +0.0000e+00 +2.2000e+01 +1.6000e+01 +2.0000e+01 +1.2000e+01 +1.0000e+01 +8.0000e+00 +1.3000e+01 +2.4000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +5.0000e+00 +1.4000e+01 +1.4000e+01
168 +2.455469282e+03 +2.455469282e+03 +2.849949282e+03 +2.849949282e+03 +0.0000e+00 +5.0000e+00 +1.7000e+01 +8.0000e+00 +4.0000e+00 +1.3000e+01 +1.8000e+01 +1.6000e+01 +1.6000e+01 +2.0000e+00 +2.0000e+00 +0.0000e+00 +1.6000e+01 +3.0000e+00 +1.8000e+01 +1.3000e+01 +5.0000e+00 +0.0000e+00 +3.0000e+00 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.019685396e+03 +6.019685396e+03 +5.772575396e+03 +5.772575396e+03 +2.3000e+01 +2.7000e+01 +2.1000e+01 +2.3000e+01 +1.8000e+01 +2.5000e+01 +1.0000e+01 +2.1000e+01 +0.0000e+00 +1.5000e+01 +2.0000e+00 +6.0000e+00 +9.0000e+00 +1.1000e+01 +2.4000e+01 +1.5000e+01 +2.2000e+01 +4.0000e+00 +2.4000e+01 +0.0000e+00
10 +3.138294996e+03 +3.138294996e+03 +2.891184996e+03 +2.891184996e+03 +2.3000e+01 +1.0000e+00 +1.4000e+01 +4.0000e+00 +1.0000e+00 +9.0000e+00 +2.3000e+01 +6.0000e+00 +1.1000e+01 +0.0000e+00 +4.0000e+00 +0.0000e+00 +1.0000e+00 +1.2000e+01 +1.2000e+01 +2.3000e+01 +0.0000e+00 +2.3000e+01 +1.7000e+01 +1.0000e+00
