% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
13 +2.766359628e+03 +2.766359628e+03 +2.741109628e+03 +2.741109628e+03 +2.3000e+01 +2.0000e+00 +2.1000e+01 +1.1000e+01 +5.0000e+00 +3.0000e+00 +3.0000e+00 +2.1000e+01 +0.0000e+00 +2.0000e+01 +9.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+01 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +5.0000e+00
48 +2.067113228e+03 +2.067113228e+03 +2.041863228e+03 +2.041863228e+03 +4.0000e+00 +1.3000e+01 +6.0000e+00 +0.0000e+00 +1.1000e+01 +5.0000e+00 +2.0000e+01 +6.0000e+00 +1.3000e+01 +6.0000e+00 +1.2000e+01 +8.0000e+00 +1.0000e+00 +6.0000e+00 +1.1000e+01 +1.0000e+00 +1.3000e+01 +1.7000e+01 +8.0000e+00 +1.1000e+01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.391011383e+03 +6.391011383e+03 +6.393241383e+03 +6.393241383e+03 +5.0000e+00 +5.0000e+00 +1.4000e+01 +1.4000e+01 +2.8000e+01 +2.2000e+01 +2.4000e+01 +2.4000e+01 +2.0000e+00 +1.7000e+01 +7.0000e+00 +1.3000e+01 +1.6000e+01 +1.7000e+01 +2.8000e+01 +1.4000e+01 +2.2000e+01 +1.4000e+01 +1.9000e+01 +1.3000e+01
2 +3.295574583e+03 +3.295574583e+03 +3.297804583e+03 +3.297804583e+03 +0.0000e+00 +0.0000e+00 +2.2000e+01 +2.2000e+01 +2.0000e+00 +1.3000e+01 +5.0000e+00 +5.0000e+00 +1.8000e+01 +1.1000e+01 +1.0000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+01 +2.0000e+00 +1.1000e+01 +1.3000e+01 +2.2000e+01 +5.0000e+00 +0.0000e+00
94 +2.229912183e+03 +2.229912183e+03 +2.232142183e+03 +2.232142183e+03 +1.3000e+01 +1.3000e+01 +1.0000e+00 +1.0000e+00 +5.0000e+00 +1.1000e+01 +2.0000e+00 +2.0000e+00 +2.0000e+00 +1.3000e+01 +0.0000e+00 +2.0000e+00 +1.5000e+01 +2.5000e+01 +5.0000e+00 +1.3000e+01 +1.1000e+01 +1.0000e+00 +1.5000e+01 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.284907347e+03 +5.284907347e+03 +5.271827347e+03 +5.271827347e+03 +8.0000e+00 +3.1000e+01 +1.6000e+01 +2.4000e+01 +2.0000e+01 +2.0000e+01 +1.6000e+01 +1.1000e+01 +8.0000e+00 +8.0000e+00 +1.6000e+01 +5.0000e+00 +9.0000e+00 +2.0000e+00 +5.0000e+00 +2.8000e+01 +5.0000e+00 +1.8000e+01 +1.7000e+01 +1.7000e+01
18 +3.782622547e+03 +3.782622547e+03 +3.769542547e+03 +3.769542547e+03 +6.0000e+00 +2.4000e+01 +1.0000e+01 +2.4000e+01 +0.0000e+00 +9.0000e+00 +1.0000e+01 +4.0000e+00 +5.0000e+00 +5.0000e+00 +1.0000e+01 +5.0000e+00 +1.4000e+01 +2.9000e+01 +5.0000e+00 +2.6000e+01 +5.0000e+00 +2.0000e+00 +1.6000e+01 +1.6000e+01
56 +1.649198547e+03 +1.649198547e+03 +1.636118547e+03 +1.636118547e+03 +8.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +8.0000e+00 +1.5000e+01 +0.0000e+00 +8.0000e+00 +1.1000e+01 +1.1000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +8.0000e+00 +8.0000e+00 +0.0000e+00 +8.0000e+00 +1.3000e+01 +1.4000e+01 +1.4000e+01
111 +1.570168147e+03 +1.570168147e+03 +1.557088147e+03 +1.557088147e+03 +1.3000e+01 +1.0000e+00 +1.5000e+01 +1.0000e+00 +3.0000e+00 +2.0000e+00 +1.5000e+01 +1.3000e+01 +1.0000e+00 +1.0000e+00 +1.5000e+01 +6.0000e+00 +1.4000e+01 +1.5000e+01 +6.0000e+00 +1.0000e+00 +6.0000e+00 +8.0000e+00 +9.0000e+00 +9.0000e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.290988984e+03 +8.290988984e+03 +8.558148984e+03 +8.558148984e+03 +2.0000e+00 +2.5000e+01 +1.5000e+01 +7.0000e+00 +8.0000e+00 +2.8000e+01 +1.4000e+01 +2.8000e+01 +1.7000e+01 +1.7000e+01 +3.0000e+00 +7.0000e+00 +6.0000e+00 +2.5000e+01 +2.3000e+01 +2.5000e+01 +2.4000e+01 +1.9000e+01 +2.8000e+01 +2.3000e+01
4 +5.309257784e+03 +5.309257784e+03 +5.576417784e+03 +5.576417784e+03 +2.2000e+01 +2.9000e+01 +1.0000e+00 +1.4000e+01 +1.1000e+01 +4.0000e+00 +1.7000e+01 +4.0000e+00 +3.0000e+00 +3.0000e+00 +1.1000e+01 +1.4000e+01 +2.5000e+01 +1.0000e+01 +1.7000e+01 +1.0000e+01 +9.0000e+00 +2.8000e+01 +1.5000e+01 +1.7000e+01
6 +3.755800184e+03 +3.755800184e+03 +4.022960184e+03 +4.022960184e+03 +6.0000e+00 +1.3000e+01 +5.0000e+00 +2.4000e+01 +1.4000e+01 +5.0000e+00 +2.5000e+01 +5.0000e+00 +7.0000e+00 +7.0000e+00 +1.3000e+01 +2.4000e+01 +1.6000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +2.5000e+01 +4.0000e+00 +0.0000e+00
99 +2.447579384e+03 +2.447579384e+03 +2.714739384e+03 +2.714739384e+03 +5.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +1.8000e+01 +9.0000e+00 +3.0000e+00 +9.0000e+00 +8.0000e+00 +8.0000e+00 +5.0000e+00 +0.0000e+00 +4.0000e+00 +7.0000e+00 +2.0000e+00 +7.0000e+00 +2.5000e+01 +9.0000e+00 +2.7000e+01 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.234380509e+03 +8.234380509e+03 +8.238090509e+03 +8.238090509e+03 +2.2000e+01 +2.6000e+01 +0.0000e+00 +2.5000e+01 +0.0000e+00 +3.0000e+00 +2.6000e+01 +0.0000e+00 +5.0000e+00 +2.6000e+01 +2.2000e+01 +1.1000e+01 +2.5000e+01 +0.0000e+00 +2.0000e+01 +1.3000e+01 +2.6000e+01 +2.6000e+01 +2.6000e+01 +1.6000e+01
2 +3.320566109e+03 +3.320566109e+03 +3.324276109e+03 +3.324276109e+03 +3.0000e+00 +5.0000e+00 +1.6000e+01 +1.9000e+01 +1.6000e+01 +1.5000e+01 +3.0000e+00 +1.3000e+01 +1.5000e+01 +5.0000e+00 +3.0000e+00 +1.7000e+01 +1.9000e+01 +1.6000e+01 +3.0000e+00 +2.1000e+01 +3.0000e+00 +3.0000e+00 +5.0000e+00 +2.0000e+00
215 +2.282945309e+03 +2.282945309e+03 +2.286655309e+03 +2.286655309e+03 +3.0000e+00 +5.0000e+00 +1.4000e+01 +0.0000e+00 +1.4000e+01 +1.1000e+01 +1.0000e+00 +9.0000e+00 +0.0000e+00 +5.0000e+00 +3.0000e+00 +1.1000e+01 +0.0000e+00 +1.4000e+01 +2.2000e+01 +2.1000e+01 +1.0000e+00 +1.0000e+00 +5.0000e+00 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.009211833e+03 +7.009211833e+03 +7.103991833e+03 +7.103991833e+03 +2.4000e+01 +1.8000e+01 +2.0000e+00 +3.0000e+01 +6.0000e+00 +1.1000e+01 +2.1000e+01 +1.5000e+01 +1.8000e+01 +1.1000e+01 +6.0000e+00 +1.1000e+01 +2.9000e+01 +2.5000e+01 +1.8000e+01 +2.9000e+01 +1.0000e+00 +1.0000e+00 +1.8000e+01 +2.1000e+01
2 +3.693727033e+03 +3.693727033e+03 +3.788507033e+03 +3.788507033e+03 +3.0000e+01 +3.0000e+00 +8.0000e+00 +9.0000e+00 +2.4000e+01 +3.0000e+00 +7.0000e+00 +8.0000e+00 +1.6000e+01 +3.0000e+00 +2.4000e+01 +1.2000e+01 +1.5000e+01 +5.0000e+00 +3.0000e+00 +1.5000e+01 +2.4000e+01 +2.0000e+00 +3.0000e+00 +7.0000e+00
85 +2.037306233e+03 +2.037306233e+03 +2.132086233e+03 +2.132086233e+03 +8.0000e+00 +2.0000e+00 +3.0000e+00 +1.5000e+01 +1.0000e+01 +0.0000e+00 +1.2000e+01 +1.8000e+01 +9.0000e+00 +0.0000e+00 +1.0000e+01 +4.0000e+00 +9.0000e+00 +1.0000e+01 +2.0000e+00 +9.0000e+00 +1.4000e+01 +2.0000e+01 +2.0000e+00 +1.2000e+01
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.679556620e+03 +2.679556620e+03 +2.913476620e+03 +2.913476620e+03 +6.0000e+00 +2.7000e+01 +2.0000e+00 +1.2000e+01 +1.1000e+01 +2.0000e+00 +1.6000e+01 +2.1000e+01 +3.0000e+00 +3.0000e+00 +1.0000e+01 +2.0000e+00 +1.2000e+01 +1.2000e+01 +1.2000e+01 +2.0000e+00 +9.0000e+00 +1.2000e+01 +2.0000e+00 +7.0000e+00
126 +2.425785420e+03 +2.425785420e+03 +2.659705420e+03 +2.659705420e+03 +1.1000e+01 +2.1000e+01 +0.0000e+00 +7.0000e+00 +3.0000e+00 +9.0000e+00 +1.4000e+01 +1.5000e+01 +1.3000e+01 +1.7000e+01 +1.4000e+01 +0.0000e+00 +7.0000e+00 +1.6000e+01 +7.0000e+00 +0.0000e+00 +4.0000e+00 +1.0000e+01 +9.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.973043636e+03 +6.973043636e+03 +6.912123636e+03 +6.912123636e+03 +2.8000e+01 +1.1000e+01 +0.0000e+00 +2.9000e+01 +1.0000e+01 +2.0000e+00 +2.7000e+01 +2.9000e+01 +2.1000e+01 +3.0000e+01 +8.0000e+00 +1.1000e+01 +1.7000e+01 +1.5000e+01 +2.1000e+01 +0.0000e+00 +2.4000e+01 +1.2000e+01 +8.0000e+00 +8.0000e+00
5 +4.963392436e+03 +4.963392436e+03 +4.902472436e+03 +4.902472436e+03 +1.5000e+01 +9.0000e+00 +0.0000e+00 +2.4000e+01 +2.3000e+01 +2.1000e+01 +9.0000e+00 +2.4000e+01 +1.3000e+01 +1.3000e+01 +1.9000e+01 +9.0000e+00 +1.8000e+01 +1.1000e+01 +1.3000e+01 +0.0000e+00 +9.0000e+00 +1.6000e+01 +5.0000e+00 +1.9000e+01
18 +3.555659636e+03 +3.555659636e+03 +3.494739636e+03 +3.494739636e+03 +1.0000e+01 +1.1000e+01 +6.0000e+00 +5.0000e+00 +1.0000e+00 +3.0000e+01 +1.1000e+01 +5.0000e+00 +2.1000e+01 +1.2000e+01 +0.0000e+00 +9.0000e+00 +6.0000e+00 +1.6000e+01 +2.1000e+01 +6.0000e+00 +0.0000e+00 +9.0000e+00 +3.0000e+01 +0.0000e+00
151 +2.002464436e+03 +2.002464436e+03 +1.941544436e+03 +1.941544436e+03 +1.0000e+01 +1.7000e+01 +0.0000e+00 +9.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +9.0000e+00 +1.5000e+01 +1.5000e+01 +9.0000e+00 +1.2000e+01 +6.0000e+00 +6.0000e+00 +1.5000e+01 +0.0000e+00 +1.3000e+01 +6.0000e+00 +1.1000e+01 +9.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.260018572e+03 +6.260018572e+03 +6.240538572e+03 +6.240538572e+03 +3.1000e+01 +2.0000e+01 +2.0000e+01 +1.0000e+00 +2.8000e+01 +3.0000e+01 +1.1000e+01 +1.0000e+00 +6.0000e+00 +0.0000e+00 +3.0000e+01 +1.1000e+01 +6.0000e+00 +2.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +3.0000e+01 +7.0000e+00
7 +3.316861772e+03 +3.316861772e+03 +3.297381772e+03 +3.297381772e+03 +1.5000e+01 +6.0000e+00 +0.0000e+00 +1.5000e+01 +1.4000e+01 +1.8000e+01 +1.0000e+01 +1.5000e+01 +1.2000e+01 +9.0000e+00 +1.7000e+01 +1.0000e+01 +1.2000e+01 +1.0000e+01 +9.0000e+00 +9.0000e+00 +9.0000e+00 +1.0000e+01 +1.7000e+01 +2.2000e+01
14 +1.285172172e+03 +1.285172172e+03 +1.265692172e+03 +1.265692172e+03 +2.0000e+00 +1.2000e+01 +1.1000e+01 +0.0000e+00 +4.0000e+00 +1.0000e+01 +8.0000e+00 +0.0000e+00 +1.2000e+01 +5.0000e+00 +2.0000e+00 +8.0000e+00 +1.2000e+01 +2.2000e+01 +5.0000e+00 +5.0000e+00 +5.0000e+00 +8.0000e+00 +2.0000e+00 +4.0000e+00
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.949951066e+03 +6.949951066e+03 +7.084421066e+03 +7.084421066e+03 +1.1000e+01 +1.6000e+01 +2.7000e+01 +1.0000e+00 +2.4000e+01 +2.7000e+01 +1.8000e+01 +3.0000e+00 +2.2000e+01 +1.9000e+01 +1.8000e+01 +1.9000e+01 +1.0000e+00 +1.9000e+01 +5.0000e+00 +0.0000e+00 +1.9000e+01 +2.4000e+01 +1.8000e+01 +1.9000e+01
5 +6.005939866e+03 +6.005939866e+03 +6.140409866e+03 +6.140409866e+03 +1.3000e+01 +2.8000e+01 +2.9000e+01 +4.0000e+00 +5.0000e+00 +1.5000e+01 +1.4000e+01 +2.3000e+01 +1.4000e+01 +0.0000e+00 +2.7000e+01 +0.0000e+00 +4.0000e+00 +2.5000e+01 +1.5000e+01 +1.2000e+01 +0.0000e+00 +5.0000e+00 +2.8000e+01 +0.0000e+00
10 +2.280882266e+03 +2.280882266e+03 +2.415352266e+03 +2.415352266e+03 +6.0000e+00 +2.0000e+00 +9.0000e+00 +0.0000e+00 +2.0000e+00 +8.0000e+00 +5.0000e+00 +1.0000e+00 +0.0000e+00 +1.3000e+01 +1.5000e+01 +1.3000e+01 +0.0000e+00 +2.1000e+01 +6.0000e+00 +2.0000e+00 +1.3000e+01 +2.0000e+00 +1.7000e+01 +1.3000e+01
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.786791545e+03 +4.786791545e+03 +5.232141545e+03 +5.232141545e+03 +2.1000e+01 +1.9000e+01 +2.0000e+00 +9.0000e+00 +2.0000e+01 +2.8000e+01 +2.0000e+00 +2.8000e+01 +2.8000e+01 +3.0000e+00 +1.4000e+01 +1.3000e+01 +1.3000e+01 +2.0000e+01 +0.0000e+00 +2.0000e+00 +1.9000e+01 +8.0000e+00 +1.3000e+01 +2.0000e+00
4 +2.198548345e+03 +2.198548345e+03 +2.643898345e+03 +2.643898345e+03 +2.0000e+00 +0.0000e+00 +8.0000e+00 +7.0000e+00 +1.3000e+01 +9.0000e+00 +8.0000e+00 +9.0000e+00 +9.0000e+00 +8.0000e+00 +2.2000e+01 +2.0000e+00 +2.0000e+00 +1.3000e+01 +2.9000e+01 +8.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+00 +8.0000e+00
81 +1.510082745e+03 +1.510082745e+03 +1.955432745e+03 +1.955432745e+03 +1.4000e+01 +3.0000e+00 +3.0000e+00 +5.0000e+00 +1.9000e+01 +1.2000e+01 +3.0000e+00 +1.2000e+01 +1.2000e+01 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +1.9000e+01 +6.0000e+00 +3.0000e+00 +3.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00
