% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.271332817e+03 +7.271332817e+03 +7.350812817e+03 +7.350812817e+03 +2.2000e+01 +2.2000e+01 +2.8000e+01 +1.1000e+01 +2.4000e+01 +2.3000e+01 +2.1000e+01 +4.0000e+00 +1.7000e+01 +0.0000e+00 +1.4000e+01 +4.0000e+00 +4.0000e+00 +3.0000e+01 +1.6000e+01 +2.5000e+01 +2.5000e+01 +4.0000e+00 +1.9000e+01 +2.3000e+01
2 +5.991342417e+03 +5.991342417e+03 +6.070822417e+03 +6.070822417e+03 +6.0000e+00 +2.9000e+01 +1.2000e+01 +2.6000e+01 +2.2000e+01 +9.0000e+00 +1.3000e+01 +9.0000e+00 +2.5000e+01 +2.6000e+01 +5.0000e+00 +1.3000e+01 +9.0000e+00 +2.7000e+01 +1.2000e+01 +1.8000e+01 +2.2000e+01 +1.0000e+00 +5.0000e+00 +4.0000e+00
20 +3.939374417e+03 +3.939374417e+03 +4.018854417e+03 +4.018854417e+03 +9.0000e+00 +4.0000e+00 +2.0000e+01 +2.0000e+00 +2.1000e+01 +7.0000e+00 +1.7000e+01 +1.3000e+01 +1.2000e+01 +2.0000e+01 +5.0000e+00 +1.3000e+01 +4.0000e+00 +1.5000e+01 +2.3000e+01 +2.5000e+01 +1.0000e+01 +1.1000e+01 +1.0000e+00 +0.0000e+00
183 +2.467152017e+03 +2.467152017e+03 +2.546632017e+03 +2.546632017e+03 +1.1000e+01 +2.1000e+01 +0.0000e+00 +0.0000e+00 +7.0000e+00 +2.3000e+01 +5.0000e+00 +2.2000e+01 +0.0000e+00 +0.0000e+00 +8.0000e+00 +1.4000e+01 +1.0000e+01 +4.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +1.0000e+01 +1.1000e+01 +1.0000e+01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.549229282e+03 +4.549229282e+03 +4.943709282e+03 +4.943709282e+03 +0.0000e+00 +1.1000e+01 +1.3000e+01 +1.6000e+01 +1.9000e+01 +4.0000e+00 +3.0000e+00 +7.0000e+00 +1.1000e+01 +2.9000e+01 +1.7000e+01 +1.5000e+01 +1.9000e+01 +1.0000e+01 +1.1000e+01 +1.7000e+01 +2.0000e+01 +0.0000e+00 +1.0000e+00 +2.5000e+01
22 +3.270645282e+03 +3.270645282e+03 +3.665125282e+03 +3.665125282e+03 +1.0000e+00 +8.0000e+00 +5.0000e+00 +2.2000e+01 +4.0000e+00 +8.0000e+00 +0.0000e+00 +6.0000e+00 +1.1000e+01 +1.2000e+01 +0.0000e+00 +1.3000e+01 +4.0000e+00 +2.2000e+01 +1.4000e+01 +2.2000e+01 +2.6000e+01 +5.0000e+00 +0.0000e+00 +1.2000e+01
172 +2.198038882e+03 +2.198038882e+03 +2.592518882e+03 +2.592518882e+03 +0.0000e+00 +5.0000e+00 +2.0000e+00 +1.9000e+01 +1.0000e+00 +5.0000e+00 +0.0000e+00 +3.0000e+00 +8.0000e+00 +9.0000e+00 +0.0000e+00 +1.0000e+01 +1.0000e+00 +1.9000e+01 +1.1000e+01 +1.9000e+01 +2.3000e+01 +2.0000e+00 +0.0000e+00 +9.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.918382996e+03 +5.918382996e+03 +5.671272996e+03 +5.671272996e+03 +7.0000e+00 +2.6000e+01 +6.0000e+00 +2.2000e+01 +1.9000e+01 +1.8000e+01 +1.0000e+01 +1.0000e+00 +2.2000e+01 +1.1000e+01 +0.0000e+00 +1.6000e+01 +2.3000e+01 +2.7000e+01 +2.9000e+01 +1.2000e+01 +0.0000e+00 +2.0000e+00 +2.6000e+01 +2.1000e+01
2 +3.954736596e+03 +3.954736596e+03 +3.707626596e+03 +3.707626596e+03 +2.2000e+01 +1.6000e+01 +9.0000e+00 +1.5000e+01 +2.3000e+01 +1.2000e+01 +0.0000e+00 +2.0000e+00 +4.0000e+00 +1.7000e+01 +1.9000e+01 +2.7000e+01 +1.6000e+01 +1.2000e+01 +5.0000e+00 +7.0000e+00 +1.3000e+01 +1.2000e+01 +4.0000e+00 +6.0000e+00
125 +2.389616596e+03 +2.389616596e+03 +2.142506596e+03 +2.142506596e+03 +1.5000e+01 +1.3000e+01 +6.0000e+00 +1.0000e+01 +4.0000e+00 +1.4000e+01 +2.0000e+00 +1.6000e+01 +9.0000e+00 +4.0000e+00 +3.0000e+00 +1.0000e+01 +5.0000e+00 +5.0000e+00 +2.0000e+00 +4.0000e+00 +2.3000e+01 +5.0000e+00 +2.0000e+01 +1.1000e+01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.593316035e+03 +5.593316035e+03 +5.441276035e+03 +5.441276035e+03 +0.0000e+00 +2.0000e+01 +1.9000e+01 +1.8000e+01 +7.0000e+00 +2.3000e+01 +2.3000e+01 +1.5000e+01 +1.0000e+00 +1.7000e+01 +0.0000e+00 +2.4000e+01 +1.5000e+01 +0.0000e+00 +2.4000e+01 +1.0000e+00 +2.4000e+01 +1.2000e+01 +2.6000e+01 +6.0000e+00
21 +3.781437635e+03 +3.781437635e+03 +3.629397635e+03 +3.629397635e+03 +2.0000e+01 +9.0000e+00 +8.0000e+00 +8.0000e+00 +1.0000e+01 +2.4000e+01 +3.0000e+00 +0.0000e+00 +2.8000e+01 +2.6000e+01 +2.0000e+00 +2.0000e+01 +1.6000e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.4000e+01 +1.3000e+01 +8.0000e+00 +2.0000e+00
123 +2.461898435e+03 +2.461898435e+03 +2.309858435e+03 +2.309858435e+03 +2.4000e+01 +0.0000e+00 +1.5000e+01 +3.0000e+00 +5.0000e+00 +1.7000e+01 +0.0000e+00 +8.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +1.6000e+01 +8.0000e+00 +1.1000e+01 +1.7000e+01 +2.0000e+00 +9.0000e+00 +0.0000e+00 +1.1000e+01 +1.6000e+01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.417700428e+03 +6.417700428e+03 +6.392450428e+03 +6.392450428e+03 +1.8000e+01 +2.7000e+01 +1.1000e+01 +2.0000e+01 +8.0000e+00 +0.0000e+00 +1.1000e+01 +1.3000e+01 +1.0000e+01 +1.5000e+01 +1.7000e+01 +1.6000e+01 +1.3000e+01 +8.0000e+00 +2.3000e+01 +2.8000e+01 +1.1000e+01 +2.5000e+01 +2.7000e+01 +2.3000e+01
2 +6.071009228e+03 +6.071009228e+03 +6.045759228e+03 +6.045759228e+03 +2.4000e+01 +2.5000e+01 +1.2000e+01 +3.0000e+00 +2.5000e+01 +1.4000e+01 +5.0000e+00 +8.0000e+00 +2.2000e+01 +7.0000e+00 +1.9000e+01 +3.0000e+00 +2.4000e+01 +1.3000e+01 +3.0000e+01 +2.7000e+01 +0.0000e+00 +1.9000e+01 +1.0000e+01 +1.8000e+01
3 +2.923086028e+03 +2.923086028e+03 +2.897836028e+03 +2.897836028e+03 +9.0000e+00 +2.4000e+01 +0.0000e+00 +2.4000e+01 +0.0000e+00 +1.0000e+01 +6.0000e+00 +3.0000e+00 +8.0000e+00 +4.0000e+00 +6.0000e+00 +1.5000e+01 +1.5000e+01 +9.0000e+00 +2.0000e+01 +0.0000e+00 +1.6000e+01 +9.0000e+00 +0.0000e+00 +7.0000e+00
103 +2.233188428e+03 +2.233188428e+03 +2.207938428e+03 +2.207938428e+03 +7.0000e+00 +2.2000e+01 +0.0000e+00 +2.2000e+01 +0.0000e+00 +8.0000e+00 +4.0000e+00 +1.0000e+00 +6.0000e+00 +2.0000e+00 +4.0000e+00 +1.3000e+01 +1.3000e+01 +7.0000e+00 +1.8000e+01 +0.0000e+00 +1.4000e+01 +7.0000e+00 +0.0000e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.971566583e+03 +4.971566583e+03 +4.973796583e+03 +4.973796583e+03 +7.0000e+00 +1.8000e+01 +7.0000e+00 +6.0000e+00 +2.4000e+01 +1.3000e+01 +0.0000e+00 +1.0000e+01 +1.2000e+01 +1.9000e+01 +1.9000e+01 +3.0000e+00 +2.8000e+01 +1.6000e+01 +1.6000e+01 +1.0000e+00 +7.0000e+00 +3.0000e+01 +2.2000e+01 +1.0000e+01
16 +3.051838583e+03 +3.051838583e+03 +3.054068583e+03 +3.054068583e+03 +5.0000e+00 +1.3000e+01 +2.0000e+01 +5.0000e+00 +1.2000e+01 +3.0000e+00 +1.8000e+01 +1.0000e+00 +2.2000e+01 +1.7000e+01 +9.0000e+00 +9.0000e+00 +0.0000e+00 +1.0000e+00 +1.3000e+01 +5.0000e+00 +3.0000e+00 +5.0000e+00 +2.1000e+01 +1.6000e+01
116 +2.319798583e+03 +2.319798583e+03 +2.322028583e+03 +2.322028583e+03 +3.0000e+00 +1.1000e+01 +1.8000e+01 +3.0000e+00 +1.0000e+01 +1.0000e+00 +1.6000e+01 +0.0000e+00 +2.0000e+01 +1.5000e+01 +7.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +3.0000e+00 +1.0000e+00 +3.0000e+00 +1.9000e+01 +1.4000e+01
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.698448147e+03 +7.698448147e+03 +7.685368147e+03 +7.685368147e+03 +2.9000e+01 +1.8000e+01 +9.0000e+00 +3.0000e+00 +2.7000e+01 +1.8000e+01 +8.0000e+00 +2.5000e+01 +1.7000e+01 +1.2000e+01 +2.8000e+01 +1.0000e+00 +2.1000e+01 +2.7000e+01 +2.6000e+01 +6.0000e+00 +2.9000e+01 +9.0000e+00 +6.0000e+00 +2.5000e+01
4 +4.226483347e+03 +4.226483347e+03 +4.213403347e+03 +4.213403347e+03 +1.3000e+01 +2.7000e+01 +8.0000e+00 +1.5000e+01 +6.0000e+00 +1.8000e+01 +1.8000e+01 +2.0000e+00 +0.0000e+00 +1.5000e+01 +1.0000e+01 +2.8000e+01 +1.6000e+01 +8.0000e+00 +1.1000e+01 +1.0000e+01 +7.0000e+00 +1.6000e+01 +1.7000e+01 +1.0000e+00
48 +3.267022547e+03 +3.267022547e+03 +3.253942547e+03 +3.253942547e+03 +1.0000e+00 +1.0000e+01 +2.4000e+01 +1.2000e+01 +8.0000e+00 +1.4000e+01 +2.5000e+01 +5.0000e+00 +2.0000e+00 +1.6000e+01 +3.0000e+00 +3.0000e+00 +5.0000e+00 +1.5000e+01 +2.8000e+01 +5.0000e+00 +1.1000e+01 +2.0000e+00 +1.2000e+01 +3.0000e+00
198 +2.235209747e+03 +2.235209747e+03 +2.222129747e+03 +2.222129747e+03 +0.0000e+00 +7.0000e+00 +2.1000e+01 +9.0000e+00 +5.0000e+00 +1.1000e+01 +2.2000e+01 +2.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.2000e+01 +2.5000e+01 +2.0000e+00 +8.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.335656184e+03 +8.335656184e+03 +8.602816184e+03 +8.602816184e+03 +7.0000e+00 +2.4000e+01 +2.8000e+01 +2.6000e+01 +9.0000e+00 +1.5000e+01 +2.8000e+01 +1.2000e+01 +2.3000e+01 +0.0000e+00 +2.3000e+01 +2.5000e+01 +1.0000e+00 +6.0000e+00 +2.2000e+01 +0.0000e+00 +2.8000e+01 +1.0000e+00 +5.0000e+00 +2.9000e+01
2 +4.969275384e+03 +4.969275384e+03 +5.236435384e+03 +5.236435384e+03 +5.0000e+00 +1.9000e+01 +1.1000e+01 +2.1000e+01 +1.0000e+00 +1.2000e+01 +2.9000e+01 +2.2000e+01 +5.0000e+00 +1.1000e+01 +8.0000e+00 +1.2000e+01 +9.0000e+00 +8.0000e+00 +2.0000e+01 +1.0000e+00 +0.0000e+00 +2.9000e+01 +1.0000e+00 +1.5000e+01
13 +3.572236984e+03 +3.572236984e+03 +3.839396984e+03 +3.839396984e+03 +2.0000e+00 +2.0000e+00 +1.8000e+01 +2.0000e+00 +4.0000e+00 +0.0000e+00 +1.6000e+01 +7.0000e+00 +2.0000e+00 +1.9000e+01 +0.0000e+00 +1.4000e+01 +1.4000e+01 +1.9000e+01 +1.9000e+01 +0.0000e+00 +0.0000e+00 +2.9000e+01 +2.0000e+01 +1.0000e+00
143 +2.319203384e+03 +2.319203384e+03 +2.586363384e+03 +2.586363384e+03 +5.0000e+00 +1.1000e+01 +6.0000e+00 +5.0000e+00 +1.0000e+00 +2.0000e+00 +2.1000e+01 +2.4000e+01 +0.0000e+00 +1.7000e+01 +6.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.9000e+01 +1.0000e+00 +1.2000e+01 +0.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.769138909e+03 +5.769138909e+03 +5.772848909e+03 +5.772848909e+03 +1.7000e+01 +3.0000e+01 +8.0000e+00 +2.4000e+01 +2.3000e+01 +8.0000e+00 +0.0000e+00 +3.0000e+01 +7.0000e+00 +2.5000e+01 +8.0000e+00 +4.0000e+00 +2.1000e+01 +5.0000e+00 +1.1000e+01 +7.0000e+00 +1.7000e+01 +1.1000e+01 +1.0000e+01 +1.4000e+01
26 +3.896724509e+03 +3.896724509e+03 +3.900434509e+03 +3.900434509e+03 +2.3000e+01 +9.0000e+00 +8.0000e+00 +1.0000e+00 +1.4000e+01 +2.5000e+01 +2.0000e+01 +0.0000e+00 +6.0000e+00 +1.8000e+01 +0.0000e+00 +2.0000e+00 +5.0000e+00 +1.1000e+01 +0.0000e+00 +9.0000e+00 +2.5000e+01 +4.0000e+00 +1.9000e+01 +1.2000e+01
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.649909433e+03 +4.649909433e+03 +4.744689433e+03 +4.744689433e+03 +9.0000e+00 +8.0000e+00 +1.0000e+00 +2.0000e+00 +2.1000e+01 +1.1000e+01 +3.0000e+01 +2.2000e+01 +9.0000e+00 +6.0000e+00 +2.4000e+01 +1.6000e+01 +2.0000e+00 +3.0000e+01 +2.0000e+01 +1.1000e+01 +1.3000e+01 +4.0000e+00 +1.3000e+01 +6.0000e+00
49 +3.952338233e+03 +3.952338233e+03 +4.047118233e+03 +4.047118233e+03 +1.4000e+01 +1.1000e+01 +5.0000e+00 +4.0000e+00 +6.0000e+00 +4.0000e+00 +1.1000e+01 +2.3000e+01 +1.7000e+01 +7.0000e+00 +2.3000e+01 +1.6000e+01 +1.6000e+01 +6.0000e+00 +2.6000e+01 +4.0000e+00 +5.0000e+00 +2.9000e+01 +1.1000e+01 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.644580620e+03 +6.644580620e+03 +6.878500620e+03 +6.878500620e+03 +1.1000e+01 +1.0000e+00 +1.5000e+01 +2.3000e+01 +1.5000e+01 +2.1000e+01 +2.8000e+01 +1.0000e+00 +4.0000e+00 +1.0000e+00 +1.3000e+01 +1.8000e+01 +1.7000e+01 +2.8000e+01 +1.9000e+01 +1.3000e+01 +1.0000e+00 +2.3000e+01 +2.5000e+01 +2.9000e+01
2 +4.074198220e+03 +4.074198220e+03 +4.308118220e+03 +4.308118220e+03 +1.2000e+01 +9.0000e+00 +1.0000e+01 +1.0000e+01 +0.0000e+00 +2.1000e+01 +2.7000e+01 +0.0000e+00 +1.5000e+01 +1.3000e+01 +1.0000e+01 +3.0000e+00 +2.5000e+01 +1.4000e+01 +1.4000e+01 +4.0000e+00 +1.8000e+01 +1.5000e+01 +1.6000e+01 +8.0000e+00
7 +3.976572620e+03 +3.976572620e+03 +4.210492620e+03 +4.210492620e+03 +2.0000e+01 +2.2000e+01 +1.0000e+00 +0.0000e+00 +1.9000e+01 +2.4000e+01 +1.0000e+00 +4.0000e+00 +3.0000e+00 +1.1000e+01 +1.9000e+01 +6.0000e+00 +2.0000e+00 +4.0000e+00 +1.3000e+01 +2.0000e+00 +2.0000e+00 +2.8000e+01 +4.0000e+00 +2.4000e+01
173 +2.341038220e+03 +2.341038220e+03 +2.574958220e+03 +2.574958220e+03 +1.4000e+01 +7.0000e+00 +2.2000e+01 +5.0000e+00 +8.0000e+00 +1.0000e+00 +8.0000e+00 +9.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +1.5000e+01 +7.0000e+00 +4.0000e+00 +4.0000e+00 +1.7000e+01 +1.5000e+01 +1.3000e+01 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.540923636e+03 +6.540923636e+03 +6.480003636e+03 +6.480003636e+03 +2.8000e+01 +2.8000e+01 +0.0000e+00 +1.2000e+01 +3.0000e+00 +1.6000e+01 +1.8000e+01 +3.0000e+00 +2.5000e+01 +2.4000e+01 +1.5000e+01 +1.9000e+01 +9.0000e+00 +2.9000e+01 +2.2000e+01 +0.0000e+00 +1.9000e+01 +0.0000e+00 +0.0000e+00 +2.3000e+01
2 +6.070219636e+03 +6.070219636e+03 +6.009299636e+03 +6.009299636e+03 +0.0000e+00 +2.9000e+01 +6.0000e+00 +6.0000e+00 +2.7000e+01 +6.0000e+00 +2.3000e+01 +6.0000e+00 +4.0000e+00 +1.6000e+01 +1.9000e+01 +1.0000e+01 +2.1000e+01 +0.0000e+00 +2.4000e+01 +1.3000e+01 +2.3000e+01 +2.0000e+01 +1.0000e+00 +2.5000e+01
37 +3.684381236e+03 +3.684381236e+03 +3.623461236e+03 +3.623461236e+03 +1.6000e+01 +1.7000e+01 +0.0000e+00 +2.2000e+01 +4.0000e+00 +1.9000e+01 +1.1000e+01 +1.7000e+01 +2.2000e+01 +3.0000e+00 +1.9000e+01 +9.0000e+00 +1.9000e+01 +4.0000e+00 +2.0000e+00 +1.0000e+00 +1.5000e+01 +6.0000e+00 +7.0000e+00 +9.0000e+00
149 +2.388189236e+03 +2.388189236e+03 +2.327269236e+03 +2.327269236e+03 +0.0000e+00 +8.0000e+00 +7.0000e+00 +1.1000e+01 +1.6000e+01 +8.0000e+00 +4.0000e+00 +2.0000e+00 +5.0000e+00 +2.0000e+00 +6.0000e+00 +6.0000e+00 +3.0000e+00 +8.0000e+00 +1.8000e+01 +1.3000e+01 +2.0000e+00 +2.3000e+01 +1.0000e+00 +2.0000e+01
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.503220172e+03 +7.503220172e+03 +7.483740172e+03 +7.483740172e+03 +3.0000e+01 +2.1000e+01 +1.6000e+01 +2.7000e+01 +7.0000e+00 +1.7000e+01 +2.0000e+01 +4.0000e+00 +2.9000e+01 +1.1000e+01 +2.7000e+01 +1.2000e+01 +1.9000e+01 +2.8000e+01 +1.0000e+01 +1.3000e+01 +2.2000e+01 +1.3000e+01 +1.5000e+01 +2.2000e+01
2 +3.708373772e+03 +3.708373772e+03 +3.688893772e+03 +3.688893772e+03 +1.3000e+01 +2.9000e+01 +1.2000e+01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +7.0000e+00 +7.0000e+00 +8.0000e+00 +2.4000e+01 +0.0000e+00 +8.0000e+00 +2.4000e+01 +1.7000e+01 +4.0000e+00 +9.0000e+00 +1.9000e+01 +2.0000e+00 +4.0000e+00 +2.6000e+01
109 +2.418004172e+03 +2.418004172e+03 +2.398524172e+03 +2.398524172e+03 +1.3000e+01 +1.0000e+00 +5.0000e+00 +7.0000e+00 +2.3000e+01 +1.0000e+01 +1.5000e+01 +2.3000e+01 +1.0000e+00 +1.0000e+01 +5.0000e+00 +0.0000e+00 +8.0000e+00 +1.5000e+01 +3.0000e+00 +0.0000e+00 +1.3000e+01 +4.0000e+00 +0.0000e+00 +1.3000e+01
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.370587866e+03 +5.370587866e+03 +5.505057866e+03 +5.505057866e+03 +2.1000e+01 +2.8000e+01 +5.0000e+00 +3.0000e+00 +0.0000e+00 +2.0000e+01 +8.0000e+00 +1.2000e+01 +1.0000e+01 +1.7000e+01 +2.4000e+01 +2.9000e+01 +5.0000e+00 +8.0000e+00 +0.0000e+00 +1.2000e+01 +1.1000e+01 +9.0000e+00 +2.5000e+01 +1.8000e+01
85 +3.867175066e+03 +3.867175066e+03 +4.001645066e+03 +4.001645066e+03 +1.8000e+01 +0.0000e+00 +2.2000e+01 +9.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +4.0000e+00 +1.8000e+01 +1.9000e+01 +1.9000e+01 +1.6000e+01 +5.0000e+00 +2.0000e+00 +1.7000e+01 +1.4000e+01 +2.1000e+01 +0.0000e+00 +3.0000e+00 +8.0000e+00
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
