% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.928764470e+03 +2.928764470e+03 +3.008244470e+03 +3.008244470e+03 +1.5000e+01 +1.2000e+01 +2.2000e+01 +1.3000e+01 +8.0000e+00 +2.3000e+01 +2.1000e+01 +5.0000e+00 +7.0000e+00 +2.4000e+01
2 +1.379828470e+03 +1.379828470e+03 +1.459308470e+03 +1.459308470e+03 +2.2000e+01 +3.0000e+00 +1.8000e+01 +9.0000e+00 +9.0000e+00 +4.0000e+00 +1.0000e+01 +3.0000e+00 +0.0000e+00 +1.2000e+01
152 +8.908812698e+02 +8.908812698e+02 +9.703612698e+02 +9.703612698e+02 +1.9000e+01 +0.0000e+00 +1.5000e+01 +6.0000e+00 +6.0000e+00 +1.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.527844975e+03 +4.527844975e+03 +4.922324975e+03 +4.922324975e+03 +1.7000e+01 +1.8000e+01 +2.9000e+01 +1.4000e+01 +3.0000e+00 +2.2000e+01 +1.6000e+01 +2.3000e+01 +1.3000e+01 +2.7000e+01
2 +3.783262575e+03 +3.783262575e+03 +4.177742575e+03 +4.177742575e+03 +2.6000e+01 +2.7000e+01 +1.0000e+00 +1.6000e+01 +2.2000e+01 +2.0000e+00 +3.0000e+01 +1.6000e+01 +4.0000e+00 +1.5000e+01
11 +2.121456175e+03 +2.121456175e+03 +2.515936175e+03 +2.515936175e+03 +2.7000e+01 +0.0000e+00 +1.3000e+01 +6.0000e+00 +0.0000e+00 +1.7000e+01 +1.3000e+01 +0.0000e+00 +1.2000e+01 +1.1000e+01
13 +1.324184175e+03 +1.324184175e+03 +1.718664175e+03 +1.718664175e+03 +5.0000e+00 +4.0000e+00 +2.8000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +3.0000e+00 +1.0000e+01 +3.0000e+00
67 +9.594145754e+02 +9.594145754e+02 +1.353894575e+03 +1.353894575e+03 +6.0000e+00 +1.3000e+01 +4.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +1.3000e+01 +1.3000e+01 +1.2000e+01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.030618918e+03 +4.030618918e+03 +3.783508918e+03 +3.783508918e+03 +4.0000e+00 +1.1000e+01 +2.1000e+01 +0.0000e+00 +2.7000e+01 +3.0000e+01 +2.9000e+01 +1.5000e+01 +2.1000e+01 +1.8000e+01
3 +3.907561318e+03 +3.907561318e+03 +3.660451318e+03 +3.660451318e+03 +2.4000e+01 +2.0000e+00 +2.4000e+01 +5.0000e+00 +2.4000e+01 +1.6000e+01 +1.9000e+01 +4.0000e+00 +2.5000e+01 +2.7000e+01
4 +2.507233318e+03 +2.507233318e+03 +2.260123318e+03 +2.260123318e+03 +7.0000e+00 +2.2000e+01 +0.0000e+00 +1.0000e+01 +0.0000e+00 +2.4000e+01 +1.1000e+01 +2.7000e+01 +1.0000e+00 +1.8000e+01
17 +9.992845178e+02 +9.992845178e+02 +7.521745178e+02 +7.521745178e+02 +1.0000e+00 +2.3000e+01 +5.0000e+00 +3.0000e+00 +2.0000e+00 +0.0000e+00 +7.0000e+00 +1.3000e+01 +3.0000e+00 +9.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.515253542e+03 +3.515253542e+03 +3.363213542e+03 +3.363213542e+03 +5.0000e+00 +2.2000e+01 +2.9000e+01 +2.0000e+00 +1.1000e+01 +1.3000e+01 +1.1000e+01 +2.2000e+01 +2.8000e+01 +2.3000e+01
6 +2.363528742e+03 +2.363528742e+03 +2.211488742e+03 +2.211488742e+03 +1.6000e+01 +9.0000e+00 +1.9000e+01 +3.0000e+00 +8.0000e+00 +1.5000e+01 +3.0000e+00 +1.9000e+01 +2.7000e+01 +1.8000e+01
20 +1.294144742e+03 +1.294144742e+03 +1.142104742e+03 +1.142104742e+03 +4.0000e+00 +2.0000e+00 +1.3000e+01 +2.0000e+00 +3.0000e+00 +6.0000e+00 +1.0000e+01 +4.0000e+00 +3.0000e+01 +3.0000e+00
124 +9.883319418e+02 +9.883319418e+02 +8.362919418e+02 +8.362919418e+02 +1.7000e+01 +9.0000e+00 +6.0000e+00 +5.0000e+00 +2.0000e+01 +1.5000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +4.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.669012543e+03 +2.669012543e+03 +2.643762543e+03 +2.643762543e+03 +3.0000e+01 +1.4000e+01 +0.0000e+00 +1.7000e+01 +1.2000e+01 +3.0000e+00 +2.8000e+01 +3.0000e+00 +1.9000e+01 +6.0000e+00
3 +2.082236543e+03 +2.082236543e+03 +2.056986543e+03 +2.056986543e+03 +3.0000e+00 +1.5000e+01 +2.3000e+01 +2.0000e+00 +1.0000e+00 +3.0000e+00 +1.0000e+00 +6.0000e+00 +2.4000e+01 +2.3000e+01
5 +9.465229434e+02 +9.465229434e+02 +9.212729434e+02 +9.212729434e+02 +1.5000e+01 +0.0000e+00 +2.0000e+01 +1.0000e+01 +1.2000e+01 +3.0000e+00 +3.0000e+00 +0.0000e+00 +9.0000e+00 +3.0000e+00
36 +5.314557434e+02 +5.314557434e+02 +5.062057434e+02 +5.062057434e+02 +4.0000e+00 +5.0000e+00 +1.5000e+01 +0.0000e+00 +4.0000e+00 +0.0000e+00 +1.0000e+01 +6.0000e+00 +5.0000e+00 +0.0000e+00
136 +3.760445434e+02 +3.760445434e+02 +3.507945434e+02 +3.507945434e+02 +2.0000e+00 +3.0000e+00 +1.3000e+01 +0.0000e+00 +2.0000e+00 +0.0000e+00 +8.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.390128606e+03 +3.390128606e+03 +3.392358606e+03 +3.392358606e+03 +2.8000e+01 +1.5000e+01 +1.8000e+01 +1.3000e+01 +1.4000e+01 +1.6000e+01 +6.0000e+00 +2.2000e+01 +2.0000e+01 +2.1000e+01
2 +2.410487006e+03 +2.410487006e+03 +2.412717006e+03 +2.412717006e+03 +3.0000e+00 +2.2000e+01 +4.0000e+00 +0.0000e+00 +2.4000e+01 +5.0000e+00 +1.3000e+01 +0.0000e+00 +1.7000e+01 +2.9000e+01
13 +1.269043806e+03 +1.269043806e+03 +1.271273806e+03 +1.271273806e+03 +2.4000e+01 +1.0000e+00 +1.0000e+01 +0.0000e+00 +1.4000e+01 +1.2000e+01 +0.0000e+00 +1.1000e+01 +1.4000e+01 +4.0000e+00
113 +9.446390061e+02 +9.446390061e+02 +9.468690061e+02 +9.468690061e+02 +2.2000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +1.2000e+01 +1.0000e+01 +0.0000e+00 +9.0000e+00 +1.2000e+01 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.924012867e+03 +2.924012867e+03 +2.910932867e+03 +2.910932867e+03 +1.8000e+01 +2.3000e+01 +2.2000e+01 +1.7000e+01 +2.0000e+01 +1.5000e+01 +6.0000e+00 +1.1000e+01 +3.0000e+00 +1.8000e+01
3 +1.956209667e+03 +1.956209667e+03 +1.943129667e+03 +1.943129667e+03 +2.1000e+01 +2.0000e+00 +4.0000e+00 +3.0000e+01 +7.0000e+00 +2.0000e+00 +6.0000e+00 +1.5000e+01 +5.0000e+00 +1.6000e+01
19 +1.382820867e+03 +1.382820867e+03 +1.369740867e+03 +1.369740867e+03 +8.0000e+00 +1.7000e+01 +1.2000e+01 +0.0000e+00 +1.3000e+01 +1.5000e+01 +1.0000e+01 +1.3000e+01 +1.0000e+00 +2.0000e+00
169 +8.773824672e+02 +8.773824672e+02 +8.643024672e+02 +8.643024672e+02 +5.0000e+00 +1.4000e+01 +9.0000e+00 +0.0000e+00 +1.0000e+01 +1.2000e+01 +7.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.595132357e+03 +2.595132357e+03 +2.862292357e+03 +2.862292357e+03 +2.4000e+01 +1.0000e+01 +5.0000e+00 +2.1000e+01 +1.1000e+01 +0.0000e+00 +1.7000e+01 +1.4000e+01 +1.9000e+01 +0.0000e+00
5 +1.514169157e+03 +1.514169157e+03 +1.781329157e+03 +1.781329157e+03 +1.1000e+01 +1.0000e+00 +0.0000e+00 +2.4000e+01 +0.0000e+00 +1.0000e+01 +1.9000e+01 +1.0000e+00 +8.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.190947065e+03 +4.190947065e+03 +4.194657065e+03 +4.194657065e+03 +8.0000e+00 +3.0000e+01 +1.2000e+01 +2.9000e+01 +2.0000e+00 +1.9000e+01 +1.4000e+01 +2.7000e+01 +2.5000e+01 +1.7000e+01
2 +3.536675065e+03 +3.536675065e+03 +3.540385065e+03 +3.540385065e+03 +6.0000e+00 +1.2000e+01 +0.0000e+00 +1.1000e+01 +2.8000e+01 +1.8000e+01 +2.4000e+01 +3.0000e+01 +0.0000e+00 +2.6000e+01
4 +2.108012665e+03 +2.108012665e+03 +2.111722665e+03 +2.111722665e+03 +6.0000e+00 +2.4000e+01 +2.4000e+01 +5.0000e+00 +1.0000e+01 +8.0000e+00 +5.0000e+00 +2.6000e+01 +3.0000e+00 +8.0000e+00
14 +1.253201465e+03 +1.253201465e+03 +1.256911465e+03 +1.256911465e+03 +0.0000e+00 +2.4000e+01 +1.0000e+01 +0.0000e+00 +9.0000e+00 +1.2000e+01 +1.3000e+01 +3.0000e+00 +0.0000e+00 +1.0000e+00
28 +7.808126650e+02 +7.808126650e+02 +7.845226650e+02 +7.845226650e+02 +1.2000e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +5.0000e+00 +2.1000e+01 +0.0000e+00 +1.1000e+01 +3.0000e+00
128 +5.824686650e+02 +5.824686650e+02 +5.861786650e+02 +5.861786650e+02 +1.0000e+01 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.9000e+01 +0.0000e+00 +9.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
