% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.806112201e+26 +6.806112201e+26 +6.806112201e+26 +6.806112201e+26 +2.6089e+13 +0.0000e+00
5 +5.479406551e+26 +5.479406551e+26 +5.479406551e+26 +5.479406551e+26 +2.3408e+13 +0.0000e+00
8 +6.287906236e+25 +6.287906236e+25 +6.287906236e+25 +6.287906236e+25 +7.9296e+12 +0.0000e+00
9 +1.428296268e+25 +1.428296268e+25 +1.428296268e+25 +1.428296268e+25 +3.7793e+12 +0.0000e+00
36 +8.643642581e+23 +8.643642581e+23 +8.643642581e+23 +8.643642581e+23 +9.2971e+11 +0.0000e+00
60 +5.918206604e+23 +5.918206604e+23 +5.918206604e+23 +5.918206604e+23 +7.6930e+11 +0.0000e+00
90 +1.009210846e+23 +1.009210846e+23 +1.009210846e+23 +1.009210846e+23 +3.1768e+11 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.868579336e+26 +2.868579336e+26 +2.868579336e+26 +2.868579336e+26 +1.6937e+13 +0.0000e+00
3 +1.509498165e+26 +1.509498165e+26 +1.509498165e+26 +1.509498165e+26 +1.2286e+13 +0.0000e+00
22 +1.374873492e+25 +1.374873492e+25 +1.374873492e+25 +1.374873492e+25 +3.7079e+12 +0.0000e+00
53 +2.211893263e+22 +2.211893263e+22 +2.211893263e+22 +2.211893263e+22 +1.4872e+11 +0.0000e+00
369 +3.965448647e+21 +3.965448647e+21 +3.965448647e+21 +3.965448647e+21 +6.2972e+10 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.446918153e+25 +5.446918153e+25 +5.446918153e+25 +5.446918153e+25 +7.3803e+12 +0.0000e+00
5 +3.543878811e+25 +3.543878811e+25 +3.543878811e+25 +3.543878811e+25 +5.9530e+12 +0.0000e+00
13 +2.080943771e+24 +2.080943771e+24 +2.080943771e+24 +2.080943771e+24 +1.4425e+12 +0.0000e+00
70 +7.912375486e+23 +7.912375486e+23 +7.912375486e+23 +7.912375486e+23 +8.8952e+11 +0.0000e+00
81 +9.795364025e+22 +9.795364025e+22 +9.795364025e+22 +9.795364025e+22 +3.1298e+11 +0.0000e+00
334 +4.437121555e+22 +4.437121555e+22 +4.437121555e+22 +4.437121555e+22 +2.1064e+11 +0.0000e+00
362 +3.084603067e+22 +3.084603067e+22 +3.084603067e+22 +3.084603067e+22 +1.7563e+11 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.922988511e+26 +1.922988511e+26 +1.922988511e+26 +1.922988511e+26 +1.3867e+13 +0.0000e+00
4 +9.808960863e+25 +9.808960863e+25 +9.808960863e+25 +9.808960863e+25 +9.9040e+12 +0.0000e+00
8 +4.876352918e+25 +4.876352918e+25 +4.876352918e+25 +4.876352918e+25 +6.9831e+12 +0.0000e+00
22 +1.048636373e+25 +1.048636373e+25 +1.048636373e+25 +1.048636373e+25 +3.2383e+12 +0.0000e+00
47 +1.555337697e+24 +1.555337697e+24 +1.555337697e+24 +1.555337697e+24 +1.2471e+12 +0.0000e+00
68 +1.062237605e+23 +1.062237605e+23 +1.062237605e+23 +1.062237605e+23 +3.2592e+11 +0.0000e+00
83 +2.976897340e+22 +2.976897340e+22 +2.976897340e+22 +2.976897340e+22 +1.7254e+11 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.102989775e+27 +1.102989775e+27 +1.102989775e+27 +1.102989775e+27 +3.3211e+13 +0.0000e+00
2 +5.961594815e+25 +5.961594815e+25 +5.961594815e+25 +5.961594815e+25 +7.7211e+12 +0.0000e+00
3 +8.917947443e+24 +8.917947443e+24 +8.917947443e+24 +8.917947443e+24 +2.9863e+12 +0.0000e+00
