% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.829585617e+03 +5.829585617e+03 +5.909065617e+03 +5.909065617e+03 +7.0000e+00 +1.3000e+01 +1.6000e+01 +5.0000e+00 +2.0000e+01 +0.0000e+00 +1.6000e+01 +2.5000e+01 +1.4000e+01 +2.3000e+01 +2.1000e+01 +1.0000e+01 +2.4000e+01 +2.3000e+01 +6.0000e+00 +7.0000e+00 +2.3000e+01 +9.0000e+00 +2.5000e+01 +0.0000e+00
13 +3.503969617e+03 +3.503969617e+03 +3.583449617e+03 +3.583449617e+03 +1.7000e+01 +2.0000e+00 +2.0000e+00 +8.0000e+00 +3.0000e+00 +7.0000e+00 +6.0000e+00 +2.1000e+01 +2.0000e+00 +1.6000e+01 +7.0000e+00 +2.2000e+01 +1.8000e+01 +2.0000e+00 +2.3000e+01 +1.1000e+01 +1.0000e+01 +1.0000e+00 +2.6000e+01 +1.9000e+01
55 +2.370409617e+03 +2.370409617e+03 +2.449889617e+03 +2.449889617e+03 +5.0000e+00 +3.0000e+00 +0.0000e+00 +2.2000e+01 +0.0000e+00 +1.0000e+01 +0.0000e+00 +7.0000e+00 +9.0000e+00 +7.0000e+00 +2.4000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.9000e+01 +5.0000e+00 +0.0000e+00 +1.6000e+01 +1.4000e+01 +5.0000e+00
133 +1.505648017e+03 +1.505648017e+03 +1.585128017e+03 +1.585128017e+03 +0.0000e+00 +9.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.5000e+01 +0.0000e+00 +1.0000e+01 +1.0000e+00 +1.6000e+01 +1.2000e+01 +0.0000e+00 +1.7000e+01 +5.0000e+00 +4.0000e+00 +0.0000e+00 +2.0000e+01 +1.3000e+01
193 +9.026080173e+02 +9.026080173e+02 +9.820880173e+02 +9.820880173e+02 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +7.0000e+00 +0.0000e+00 +1.3000e+01 +9.0000e+00 +0.0000e+00 +1.4000e+01 +2.0000e+00 +1.0000e+00 +0.0000e+00 +1.7000e+01 +1.0000e+01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.848826082e+03 +6.848826082e+03 +7.243306082e+03 +7.243306082e+03 +3.0000e+00 +7.0000e+00 +2.7000e+01 +1.1000e+01 +2.6000e+01 +2.1000e+01 +1.8000e+01 +4.0000e+00 +1.2000e+01 +8.0000e+00 +1.9000e+01 +2.2000e+01 +2.9000e+01 +1.8000e+01 +2.6000e+01 +2.9000e+01 +7.0000e+00 +2.0000e+00 +0.0000e+00 +2.6000e+01
2 +5.225917282e+03 +5.225917282e+03 +5.620397282e+03 +5.620397282e+03 +2.1000e+01 +1.6000e+01 +2.2000e+01 +1.5000e+01 +1.5000e+01 +2.9000e+01 +7.0000e+00 +1.3000e+01 +4.0000e+00 +1.1000e+01 +2.0000e+01 +8.0000e+00 +3.0000e+00 +6.0000e+00 +1.4000e+01 +4.0000e+00 +1.0000e+01 +1.0000e+00 +2.5000e+01 +1.9000e+01
11 +3.580534882e+03 +3.580534882e+03 +3.975014882e+03 +3.975014882e+03 +8.0000e+00 +1.8000e+01 +5.0000e+00 +1.0000e+00 +1.4000e+01 +1.3000e+01 +1.0000e+00 +2.4000e+01 +2.2000e+01 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+01 +2.1000e+01 +1.2000e+01 +1.8000e+01 +0.0000e+00 +0.0000e+00 +4.0000e+00 +2.3000e+01
71 +2.485149282e+03 +2.485149282e+03 +2.879629282e+03 +2.879629282e+03 +7.0000e+00 +1.3000e+01 +2.0000e+00 +0.0000e+00 +1.1000e+01 +1.0000e+01 +0.0000e+00 +2.1000e+01 +1.9000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +1.8000e+01 +9.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+00 +2.0000e+01
