% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.554390417e+03 +7.554390417e+03 +7.633870417e+03 +7.633870417e+03 +2.5000e+01 +1.0000e+01 +2.6000e+01 +1.8000e+01 +0.0000e+00 +2.9000e+01 +2.2000e+01 +1.9000e+01 +2.2000e+01 +1.8000e+01 +1.6000e+01 +2.1000e+01 +2.1000e+01 +0.0000e+00 +2.4000e+01 +8.0000e+00 +3.0000e+01 +1.6000e+01 +1.9000e+01 +0.0000e+00
7 +5.656785617e+03 +5.656785617e+03 +5.736265617e+03 +5.736265617e+03 +1.6000e+01 +1.9000e+01 +1.6000e+01 +1.6000e+01 +1.6000e+01 +1.6000e+01 +1.9000e+01 +7.0000e+00 +1.6000e+01 +0.0000e+00 +0.0000e+00 +1.9000e+01 +1.9000e+01 +2.4000e+01 +7.0000e+00 +1.6000e+01 +1.9000e+01 +2.7000e+01 +1.9000e+01 +1.6000e+01
25 +3.857008017e+03 +3.857008017e+03 +3.936488017e+03 +3.936488017e+03 +1.4000e+01 +1.1000e+01 +1.5000e+01 +1.5000e+01 +1.0000e+01 +1.5000e+01 +1.0000e+01 +1.8000e+01 +1.5000e+01 +1.0000e+01 +1.0000e+01 +1.5000e+01 +1.5000e+01 +1.0000e+01 +1.5000e+01 +1.5000e+01 +1.0000e+01 +1.8000e+01 +1.5000e+01 +1.5000e+01
31 +2.229139217e+03 +2.229139217e+03 +2.308619217e+03 +2.308619217e+03 +7.0000e+00 +1.2000e+01 +1.2000e+01 +7.0000e+00 +1.2000e+01 +7.0000e+00 +1.5000e+01 +1.2000e+01 +7.0000e+00 +7.0000e+00 +1.2000e+01 +7.0000e+00 +1.2000e+01 +1.2000e+01 +1.2000e+01 +7.0000e+00 +1.2000e+01 +7.0000e+00 +1.2000e+01 +7.0000e+00
35 +1.421216017e+03 +1.421216017e+03 +1.500696017e+03 +1.500696017e+03 +1.3000e+01 +2.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +1.0000e+01 +5.0000e+00 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.3000e+01 +1.0000e+01 +5.0000e+00 +1.0000e+01 +5.0000e+00 +1.0000e+01
41 +7.079664173e+02 +7.079664173e+02 +7.874464173e+02 +7.874464173e+02 +2.0000e+00 +2.0000e+00 +7.0000e+00 +2.0000e+00 +1.0000e+01 +2.0000e+00 +1.0000e+01 +2.0000e+00 +7.0000e+00 +2.0000e+00 +2.0000e+00 +7.0000e+00 +2.0000e+00 +2.0000e+00 +1.0000e+01 +7.0000e+00 +7.0000e+00 +2.0000e+00 +1.0000e+01 +2.0000e+00
43 +4.263824173e+02 +4.263824173e+02 +5.058624173e+02 +5.058624173e+02 +6.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +6.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +6.0000e+00 +6.0000e+00 +1.0000e+00 +6.0000e+00 +6.0000e+00 +9.0000e+00 +1.0000e+00 +1.0000e+00 +9.0000e+00 +6.0000e+00
47 +2.536880173e+02 +2.536880173e+02 +3.331680173e+02 +3.331680173e+02 +4.0000e+00 +3.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00
49 +9.696321728e+01 +9.696321728e+01 +1.764432173e+02 +1.764432173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.360573282e+03 +7.360573282e+03 +7.755053282e+03 +7.755053282e+03 +1.3000e+01 +2.3000e+01 +2.5000e+01 +2.5000e+01 +2.2000e+01 +1.5000e+01 +2.3000e+01 +2.3000e+01 +2.1000e+01 +2.9000e+01 +2.3000e+01 +1.5000e+01 +2.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +1.4000e+01 +2.4000e+01 +2.1000e+01
15 +6.209402082e+03 +6.209402082e+03 +6.603882082e+03 +6.603882082e+03 +1.8000e+01 +1.6000e+01 +1.6000e+01 +1.6000e+01 +1.8000e+01 +1.6000e+01 +1.6000e+01 +1.8000e+01 +1.6000e+01 +1.6000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.6000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.6000e+01 +1.8000e+01
25 +3.659058082e+03 +3.659058082e+03 +4.053538082e+03 +4.053538082e+03 +1.3000e+01 +1.3000e+01 +1.1000e+01 +1.5000e+01 +1.3000e+01 +1.3000e+01 +1.1000e+01 +1.1000e+01 +1.3000e+01 +1.3000e+01 +1.5000e+01 +1.3000e+01 +1.3000e+01 +1.5000e+01 +1.3000e+01 +1.5000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.1000e+01
31 +2.286186082e+03 +2.286186082e+03 +2.680666082e+03 +2.680666082e+03 +1.0000e+01 +1.2000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +8.0000e+00
35 +1.580278882e+03 +1.580278882e+03 +1.974758882e+03 +1.974758882e+03 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +1.0000e+01 +8.0000e+00 +1.0000e+01 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00
41 +9.403956819e+02 +9.403956819e+02 +1.334875682e+03 +1.334875682e+03 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +5.0000e+00 +7.0000e+00 +7.0000e+00 +5.0000e+00 +7.0000e+00 +5.0000e+00 +5.0000e+00 +7.0000e+00 +7.0000e+00
45 +5.244308819e+02 +5.244308819e+02 +9.189108819e+02 +9.189108819e+02 +5.0000e+00 +3.0000e+00 +3.0000e+00 +5.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +5.0000e+00 +3.0000e+00 +5.0000e+00 +5.0000e+00 +3.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00
47 +3.382212819e+02 +3.382212819e+02 +7.327012819e+02 +7.327012819e+02 +6.0000e+00 +0.0000e+00 +2.0000e+00 +4.0000e+00 +4.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00
