% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.487998417e+03 +4.487998417e+03 +4.567478417e+03 +4.567478417e+03 +0.0000e+00 +1.6000e+01 +8.0000e+00 +2.2000e+01 +2.7000e+01 +1.0000e+00 +1.8000e+01 +2.1000e+01 +8.0000e+00 +1.7000e+01 +8.0000e+00 +1.8000e+01 +1.2000e+01 +2.5000e+01 +1.8000e+01 +1.0000e+01 +8.0000e+00 +6.0000e+00 +1.0000e+00 +4.0000e+00
5 +3.558414417e+03 +3.558414417e+03 +3.637894417e+03 +3.637894417e+03 +0.0000e+00 +1.4000e+01 +6.0000e+00 +2.0000e+01 +2.5000e+01 +0.0000e+00 +1.6000e+01 +1.9000e+01 +6.0000e+00 +1.5000e+01 +6.0000e+00 +1.6000e+01 +1.0000e+01 +2.3000e+01 +1.6000e+01 +8.0000e+00 +6.0000e+00 +4.0000e+00 +0.0000e+00 +2.0000e+00
11 +2.409916817e+03 +2.409916817e+03 +2.489396817e+03 +2.489396817e+03 +0.0000e+00 +1.1000e+01 +3.0000e+00 +1.7000e+01 +2.2000e+01 +0.0000e+00 +1.3000e+01 +1.6000e+01 +3.0000e+00 +1.2000e+01 +3.0000e+00 +1.3000e+01 +7.0000e+00 +2.0000e+01 +1.3000e+01 +5.0000e+00 +3.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00
17 +1.559697617e+03 +1.559697617e+03 +1.639177617e+03 +1.639177617e+03 +0.0000e+00 +8.0000e+00 +0.0000e+00 +1.4000e+01 +1.9000e+01 +0.0000e+00 +1.0000e+01 +1.3000e+01 +0.0000e+00 +9.0000e+00 +0.0000e+00 +1.0000e+01 +4.0000e+00 +1.7000e+01 +1.0000e+01 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
23 +9.835568173e+02 +9.835568173e+02 +1.063036817e+03 +1.063036817e+03 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.1000e+01 +1.6000e+01 +0.0000e+00 +7.0000e+00 +1.0000e+01 +0.0000e+00 +6.0000e+00 +0.0000e+00 +7.0000e+00 +1.0000e+00 +1.4000e+01 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
29 +5.714352173e+02 +5.714352173e+02 +6.509152173e+02 +6.509152173e+02 +0.0000e+00 +2.0000e+00 +0.0000e+00 +8.0000e+00 +1.3000e+01 +0.0000e+00 +4.0000e+00 +7.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +1.1000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
33 +3.859056173e+02 +3.859056173e+02 +4.653856173e+02 +4.653856173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +1.1000e+01 +0.0000e+00 +2.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +9.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
39 +2.346640173e+02 +2.346640173e+02 +3.141440173e+02 +3.141440173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
45 +1.510992173e+02 +1.510992173e+02 +2.305792173e+02 +2.305792173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
53 +9.613441728e+01 +9.613441728e+01 +1.756144173e+02 +1.756144173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.628254882e+03 +5.628254882e+03 +6.022734882e+03 +6.022734882e+03 +7.0000e+00 +2.7000e+01 +9.0000e+00 +3.0000e+00 +1.9000e+01 +8.0000e+00 +1.7000e+01 +1.9000e+01 +5.0000e+00 +7.0000e+00 +1.7000e+01 +2.7000e+01 +2.3000e+01 +1.9000e+01 +1.1000e+01 +2.3000e+01 +1.9000e+01 +1.0000e+00 +2.1000e+01 +1.4000e+01
9 +3.524867682e+03 +3.524867682e+03 +3.919347682e+03 +3.919347682e+03 +3.0000e+00 +2.3000e+01 +5.0000e+00 +0.0000e+00 +1.5000e+01 +4.0000e+00 +1.3000e+01 +1.5000e+01 +1.0000e+00 +3.0000e+00 +1.3000e+01 +2.3000e+01 +1.9000e+01 +1.5000e+01 +7.0000e+00 +1.9000e+01 +1.5000e+01 +0.0000e+00 +1.7000e+01 +1.0000e+01
15 +2.316870882e+03 +2.316870882e+03 +2.711350882e+03 +2.711350882e+03 +0.0000e+00 +2.0000e+01 +2.0000e+00 +0.0000e+00 +1.2000e+01 +1.0000e+00 +1.0000e+01 +1.2000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+01 +2.0000e+01 +1.6000e+01 +1.2000e+01 +4.0000e+00 +1.6000e+01 +1.2000e+01 +0.0000e+00 +1.4000e+01 +7.0000e+00
21 +1.459664482e+03 +1.459664482e+03 +1.854144482e+03 +1.854144482e+03 +0.0000e+00 +1.7000e+01 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +7.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +1.7000e+01 +1.3000e+01 +9.0000e+00 +1.0000e+00 +1.3000e+01 +9.0000e+00 +0.0000e+00 +1.1000e+01 +4.0000e+00
27 +8.737412819e+02 +8.737412819e+02 +1.268221282e+03 +1.268221282e+03 +0.0000e+00 +1.4000e+01 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +4.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +1.4000e+01 +1.0000e+01 +6.0000e+00 +0.0000e+00 +1.0000e+01 +6.0000e+00 +0.0000e+00 +8.0000e+00 +1.0000e+00
31 +6.053156819e+02 +6.053156819e+02 +9.997956819e+02 +9.997956819e+02 +0.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +2.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.2000e+01 +8.0000e+00 +4.0000e+00 +0.0000e+00 +8.0000e+00 +4.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00
37 +3.526212819e+02 +3.526212819e+02 +7.471012819e+02 +7.471012819e+02 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +5.0000e+00 +1.0000e+00 +0.0000e+00 +5.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00
43 +2.279780819e+02 +2.279780819e+02 +6.224580819e+02 +6.224580819e+02 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
53 +1.519028819e+02 +1.519028819e+02 +5.463828819e+02 +5.463828819e+02 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.481434196e+03 +6.481434196e+03 +6.234324196e+03 +6.234324196e+03 +2.9000e+01 +1.0000e+01 +1.3000e+01 +1.8000e+01 +4.0000e+00 +2.1000e+01 +2.3000e+01 +2.1000e+01 +1.1000e+01 +4.0000e+00 +1.9000e+01 +2.0000e+01 +2.5000e+01 +2.3000e+01 +1.3000e+01 +2.3000e+01 +2.7000e+01 +1.5000e+01 +1.2000e+01 +5.0000e+00
3 +5.850542996e+03 +5.850542996e+03 +5.603432996e+03 +5.603432996e+03 +2.8000e+01 +9.0000e+00 +1.2000e+01 +1.7000e+01 +3.0000e+00 +2.0000e+01 +2.2000e+01 +2.0000e+01 +1.0000e+01 +3.0000e+00 +1.8000e+01 +1.9000e+01 +2.4000e+01 +2.2000e+01 +1.2000e+01 +2.2000e+01 +2.6000e+01 +1.4000e+01 +1.1000e+01 +4.0000e+00
11 +3.725531796e+03 +3.725531796e+03 +3.478421796e+03 +3.478421796e+03 +2.4000e+01 +5.0000e+00 +8.0000e+00 +1.3000e+01 +0.0000e+00 +1.6000e+01 +1.8000e+01 +1.6000e+01 +6.0000e+00 +0.0000e+00 +1.4000e+01 +1.5000e+01 +2.0000e+01 +1.8000e+01 +8.0000e+00 +1.8000e+01 +2.2000e+01 +1.0000e+01 +7.0000e+00 +0.0000e+00
19 +2.177909396e+03 +2.177909396e+03 +1.930799396e+03 +1.930799396e+03 +2.0000e+01 +1.0000e+00 +4.0000e+00 +9.0000e+00 +0.0000e+00 +1.2000e+01 +1.4000e+01 +1.2000e+01 +2.0000e+00 +0.0000e+00 +1.0000e+01 +1.1000e+01 +1.6000e+01 +1.4000e+01 +4.0000e+00 +1.4000e+01 +1.8000e+01 +6.0000e+00 +3.0000e+00 +0.0000e+00
