% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.671204817e+03 +7.671204817e+03 +7.750684817e+03 +7.750684817e+03 +0.0000e+00 +3.1000e+01 +3.0000e+00 +2.8000e+01 +1.1000e+01 +2.3000e+01 +2.1000e+01 +2.6000e+01 +4.0000e+00 +2.1000e+01 +5.0000e+00 +7.0000e+00 +2.4000e+01 +2.8000e+01 +0.0000e+00 +8.0000e+00 +2.2000e+01 +2.9000e+01 +1.7000e+01 +1.8000e+01
2 +4.954560017e+03 +4.954560017e+03 +5.034040017e+03 +5.034040017e+03 +1.0000e+01 +1.8000e+01 +1.0000e+00 +1.8000e+01 +8.0000e+00 +0.0000e+00 +5.0000e+00 +2.7000e+01 +1.0000e+01 +2.9000e+01 +2.0000e+00 +1.4000e+01 +7.0000e+00 +1.8000e+01 +5.0000e+00 +1.6000e+01 +1.4000e+01 +2.4000e+01 +2.5000e+01 +2.0000e+00
23 +3.191086417e+03 +3.191086417e+03 +3.270566417e+03 +3.270566417e+03 +7.0000e+00 +8.0000e+00 +6.0000e+00 +7.0000e+00 +2.6000e+01 +2.2000e+01 +1.1000e+01 +5.0000e+00 +2.2000e+01 +0.0000e+00 +7.0000e+00 +1.9000e+01 +1.8000e+01 +0.0000e+00 +1.4000e+01 +0.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +1.4000e+01
82 +2.459897617e+03 +2.459897617e+03 +2.539377617e+03 +2.539377617e+03 +5.0000e+00 +2.3000e+01 +0.0000e+00 +8.0000e+00 +1.0000e+00 +5.0000e+00 +3.0000e+00 +1.8000e+01 +7.0000e+00 +2.0000e+00 +9.0000e+00 +2.0000e+00 +0.0000e+00 +2.4000e+01 +2.1000e+01 +0.0000e+00 +2.0000e+00 +0.0000e+00 +8.0000e+00 +1.7000e+01
232 +1.553150417e+03 +1.553150417e+03 +1.632630417e+03 +1.632630417e+03 +6.0000e+00 +1.6000e+01 +0.0000e+00 +5.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.5000e+01 +4.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +2.1000e+01 +1.8000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +1.4000e+01
432 +7.950928173e+02 +7.950928173e+02 +8.745728173e+02 +8.745728173e+02 +6.0000e+00 +8.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +1.7000e+01 +1.4000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.334824482e+03 +5.334824482e+03 +5.729304482e+03 +5.729304482e+03 +1.5000e+01 +1.0000e+00 +2.8000e+01 +1.4000e+01 +1.2000e+01 +2.1000e+01 +2.0000e+01 +7.0000e+00 +8.0000e+00 +2.8000e+01 +8.0000e+00 +5.0000e+00 +1.6000e+01 +9.0000e+00 +3.0000e+00 +1.7000e+01 +1.0000e+00 +2.3000e+01 +1.3000e+01 +2.2000e+01
50 +3.886646882e+03 +3.886646882e+03 +4.281126882e+03 +4.281126882e+03 +9.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +2.2000e+01 +1.8000e+01 +5.0000e+00 +1.5000e+01 +4.0000e+00 +1.8000e+01 +3.0000e+00 +3.0000e+00 +2.2000e+01 +1.0000e+00 +0.0000e+00 +9.0000e+00 +2.0000e+01 +1.0000e+00 +1.5000e+01 +2.8000e+01
203 +2.442563682e+03 +2.442563682e+03 +2.837043682e+03 +2.837043682e+03 +5.0000e+00 +8.0000e+00 +0.0000e+00 +6.0000e+00 +1.0000e+00 +2.0000e+00 +8.0000e+00 +1.0000e+01 +1.2000e+01 +0.0000e+00 +4.0000e+00 +5.0000e+00 +1.2000e+01 +1.5000e+01 +1.8000e+01 +1.8000e+01 +1.4000e+01 +2.0000e+00 +1.9000e+01 +1.8000e+01
