% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.222766417e+03 +9.222766417e+03 +9.302246417e+03 +9.302246417e+03 +3.0000e+00 +2.0000e+01 +2.8000e+01 +1.0000e+01 +1.9000e+01 +6.0000e+00 +6.0000e+00 +2.7000e+01 +2.0000e+01 +2.7000e+01 +3.0000e+01 +5.0000e+00 +4.0000e+00 +2.9000e+01 +2.6000e+01 +3.0000e+00 +2.8000e+01 +1.9000e+01 +2.9000e+01 +2.8000e+01
2 +5.442627217e+03 +5.442627217e+03 +5.522107217e+03 +5.522107217e+03 +2.2000e+01 +2.0000e+01 +4.0000e+00 +1.6000e+01 +2.2000e+01 +1.9000e+01 +1.9000e+01 +8.0000e+00 +0.0000e+00 +1.0000e+01 +1.7000e+01 +1.7000e+01 +1.2000e+01 +2.2000e+01 +1.4000e+01 +2.0000e+01 +4.0000e+00 +2.2000e+01 +2.2000e+01 +4.0000e+00
15 +3.471081617e+03 +3.471081617e+03 +3.550561617e+03 +3.550561617e+03 +1.4000e+01 +1.0000e+00 +1.0000e+01 +1.3000e+01 +1.5000e+01 +1.4000e+01 +2.2000e+01 +2.3000e+01 +1.5000e+01 +2.0000e+00 +2.0000e+00 +8.0000e+00 +8.0000e+00 +5.0000e+00 +2.2000e+01 +1.5000e+01 +5.0000e+00 +8.0000e+00 +5.0000e+00 +2.2000e+01
25 +2.398284817e+03 +2.398284817e+03 +2.477764817e+03 +2.477764817e+03 +6.0000e+00 +1.2000e+01 +4.0000e+00 +1.3000e+01 +7.0000e+00 +4.0000e+00 +7.0000e+00 +0.0000e+00 +1.4000e+01 +1.0000e+00 +2.1000e+01 +7.0000e+00 +7.0000e+00 +0.0000e+00 +7.0000e+00 +2.1000e+01 +1.2000e+01 +1.3000e+01 +9.0000e+00 +1.3000e+01
55 +1.543552017e+03 +1.543552017e+03 +1.623032017e+03 +1.623032017e+03 +4.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +4.0000e+00 +1.8000e+01 +1.8000e+01 +4.0000e+00 +9.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +1.8000e+01 +0.0000e+00 +1.0000e+00 +4.0000e+00 +9.0000e+00 +1.0000e+00 +4.0000e+00
65 +6.802304173e+02 +6.802304173e+02 +7.597104173e+02 +7.597104173e+02 +3.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +8.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.7000e+01 +3.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00
75 +4.766432173e+02 +4.766432173e+02 +5.561232173e+02 +5.561232173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +0.0000e+00 +2.0000e+00
85 +1.046624173e+02 +1.046624173e+02 +1.841424173e+02 +1.841424173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
95 +8.977281728e+01 +8.977281728e+01 +1.692528173e+02 +1.692528173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.079907682e+03 +3.079907682e+03 +3.474387682e+03 +3.474387682e+03 +5.0000e+00 +8.0000e+00 +3.0000e+00 +9.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00 +5.0000e+00 +2.9000e+01 +2.9000e+01 +1.3000e+01 +2.9000e+01 +3.0000e+00 +1.2000e+01 +3.0000e+00 +1.3000e+01
31 +2.452962082e+03 +2.452962082e+03 +2.847442082e+03 +2.847442082e+03 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +0.0000e+00 +0.0000e+00 +2.6000e+01 +1.0000e+01 +0.0000e+00 +1.0000e+01 +2.6000e+01 +0.0000e+00 +1.0000e+01 +7.0000e+00 +1.0000e+01
39 +1.521314082e+03 +1.521314082e+03 +1.915794082e+03 +1.915794082e+03 +9.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +9.0000e+00 +9.0000e+00 +9.0000e+00 +9.0000e+00 +9.0000e+00 +7.0000e+00 +7.0000e+00 +5.0000e+00 +9.0000e+00 +7.0000e+00 +9.0000e+00 +5.0000e+00 +7.0000e+00 +9.0000e+00 +7.0000e+00 +9.0000e+00
59 +8.236724819e+02 +8.236724819e+02 +1.218152482e+03 +1.218152482e+03 +5.0000e+00 +3.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +7.0000e+00 +5.0000e+00 +5.0000e+00 +3.0000e+00 +5.0000e+00 +3.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +5.0000e+00 +5.0000e+00 +7.0000e+00 +7.0000e+00
69 +5.894820819e+02 +5.894820819e+02 +9.839620819e+02 +9.839620819e+02 +4.0000e+00 +2.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +4.0000e+00 +2.0000e+00 +4.0000e+00 +6.0000e+00 +4.0000e+00 +4.0000e+00 +6.0000e+00 +2.0000e+00 +4.0000e+00 +2.0000e+00 +6.0000e+00 +6.0000e+00 +2.0000e+00 +4.0000e+00 +6.0000e+00
89 +3.486692819e+02 +3.486692819e+02 +7.431492819e+02 +7.431492819e+02 +4.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +4.0000e+00 +2.0000e+00 +4.0000e+00 +4.0000e+00 +2.0000e+00 +4.0000e+00
99 +2.490596819e+02 +2.490596819e+02 +6.435396819e+02 +6.435396819e+02 +0.0000e+00 +3.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +3.0000e+00 +3.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +3.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
119 +1.537380819e+02 +1.537380819e+02 +5.482180819e+02 +5.482180819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.327866196e+03 +6.327866196e+03 +6.080756196e+03 +6.080756196e+03 +3.0000e+00 +2.4000e+01 +2.1000e+01 +2.1000e+01 +2.1000e+01 +2.3000e+01 +1.8000e+01 +6.0000e+00 +1.7000e+01 +6.0000e+00 +1.7000e+01 +4.0000e+00 +1.7000e+01 +2.3000e+01 +8.0000e+00 +1.7000e+01 +2.1000e+01 +2.3000e+01 +2.3000e+01 +2.3000e+01
3 +6.300286996e+03 +6.300286996e+03 +6.053176996e+03 +6.053176996e+03 +2.6000e+01 +2.1000e+01 +9.0000e+00 +9.0000e+00 +9.0000e+00 +3.0000e+00 +9.0000e+00 +1.0000e+01 +2.2000e+01 +1.0000e+01 +2.2000e+01 +2.9000e+01 +2.2000e+01 +2.3000e+01 +2.0000e+01 +2.2000e+01 +9.0000e+00 +2.3000e+01 +3.0000e+00 +2.3000e+01
5 +3.939440596e+03 +3.939440596e+03 +3.692330596e+03 +3.692330596e+03 +6.0000e+00 +2.0000e+00 +1.9000e+01 +1.9000e+01 +1.9000e+01 +2.3000e+01 +2.0000e+01 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +1.3000e+01 +8.0000e+00 +1.1000e+01 +1.9000e+01 +8.0000e+00 +1.9000e+01 +1.1000e+01 +2.3000e+01 +1.1000e+01
25 +1.570942996e+03 +1.570942996e+03 +1.323832996e+03 +1.323832996e+03 +9.0000e+00 +3.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +1.7000e+01 +6.0000e+00 +6.0000e+00 +6.0000e+00 +1.8000e+01 +1.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +1.1000e+01 +1.1000e+01 +9.0000e+00 +9.0000e+00 +1.7000e+01 +6.0000e+00
45 +6.226133958e+02 +6.226133958e+02 +3.755033958e+02 +3.755033958e+02 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +7.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00 +4.0000e+00 +7.0000e+00 +1.5000e+01 +4.0000e+00 +4.0000e+00
75 +1.110789958e+02 +1.110789958e+02 -1.360310042e+02 -1.360310042e+02 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.347277635e+03 +6.347277635e+03 +6.195237635e+03 +6.195237635e+03 +1.0000e+00 +2.9000e+01 +2.8000e+01 +2.8000e+01 +0.0000e+00 +2.1000e+01 +1.1000e+01 +1.3000e+01 +2.0000e+01 +1.2000e+01 +2.1000e+01 +1.1000e+01 +1.3000e+01 +2.3000e+01 +0.0000e+00 +8.0000e+00 +1.2000e+01 +2.8000e+01 +1.9000e+01 +1.7000e+01
3 +5.035629635e+03 +5.035629635e+03 +4.883589635e+03 +4.883589635e+03 +1.9000e+01 +1.7000e+01 +1.4000e+01 +1.4000e+01 +1.3000e+01 +1.6000e+01 +7.0000e+00 +1.7000e+01 +8.0000e+00 +2.4000e+01 +1.6000e+01 +7.0000e+00 +1.7000e+01 +1.7000e+01 +1.3000e+01 +8.0000e+00 +2.4000e+01 +1.4000e+01 +2.6000e+01 +1.9000e+01
6 +3.108296835e+03 +3.108296835e+03 +2.956256835e+03 +2.956256835e+03 +4.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +2.3000e+01 +2.2000e+01 +1.6000e+01 +4.0000e+00 +1.8000e+01 +4.0000e+00 +2.2000e+01 +1.6000e+01 +4.0000e+00 +3.0000e+00 +2.3000e+01 +1.1000e+01 +4.0000e+00 +0.0000e+00 +5.0000e+00 +4.0000e+00
16 +1.449869635e+03 +1.449869635e+03 +1.297829635e+03 +1.297829635e+03 +6.0000e+00 +1.9000e+01 +3.0000e+00 +1.0000e+01 +3.0000e+00 +2.2000e+01 +0.0000e+00 +2.0000e+00 +3.0000e+00 +2.2000e+01 +3.0000e+00 +0.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +1.0000e+01 +4.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00
26 +7.991512352e+02 +7.991512352e+02 +6.471112352e+02 +6.471112352e+02 +5.0000e+00 +0.0000e+00 +9.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +9.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +9.0000e+00 +2.0000e+00 +1.8000e+01 +5.0000e+00
36 +5.105272352e+02 +5.105272352e+02 +3.584872352e+02 +3.584872352e+02 +9.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.7000e+01 +1.0000e+00 +4.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+00 +1.0000e+00 +1.0000e+00 +4.0000e+00 +1.0000e+00 +2.0000e+00
