% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.021336017e+03 +7.021336017e+03 +7.100816017e+03 +7.100816017e+03 +2.0000e+01 +9.0000e+00 +2.6000e+01 +2.3000e+01 +2.3000e+01 +2.4000e+01 +2.7000e+01 +2.4000e+01 +4.0000e+00 +2.3000e+01 +2.3000e+01 +9.0000e+00 +0.0000e+00 +2.1000e+01 +2.1000e+01 +1.1000e+01 +9.0000e+00 +7.0000e+00 +2.1000e+01 +4.0000e+00
2 +5.667715217e+03 +5.667715217e+03 +5.747195217e+03 +5.747195217e+03 +2.1000e+01 +0.0000e+00 +3.0000e+01 +1.1000e+01 +2.0000e+01 +3.0000e+01 +1.2000e+01 +3.0000e+01 +5.0000e+00 +1.1000e+01 +2.0000e+01 +0.0000e+00 +5.0000e+00 +1.2000e+01 +1.2000e+01 +0.0000e+00 +0.0000e+00 +2.1000e+01 +1.2000e+01 +5.0000e+00
14 +2.641219217e+03 +2.641219217e+03 +2.720699217e+03 +2.720699217e+03 +1.9000e+01 +2.7000e+01 +2.0000e+00 +6.0000e+00 +7.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.9000e+01 +6.0000e+00 +7.0000e+00 +7.0000e+00 +9.0000e+00 +8.0000e+00 +8.0000e+00 +1.5000e+01 +7.0000e+00 +0.0000e+00 +8.0000e+00 +1.9000e+01
26 +1.868748817e+03 +1.868748817e+03 +1.948228817e+03 +1.948228817e+03 +1.9000e+01 +4.0000e+00 +8.0000e+00 +1.0000e+00 +5.0000e+00 +1.4000e+01 +1.0000e+00 +1.4000e+01 +3.0000e+00 +1.0000e+00 +5.0000e+00 +1.7000e+01 +6.0000e+00 +0.0000e+00 +0.0000e+00 +1.7000e+01 +1.7000e+01 +6.0000e+00 +0.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.535906082e+03 +3.535906082e+03 +3.930386082e+03 +3.930386082e+03 +1.0000e+00 +2.4000e+01 +3.0000e+00 +3.0000e+00 +8.0000e+00 +1.7000e+01 +3.0000e+00 +2.0000e+00 +3.0000e+00 +2.0000e+00 +9.0000e+00 +3.0000e+00 +2.0000e+00 +3.0000e+00 +2.8000e+01 +6.0000e+00 +2.8000e+01 +9.0000e+00 +9.0000e+00 +6.0000e+00
26 +2.387312482e+03 +2.387312482e+03 +2.781792482e+03 +2.781792482e+03 +4.0000e+00 +1.0000e+00 +3.0000e+00 +3.0000e+00 +5.0000e+00 +2.0000e+01 +3.0000e+00 +2.0000e+01 +9.0000e+00 +6.0000e+00 +8.0000e+00 +9.0000e+00 +2.0000e+01 +3.0000e+00 +1.0000e+01 +1.1000e+01 +1.0000e+01 +8.0000e+00 +8.0000e+00 +1.1000e+01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.005726996e+03 +5.005726996e+03 +4.758616996e+03 +4.758616996e+03 +7.0000e+00 +1.2000e+01 +1.3000e+01 +1.4000e+01 +1.5000e+01 +2.3000e+01 +2.7000e+01 +2.2000e+01 +2.3000e+01 +1.5000e+01 +0.0000e+00 +4.0000e+00 +1.6000e+01 +1.5000e+01 +1.3000e+01 +4.0000e+00 +1.3000e+01 +2.2000e+01 +2.2000e+01 +1.1000e+01
12 +3.205662996e+03 +3.205662996e+03 +2.958552996e+03 +2.958552996e+03 +2.0000e+00 +1.6000e+01 +1.2000e+01 +0.0000e+00 +1.8000e+01 +2.1000e+01 +1.6000e+01 +1.0000e+01 +1.3000e+01 +1.8000e+01 +1.3000e+01 +0.0000e+00 +2.6000e+01 +1.5000e+01 +1.2000e+01 +0.0000e+00 +1.2000e+01 +1.0000e+01 +1.0000e+01 +6.0000e+00
