% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.689363217e+03 +5.689363217e+03 +5.768843217e+03 +5.768843217e+03 +1.7000e+01 +3.0000e+00 +2.4000e+01 +1.0000e+00 +3.0000e+00 +2.0000e+01 +1.5000e+01 +1.1000e+01 +2.6000e+01 +3.0000e+00 +7.0000e+00 +1.0000e+00 +8.0000e+00 +2.6000e+01 +5.0000e+00 +1.4000e+01 +2.8000e+01 +1.3000e+01 +2.1000e+01 +3.0000e+01
23 +3.836075217e+03 +3.836075217e+03 +3.915555217e+03 +3.915555217e+03 +1.6000e+01 +1.1000e+01 +0.0000e+00 +2.5000e+01 +9.0000e+00 +1.5000e+01 +1.5000e+01 +1.4000e+01 +7.0000e+00 +6.0000e+00 +7.0000e+00 +2.2000e+01 +2.5000e+01 +1.5000e+01 +7.0000e+00 +6.0000e+00 +0.0000e+00 +1.2000e+01 +1.3000e+01 +1.8000e+01
55 +2.482489617e+03 +2.482489617e+03 +2.561969617e+03 +2.561969617e+03 +2.0000e+00 +1.2000e+01 +2.4000e+01 +6.0000e+00 +1.3000e+01 +8.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.5000e+01 +1.6000e+01 +1.2000e+01 +6.0000e+00 +1.1000e+01 +1.7000e+01
85 +1.570377617e+03 +1.570377617e+03 +1.649857617e+03 +1.649857617e+03 +5.0000e+00 +3.0000e+00 +2.1000e+01 +3.0000e+00 +1.0000e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.2000e+01 +1.3000e+01 +9.0000e+00 +3.0000e+00 +8.0000e+00 +1.4000e+01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.170518882e+03 +4.170518882e+03 +4.564998882e+03 +4.564998882e+03 +8.0000e+00 +1.2000e+01 +2.5000e+01 +3.0000e+00 +2.5000e+01 +1.2000e+01 +1.1000e+01 +1.9000e+01 +4.0000e+00 +1.3000e+01 +1.5000e+01 +2.4000e+01 +2.0000e+00 +1.2000e+01 +4.0000e+00 +2.1000e+01 +1.2000e+01 +1.0000e+00 +5.0000e+00 +7.0000e+00
11 +3.764971682e+03 +3.764971682e+03 +4.159451682e+03 +4.159451682e+03 +3.0000e+00 +1.5000e+01 +2.4000e+01 +2.0000e+00 +2.4000e+01 +1.1000e+01 +1.0000e+01 +1.8000e+01 +3.0000e+00 +1.2000e+01 +1.4000e+01 +2.3000e+01 +1.0000e+00 +1.1000e+01 +3.0000e+00 +2.0000e+01 +1.1000e+01 +0.0000e+00 +4.0000e+00 +6.0000e+00
51 +2.312501282e+03 +2.312501282e+03 +2.706981282e+03 +2.706981282e+03 +1.1000e+01 +0.0000e+00 +2.0000e+01 +0.0000e+00 +2.0000e+01 +7.0000e+00 +6.0000e+00 +1.4000e+01 +0.0000e+00 +8.0000e+00 +1.0000e+01 +1.9000e+01 +0.0000e+00 +7.0000e+00 +0.0000e+00 +1.6000e+01 +7.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00
81 +1.474202082e+03 +1.474202082e+03 +1.868682082e+03 +1.868682082e+03 +0.0000e+00 +6.0000e+00 +1.7000e+01 +0.0000e+00 +1.7000e+01 +4.0000e+00 +3.0000e+00 +1.1000e+01 +0.0000e+00 +5.0000e+00 +7.0000e+00 +1.6000e+01 +0.0000e+00 +4.0000e+00 +0.0000e+00 +1.3000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.687531796e+03 +5.687531796e+03 +5.440421796e+03 +5.440421796e+03 +6.0000e+00 +1.5000e+01 +2.0000e+00 +2.2000e+01 +2.2000e+01 +1.7000e+01 +1.3000e+01 +1.9000e+01 +7.0000e+00 +2.6000e+01 +2.3000e+01 +2.2000e+01 +1.1000e+01 +2.1000e+01 +3.0000e+00 +2.1000e+01 +2.0000e+00 +1.7000e+01 +2.7000e+01 +1.0000e+00
10 +3.767534996e+03 +3.767534996e+03 +3.520424996e+03 +3.520424996e+03 +9.0000e+00 +7.0000e+00 +2.1000e+01 +4.0000e+00 +6.0000e+00 +2.0000e+00 +1.5000e+01 +0.0000e+00 +2.6000e+01 +2.5000e+01 +8.0000e+00 +0.0000e+00 +1.4000e+01 +1.0000e+00 +3.0000e+01 +5.0000e+00 +2.5000e+01 +1.2000e+01 +6.0000e+00 +1.1000e+01
50 +2.371285396e+03 +2.371285396e+03 +2.124175396e+03 +2.124175396e+03 +8.0000e+00 +1.0000e+00 +1.7000e+01 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +2.2000e+01 +2.1000e+01 +4.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +2.6000e+01 +1.0000e+00 +2.1000e+01 +8.0000e+00 +2.0000e+00 +7.0000e+00
80 +1.570406996e+03 +1.570406996e+03 +1.323296996e+03 +1.323296996e+03 +1.0000e+00 +4.0000e+00 +1.4000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +1.9000e+01 +1.8000e+01 +1.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +2.3000e+01 +0.0000e+00 +1.8000e+01 +5.0000e+00 +0.0000e+00 +4.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.802788035e+03 +8.802788035e+03 +8.650748035e+03 +8.650748035e+03 +2.9000e+01 +4.0000e+00 +2.1000e+01 +2.5000e+01 +1.6000e+01 +2.5000e+01 +8.0000e+00 +2.9000e+01 +1.5000e+01 +7.0000e+00 +2.6000e+01 +2.4000e+01 +2.4000e+01 +6.0000e+00 +3.0000e+00 +3.0000e+01 +0.0000e+00 +2.7000e+01 +2.3000e+01 +2.8000e+01
2 +6.052304835e+03 +6.052304835e+03 +5.900264835e+03 +5.900264835e+03 +2.0000e+00 +6.0000e+00 +2.4000e+01 +2.0000e+01 +1.6000e+01 +1.4000e+01 +2.2000e+01 +6.0000e+00 +1.5000e+01 +7.0000e+00 +3.0000e+01 +2.7000e+01 +6.0000e+00 +2.3000e+01 +4.0000e+00 +9.0000e+00 +5.0000e+00 +1.7000e+01 +2.3000e+01 +2.9000e+01
