% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.550440017e+03 +4.550440017e+03 +4.629920017e+03 +4.629920017e+03 +0.0000e+00 +1.1000e+01 +2.4000e+01 +2.0000e+00 +3.0000e+00 +9.0000e+00 +1.3000e+01 +0.0000e+00 +2.8000e+01 +7.0000e+00 +0.0000e+00 +2.8000e+01 +1.1000e+01 +1.8000e+01 +1.6000e+01 +2.6000e+01 +1.7000e+01 +1.1000e+01 +1.7000e+01 +3.0000e+00
6 +3.553003217e+03 +3.553003217e+03 +3.632483217e+03 +3.632483217e+03 +2.5000e+01 +8.0000e+00 +2.0000e+00 +1.4000e+01 +1.0000e+01 +2.3000e+01 +2.5000e+01 +4.0000e+00 +1.1000e+01 +5.0000e+00 +1.2000e+01 +9.0000e+00 +6.0000e+00 +6.0000e+00 +1.3000e+01 +1.2000e+01 +1.9000e+01 +6.0000e+00 +1.2000e+01 +1.0000e+01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.483680482e+03 +6.483680482e+03 +6.878160482e+03 +6.878160482e+03 +1.6000e+01 +2.7000e+01 +2.6000e+01 +3.0000e+01 +1.8000e+01 +4.0000e+00 +2.4000e+01 +2.5000e+01 +6.0000e+00 +1.9000e+01 +1.9000e+01 +0.0000e+00 +1.4000e+01 +1.6000e+01 +0.0000e+00 +2.1000e+01 +1.1000e+01 +1.1000e+01 +1.9000e+01 +1.0000e+00
2 +6.261315682e+03 +6.261315682e+03 +6.655795682e+03 +6.655795682e+03 +2.5000e+01 +1.7000e+01 +1.4000e+01 +1.1000e+01 +2.7000e+01 +1.8000e+01 +1.6000e+01 +0.0000e+00 +1.1000e+01 +2.6000e+01 +1.7000e+01 +1.5000e+01 +1.1000e+01 +1.1000e+01 +2.0000e+01 +0.0000e+00 +1.0000e+00 +4.0000e+00 +2.4000e+01 +2.6000e+01
48 +3.679901282e+03 +3.679901282e+03 +4.074381282e+03 +4.074381282e+03 +6.0000e+00 +9.0000e+00 +6.0000e+00 +1.7000e+01 +0.0000e+00 +2.9000e+01 +1.9000e+01 +1.0000e+00 +1.9000e+01 +2.0000e+00 +1.3000e+01 +1.4000e+01 +2.0000e+01 +2.0000e+01 +7.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +1.1000e+01 +1.1000e+01
190 +2.276088482e+03 +2.276088482e+03 +2.670568482e+03 +2.670568482e+03 +8.0000e+00 +3.0000e+00 +2.0000e+00 +6.0000e+00 +0.0000e+00 +9.0000e+00 +1.9000e+01 +1.2000e+01 +1.0000e+00 +1.1000e+01 +1.1000e+01 +1.0000e+01 +2.0000e+00 +0.0000e+00 +3.0000e+00 +1.3000e+01 +0.0000e+00 +4.0000e+00 +2.8000e+01 +1.4000e+01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.512757396e+03 +4.512757396e+03 +4.265647396e+03 +4.265647396e+03 +9.0000e+00 +5.0000e+00 +2.7000e+01 +2.5000e+01 +2.0000e+00 +2.2000e+01 +1.5000e+01 +5.0000e+00 +1.7000e+01 +8.0000e+00 +1.2000e+01 +2.2000e+01 +1.8000e+01 +2.4000e+01 +1.2000e+01 +2.0000e+00 +2.0000e+01 +2.0000e+00 +1.2000e+01 +7.0000e+00
20 +3.842469396e+03 +3.842469396e+03 +3.595359396e+03 +3.595359396e+03 +1.4000e+01 +6.0000e+00 +2.3000e+01 +8.0000e+00 +6.0000e+00 +6.0000e+00 +9.0000e+00 +1.5000e+01 +6.0000e+00 +2.7000e+01 +2.6000e+01 +7.0000e+00 +3.0000e+00 +2.4000e+01 +1.9000e+01 +2.0000e+00 +1.8000e+01 +1.0000e+00 +1.2000e+01 +3.0000e+00
539 +2.002986196e+03 +2.002986196e+03 +1.755876196e+03 +1.755876196e+03 +1.0000e+00 +1.3000e+01 +9.0000e+00 +6.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +5.0000e+00 +2.0000e+01 +3.0000e+00 +1.0000e+00 +2.4000e+01 +1.2000e+01 +5.0000e+00 +3.0000e+00 +1.0000e+00 +3.0000e+00 +2.1000e+01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.751756035e+03 +5.751756035e+03 +5.599716035e+03 +5.599716035e+03 +1.9000e+01 +1.0000e+00 +2.4000e+01 +2.0000e+01 +2.3000e+01 +1.9000e+01 +1.0000e+01 +1.4000e+01 +5.0000e+00 +2.8000e+01 +5.0000e+00 +1.5000e+01 +1.0000e+01 +1.0000e+01 +1.8000e+01 +1.6000e+01 +1.6000e+01 +2.3000e+01 +2.6000e+01 +1.3000e+01
16 +2.939599235e+03 +2.939599235e+03 +2.787559235e+03 +2.787559235e+03 +9.0000e+00 +4.0000e+00 +2.5000e+01 +1.3000e+01 +2.0000e+00 +4.0000e+00 +1.2000e+01 +0.0000e+00 +2.0000e+00 +1.0000e+01 +0.0000e+00 +9.0000e+00 +1.0000e+01 +1.1000e+01 +3.0000e+00 +8.0000e+00 +1.6000e+01 +1.7000e+01 +2.7000e+01 +1.0000e+01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.257183628e+03 +5.257183628e+03 +5.231933628e+03 +5.231933628e+03 +2.2000e+01 +2.7000e+01 +7.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+00 +9.0000e+00 +2.2000e+01 +2.4000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +2.7000e+01 +1.6000e+01 +0.0000e+00 +1.4000e+01 +1.7000e+01 +3.0000e+01 +1.6000e+01 +0.0000e+00
