% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.174979217e+03 +7.174979217e+03 +7.254459217e+03 +7.254459217e+03 +0.0000e+00 +2.6000e+01 +4.0000e+00 +4.0000e+00 +3.0000e+01 +3.0000e+00 +2.1000e+01 +2.3000e+01 +4.0000e+00 +6.0000e+00 +2.6000e+01 +2.8000e+01 +4.0000e+00 +2.7000e+01 +2.5000e+01 +2.9000e+01 +0.0000e+00 +8.0000e+00 +1.0000e+01 +2.6000e+01
4 +6.240881617e+03 +6.240881617e+03 +6.320361617e+03 +6.320361617e+03 +2.2000e+01 +1.3000e+01 +2.3000e+01 +3.0000e+00 +2.5000e+01 +1.9000e+01 +8.0000e+00 +3.0000e+00 +2.4000e+01 +2.8000e+01 +1.8000e+01 +1.0000e+00 +5.0000e+00 +5.0000e+00 +1.3000e+01 +7.0000e+00 +1.6000e+01 +2.3000e+01 +1.9000e+01 +1.9000e+01
23 +3.659147217e+03 +3.659147217e+03 +3.738627217e+03 +3.738627217e+03 +2.0000e+00 +1.0000e+01 +1.1000e+01 +2.0000e+01 +2.1000e+01 +1.0000e+01 +0.0000e+00 +2.1000e+01 +1.6000e+01 +0.0000e+00 +1.4000e+01 +1.2000e+01 +9.0000e+00 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +5.0000e+00 +5.0000e+00 +0.0000e+00
35 +2.446044817e+03 +2.446044817e+03 +2.525524817e+03 +2.525524817e+03 +0.0000e+00 +7.0000e+00 +8.0000e+00 +1.7000e+01 +1.8000e+01 +7.0000e+00 +0.0000e+00 +1.8000e+01 +1.3000e+01 +0.0000e+00 +1.1000e+01 +9.0000e+00 +6.0000e+00 +1.5000e+01 +1.5000e+01 +1.5000e+01 +1.5000e+01 +2.0000e+00 +2.0000e+00 +0.0000e+00
47 +1.525062417e+03 +1.525062417e+03 +1.604542417e+03 +1.604542417e+03 +0.0000e+00 +4.0000e+00 +5.0000e+00 +1.4000e+01 +1.5000e+01 +4.0000e+00 +0.0000e+00 +1.5000e+01 +1.0000e+01 +0.0000e+00 +8.0000e+00 +6.0000e+00 +3.0000e+00 +1.2000e+01 +1.2000e+01 +1.2000e+01 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
59 +8.703424173e+02 +8.703424173e+02 +9.498224173e+02 +9.498224173e+02 +0.0000e+00 +1.0000e+00 +2.0000e+00 +1.1000e+01 +1.2000e+01 +1.0000e+00 +0.0000e+00 +1.2000e+01 +7.0000e+00 +0.0000e+00 +5.0000e+00 +3.0000e+00 +0.0000e+00 +9.0000e+00 +9.0000e+00 +9.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
67 +5.649520173e+02 +5.649520173e+02 +6.444320173e+02 +6.444320173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+01 +5.0000e+00 +0.0000e+00 +3.0000e+00 +1.0000e+00 +0.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
75 +3.448608173e+02 +3.448608173e+02 +4.243408173e+02 +4.243408173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +3.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
83 +2.004448173e+02 +2.004448173e+02 +2.799248173e+02 +2.799248173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
87 +1.565904173e+02 +1.565904173e+02 +2.360704173e+02 +2.360704173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
