% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.060203217e+03 +5.060203217e+03 +5.139683217e+03 +5.139683217e+03 +1.0000e+00 +1.0000e+01 +5.0000e+00 +4.0000e+00 +2.8000e+01 +5.0000e+00 +3.0000e+00 +2.0000e+00 +2.8000e+01 +1.3000e+01 +5.0000e+00 +1.0000e+00 +2.0000e+00 +9.0000e+00 +2.8000e+01 +1.0000e+00 +3.0000e+01 +1.0000e+00 +2.2000e+01 +2.8000e+01
3 +2.615656017e+03 +2.615656017e+03 +2.695136017e+03 +2.695136017e+03 +1.2000e+01 +1.0000e+01 +1.0000e+01 +4.0000e+00 +1.0000e+00 +8.0000e+00 +1.0000e+00 +2.5000e+01 +1.0000e+00 +1.3000e+01 +1.0000e+01 +1.7000e+01 +2.5000e+01 +8.0000e+00 +1.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +1.5000e+01 +1.0000e+00
53 +1.553835217e+03 +1.553835217e+03 +1.633315217e+03 +1.633315217e+03 +2.0000e+00 +2.0000e+00 +7.0000e+00 +2.0000e+00 +2.4000e+01 +9.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +1.1000e+01 +3.0000e+00 +1.2000e+01 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +2.0000e+00
103 +3.063600173e+02 +3.063600173e+02 +3.858400173e+02 +3.858400173e+02 +0.0000e+00 +0.0000e+00 +6.0000e+00 +6.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +8.0000e+00 +8.0000e+00 +1.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
153 +2.172976173e+02 +2.172976173e+02 +2.967776173e+02 +2.967776173e+02 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +7.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +5.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.066757282e+03 +5.066757282e+03 +5.461237282e+03 +5.461237282e+03 +1.4000e+01 +2.5000e+01 +6.0000e+00 +1.2000e+01 +1.3000e+01 +2.6000e+01 +2.0000e+00 +6.0000e+00 +1.3000e+01 +6.0000e+00 +6.0000e+00 +8.0000e+00 +0.0000e+00 +2.0000e+01 +1.9000e+01 +0.0000e+00 +0.0000e+00 +1.2000e+01 +2.9000e+01 +2.6000e+01
14 +3.757704482e+03 +3.757704482e+03 +4.152184482e+03 +4.152184482e+03 +1.0000e+00 +2.0000e+01 +1.1000e+01 +1.9000e+01 +0.0000e+00 +2.1000e+01 +0.0000e+00 +1.7000e+01 +1.8000e+01 +1.5000e+01 +1.7000e+01 +3.0000e+00 +7.0000e+00 +0.0000e+00 +5.0000e+00 +1.0000e+01 +1.0000e+01 +2.0000e+00 +1.4000e+01 +2.1000e+01
114 +2.342328482e+03 +2.342328482e+03 +2.736808482e+03 +2.736808482e+03 +3.0000e+00 +2.1000e+01 +0.0000e+00 +0.0000e+00 +1.9000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +5.0000e+00 +0.0000e+00 +1.5000e+01 +1.5000e+01 +1.5000e+01 +0.0000e+00 +1.5000e+01 +8.0000e+00 +1.7000e+01
177 +1.096931682e+03 +1.096931682e+03 +1.491411682e+03 +1.491411682e+03 +1.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00 +1.0000e+00 +3.0000e+00 +2.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00 +1.1000e+01 +0.0000e+00 +1.2000e+01 +3.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +1.0000e+00 +1.6000e+01 +1.1000e+01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.817896596e+03 +5.817896596e+03 +5.570786596e+03 +5.570786596e+03 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +2.4000e+01 +2.1000e+01 +1.0000e+00 +1.1000e+01 +1.8000e+01 +1.2000e+01 +0.0000e+00 +2.7000e+01 +2.2000e+01 +2.7000e+01 +1.1000e+01 +2.2000e+01 +2.7000e+01 +3.0000e+01 +2.1000e+01 +0.0000e+00
