% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.063936017e+03 +8.063936017e+03 +8.143416017e+03 +8.143416017e+03 +0.0000e+00 +2.7000e+01 +1.7000e+01 +5.0000e+00 +2.3000e+01 +0.0000e+00 +1.5000e+01 +2.0000e+01 +2.5000e+01 +2.5000e+01 +2.0000e+01 +2.4000e+01 +2.4000e+01 +1.9000e+01 +1.4000e+01 +2.0000e+01 +2.3000e+01 +1.7000e+01 +2.4000e+01 +2.1000e+01
13 +6.047436817e+03 +6.047436817e+03 +6.126916817e+03 +6.126916817e+03 +1.0000e+01 +1.6000e+01 +8.0000e+00 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01
23 +3.502075217e+03 +3.502075217e+03 +3.581555217e+03 +3.581555217e+03 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01
29 +2.114620817e+03 +2.114620817e+03 +2.194100817e+03 +2.194100817e+03 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01
33 +1.389651217e+03 +1.389651217e+03 +1.469131217e+03 +1.469131217e+03 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00
37 +8.246816173e+02 +8.246816173e+02 +9.041616173e+02 +9.041616173e+02 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00
39 +6.021968173e+02 +6.021968173e+02 +6.816768173e+02 +6.816768173e+02 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00
43 +2.772272173e+02 +2.772272173e+02 +3.567072173e+02 +3.567072173e+02 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00
45 +1.747424173e+02 +1.747424173e+02 +2.542224173e+02 +2.542224173e+02 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00
47 +1.122576173e+02 +1.122576173e+02 +1.917376173e+02 +1.917376173e+02 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
