% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.394600017e+03 +4.394600017e+03 +4.474080017e+03 +4.474080017e+03 +2.7000e+01 +3.0000e+00 +0.0000e+00 +2.9000e+01 +1.0000e+00 +5.0000e+00 +0.0000e+00 +1.8000e+01 +4.0000e+00 +2.2000e+01 +1.3000e+01 +1.4000e+01 +3.0000e+01 +3.0000e+00 +1.5000e+01 +6.0000e+00 +4.0000e+00 +0.0000e+00 +1.5000e+01 +1.9000e+01
18 +3.847816017e+03 +3.847816017e+03 +3.927296017e+03 +3.927296017e+03 +2.0000e+00 +1.0000e+00 +1.5000e+01 +2.0000e+01 +1.3000e+01 +2.8000e+01 +0.0000e+00 +1.2000e+01 +0.0000e+00 +1.0000e+00 +1.1000e+01 +3.0000e+00 +2.9000e+01 +1.8000e+01 +0.0000e+00 +2.0000e+01 +2.0000e+01 +0.0000e+00 +9.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.164941282e+03 +6.164941282e+03 +6.559421282e+03 +6.559421282e+03 +1.0000e+00 +1.8000e+01 +1.9000e+01 +3.0000e+00 +0.0000e+00 +9.0000e+00 +1.0000e+01 +3.0000e+01 +2.6000e+01 +1.3000e+01 +3.0000e+00 +2.5000e+01 +1.7000e+01 +1.0000e+00 +1.4000e+01 +2.3000e+01 +2.0000e+01 +2.8000e+01 +7.0000e+00 +1.1000e+01
43 +3.939155682e+03 +3.939155682e+03 +4.333635682e+03 +4.333635682e+03 +2.2000e+01 +1.0000e+00 +5.0000e+00 +1.0000e+00 +9.0000e+00 +7.0000e+00 +2.1000e+01 +1.4000e+01 +6.0000e+00 +2.4000e+01 +1.0000e+01 +2.2000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.3000e+01 +1.9000e+01 +1.3000e+01 +1.8000e+01 +6.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.918579796e+03 +2.918579796e+03 +2.671469796e+03 +2.671469796e+03 +2.0000e+01 +5.0000e+00 +4.0000e+00 +0.0000e+00 +5.0000e+00 +3.0000e+00 +1.1000e+01 +9.0000e+00 +1.3000e+01 +1.1000e+01 +6.0000e+00 +1.5000e+01 +2.6000e+01 +1.0000e+00 +3.0000e+00 +2.0000e+01 +1.4000e+01 +1.4000e+01 +9.0000e+00 +1.7000e+01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.389821635e+03 +5.389821635e+03 +5.237781635e+03 +5.237781635e+03 +2.0000e+00 +1.7000e+01 +3.0000e+01 +1.6000e+01 +7.0000e+00 +5.0000e+00 +1.6000e+01 +1.2000e+01 +1.0000e+00 +2.4000e+01 +3.0000e+01 +1.9000e+01 +1.8000e+01 +1.1000e+01 +5.0000e+00 +1.0000e+01 +1.1000e+01 +2.5000e+01 +1.2000e+01 +9.0000e+00
12 +3.513962435e+03 +3.513962435e+03 +3.361922435e+03 +3.361922435e+03 +1.6000e+01 +1.0000e+00 +7.0000e+00 +2.4000e+01 +6.0000e+00 +0.0000e+00 +1.0000e+01 +9.0000e+00 +8.0000e+00 +1.1000e+01 +1.8000e+01 +1.5000e+01 +7.0000e+00 +2.7000e+01 +2.6000e+01 +4.0000e+00 +1.0000e+01 +1.8000e+01 +3.0000e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.393302028e+03 +6.393302028e+03 +6.368052028e+03 +6.368052028e+03 +3.0000e+01 +0.0000e+00 +2.7000e+01 +0.0000e+00 +1.0000e+00 +1.9000e+01 +1.6000e+01 +0.0000e+00 +1.0000e+00 +7.0000e+00 +4.0000e+00 +1.8000e+01 +2.6000e+01 +3.0000e+01 +1.2000e+01 +2.5000e+01 +1.5000e+01 +2.7000e+01 +1.8000e+01 +2.0000e+00
4 +2.964422028e+03 +2.964422028e+03 +2.939172028e+03 +2.939172028e+03 +1.8000e+01 +7.0000e+00 +2.7000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.4000e+01 +1.9000e+01 +6.0000e+00 +6.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +1.7000e+01 +1.3000e+01 +1.1000e+01 +1.5000e+01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.833835383e+03 +8.833835383e+03 +8.836065383e+03 +8.836065383e+03 +2.1000e+01 +2.5000e+01 +2.8000e+01 +1.8000e+01 +1.3000e+01 +2.0000e+01 +2.0000e+00 +2.4000e+01 +2.9000e+01 +1.2000e+01 +1.4000e+01 +1.0000e+01 +2.9000e+01 +8.0000e+00 +1.1000e+01 +2.2000e+01 +1.7000e+01 +2.5000e+01 +3.0000e+01 +2.8000e+01
2 +6.123672183e+03 +6.123672183e+03 +6.125902183e+03 +6.125902183e+03 +2.3000e+01 +2.8000e+01 +2.4000e+01 +2.9000e+01 +1.2000e+01 +9.0000e+00 +1.7000e+01 +1.5000e+01 +1.5000e+01 +2.0000e+01 +2.7000e+01 +1.8000e+01 +1.0000e+00 +1.5000e+01 +1.5000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.1000e+01 +0.0000e+00
26 +2.821806583e+03 +2.821806583e+03 +2.824036583e+03 +2.824036583e+03 +2.0000e+00 +9.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +1.9000e+01 +5.0000e+00 +1.1000e+01 +9.0000e+00 +1.4000e+01 +2.4000e+01 +0.0000e+00 +1.0000e+01 +1.5000e+01 +2.0000e+00 +1.2000e+01 +9.0000e+00 +0.0000e+00 +1.4000e+01 +1.5000e+01
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.549713747e+03 +5.549713747e+03 +5.536633747e+03 +5.536633747e+03 +4.0000e+00 +1.7000e+01 +2.6000e+01 +1.5000e+01 +0.0000e+00 +1.1000e+01 +2.0000e+01 +7.0000e+00 +2.5000e+01 +1.8000e+01 +2.5000e+01 +1.1000e+01 +2.9000e+01 +1.1000e+01 +0.0000e+00 +1.5000e+01 +1.5000e+01 +2.2000e+01 +2.1000e+01 +0.0000e+00
16 +2.877856147e+03 +2.877856147e+03 +2.864776147e+03 +2.864776147e+03 +1.8000e+01 +7.0000e+00 +1.0000e+01 +1.6000e+01 +1.9000e+01 +8.0000e+00 +5.0000e+00 +1.4000e+01 +2.0000e+00 +7.0000e+00 +1.3000e+01 +0.0000e+00 +2.2000e+01 +2.1000e+01 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.5000e+01 +5.0000e+00 +1.5000e+01
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.118444984e+03 +8.118444984e+03 +8.385604984e+03 +8.385604984e+03 +2.3000e+01 +9.0000e+00 +2.4000e+01 +2.9000e+01 +2.5000e+01 +2.0000e+01 +2.2000e+01 +2.4000e+01 +7.0000e+00 +3.0000e+01 +1.5000e+01 +1.1000e+01 +1.0000e+00 +1.3000e+01 +1.0000e+01 +2.0000e+01 +2.4000e+01 +2.9000e+01 +1.0000e+01 +1.0000e+00
4 +5.213936184e+03 +5.213936184e+03 +5.481096184e+03 +5.481096184e+03 +8.0000e+00 +1.6000e+01 +1.0000e+00 +1.9000e+01 +1.1000e+01 +1.9000e+01 +2.7000e+01 +1.7000e+01 +1.7000e+01 +2.5000e+01 +2.1000e+01 +1.1000e+01 +9.0000e+00 +7.0000e+00 +1.7000e+01 +1.8000e+01 +8.0000e+00 +9.0000e+00 +3.0000e+00 +9.0000e+00
60 +3.664552184e+03 +3.664552184e+03 +3.931712184e+03 +3.931712184e+03 +0.0000e+00 +2.7000e+01 +3.0000e+00 +1.4000e+01 +2.0000e+00 +1.5000e+01 +1.2000e+01 +1.4000e+01 +5.0000e+00 +5.0000e+00 +8.0000e+00 +3.0000e+00 +2.3000e+01 +8.0000e+00 +2.7000e+01 +5.0000e+00 +2.0000e+00 +4.0000e+00 +1.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.138151709e+03 +6.138151709e+03 +6.141861709e+03 +6.141861709e+03 +1.1000e+01 +1.6000e+01 +2.3000e+01 +2.7000e+01 +1.7000e+01 +6.0000e+00 +9.0000e+00 +2.7000e+01 +3.0000e+00 +5.0000e+00 +2.1000e+01 +2.5000e+01 +6.0000e+00 +1.0000e+01 +1.6000e+01 +2.2000e+01 +2.1000e+01 +1.2000e+01 +8.0000e+00 +1.2000e+01
66 +3.320770909e+03 +3.320770909e+03 +3.324480909e+03 +3.324480909e+03 +9.0000e+00 +2.2000e+01 +1.0000e+00 +0.0000e+00 +8.0000e+00 +3.0000e+01 +1.1000e+01 +1.8000e+01 +5.0000e+00 +1.2000e+01 +2.3000e+01 +9.0000e+00 +5.0000e+00 +1.0000e+00 +8.0000e+00 +0.0000e+00 +8.0000e+00 +1.2000e+01 +5.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.617187833e+03 +6.617187833e+03 +6.711967833e+03 +6.711967833e+03 +2.4000e+01 +2.5000e+01 +2.1000e+01 +2.1000e+01 +2.3000e+01 +1.0000e+00 +2.5000e+01 +2.2000e+01 +3.0000e+01 +2.0000e+01 +1.7000e+01 +2.1000e+01 +8.0000e+00 +1.5000e+01 +5.0000e+00 +0.0000e+00 +6.0000e+00 +2.4000e+01 +2.3000e+01 +0.0000e+00
3 +6.287557433e+03 +6.287557433e+03 +6.382337433e+03 +6.382337433e+03 +1.8000e+01 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.1000e+01 +2.2000e+01 +2.3000e+01 +8.0000e+00 +1.2000e+01 +3.0000e+01 +1.5000e+01 +1.8000e+01 +0.0000e+00 +2.6000e+01 +1.6000e+01 +2.3000e+01 +1.9000e+01 +1.5000e+01 +2.2000e+01 +2.5000e+01
8 +3.494074233e+03 +3.494074233e+03 +3.588854233e+03 +3.588854233e+03 +6.0000e+00 +1.1000e+01 +1.4000e+01 +0.0000e+00 +0.0000e+00 +1.6000e+01 +1.2000e+01 +1.9000e+01 +1.3000e+01 +1.9000e+01 +2.8000e+01 +1.2000e+01 +1.7000e+01 +4.0000e+00 +3.0000e+00 +1.4000e+01 +1.0000e+01 +2.0000e+01 +5.0000e+00 +1.1000e+01
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.561595020e+03 +6.561595020e+03 +6.795515020e+03 +6.795515020e+03 +1.6000e+01 +2.3000e+01 +2.0000e+00 +3.0000e+00 +2.1000e+01 +1.1000e+01 +2.9000e+01 +2.6000e+01 +1.8000e+01 +4.0000e+00 +2.5000e+01 +2.4000e+01 +1.9000e+01 +7.0000e+00 +2.3000e+01 +4.0000e+00 +1.1000e+01 +1.8000e+01 +8.0000e+00 +2.4000e+01
