% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.750288017e+03 +5.750288017e+03 +5.829768017e+03 +5.829768017e+03 +2.0000e+00 +8.0000e+00 +2.7000e+01 +2.6000e+01 +2.3000e+01 +1.3000e+01 +1.1000e+01 +0.0000e+00 +2.8000e+01 +1.4000e+01 +2.0000e+00 +4.0000e+00 +2.1000e+01 +2.3000e+01 +1.0000e+00 +2.6000e+01 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.7000e+01
22 +3.571468817e+03 +3.571468817e+03 +3.650948817e+03 +3.650948817e+03 +2.0000e+00 +9.0000e+00 +2.6000e+01 +2.2000e+01 +7.0000e+00 +2.0000e+00 +0.0000e+00 +1.3000e+01 +6.0000e+00 +9.0000e+00 +1.1000e+01 +4.0000e+00 +1.9000e+01 +7.0000e+00 +2.0000e+01 +1.1000e+01 +1.1000e+01 +1.1000e+01 +2.0000e+00 +2.6000e+01
136 +1.589398417e+03 +1.589398417e+03 +1.668878417e+03 +1.668878417e+03 +2.0000e+00 +0.0000e+00 +1.0000e+00 +4.0000e+00 +2.0000e+00 +0.0000e+00 +4.0000e+00 +6.0000e+00 +2.0000e+00 +1.0000e+00 +2.1000e+01 +1.0000e+00 +2.0000e+00 +1.4000e+01 +1.0000e+00 +2.5000e+01 +6.0000e+00 +4.0000e+00 +4.0000e+00 +9.0000e+00
219 +2.886304173e+02 +2.886304173e+02 +3.681104173e+02 +3.681104173e+02 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+01 +2.0000e+00 +0.0000e+00
319 +1.082080173e+02 +1.082080173e+02 +1.876880173e+02 +1.876880173e+02 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00
336 +9.416001728e+01 +9.416001728e+01 +1.736400173e+02 +1.736400173e+02 +0.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.159741282e+03 +6.159741282e+03 +6.554221282e+03 +6.554221282e+03 +2.0000e+01 +8.0000e+00 +1.4000e+01 +2.3000e+01 +1.1000e+01 +2.0000e+01 +1.4000e+01 +7.0000e+00 +1.4000e+01 +1.8000e+01 +2.1000e+01 +1.8000e+01 +0.0000e+00 +8.0000e+00 +2.1000e+01 +2.3000e+01 +2.4000e+01 +2.6000e+01 +7.0000e+00 +1.1000e+01
2 +3.545114082e+03 +3.545114082e+03 +3.939594082e+03 +3.939594082e+03 +1.0000e+00 +1.5000e+01 +9.0000e+00 +2.0000e+00 +9.0000e+00 +3.0000e+00 +9.0000e+00 +9.0000e+00 +9.0000e+00 +1.5000e+01 +7.0000e+00 +1.5000e+01 +2.0000e+01 +2.5000e+01 +7.0000e+00 +2.0000e+01 +1.7000e+01 +0.0000e+00 +9.0000e+00 +2.3000e+01
116 +2.097371682e+03 +2.097371682e+03 +2.491851682e+03 +2.491851682e+03 +0.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +7.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+01 +0.0000e+00 +1.1000e+01 +1.1000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+01 +0.0000e+00 +0.0000e+00 +2.9000e+01 +1.0000e+00
216 +1.358282082e+03 +1.358282082e+03 +1.752762082e+03 +1.752762082e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.8000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.9000e+01 +0.0000e+00 +0.0000e+00
400 +6.606724819e+02 +6.606724819e+02 +1.055152482e+03 +1.055152482e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+01 +0.0000e+00 +0.0000e+00
451 +4.404756819e+02 +4.404756819e+02 +8.349556819e+02 +8.349556819e+02 +0.0000e+00 +0.0000e+00 +6.0000e+00 +6.0000e+00 +0.0000e+00 +9.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.069283796e+03 +5.069283796e+03 +4.822173796e+03 +4.822173796e+03 +1.5000e+01 +1.3000e+01 +9.0000e+00 +2.8000e+01 +2.8000e+01 +4.0000e+00 +1.1000e+01 +4.0000e+00 +1.1000e+01 +1.5000e+01 +1.7000e+01 +8.0000e+00 +8.0000e+00 +8.0000e+00 +2.0000e+01 +9.0000e+00 +2.0000e+01 +9.0000e+00 +3.0000e+01 +1.7000e+01
3 +3.899211796e+03 +3.899211796e+03 +3.652101796e+03 +3.652101796e+03 +1.0000e+01 +2.9000e+01 +9.0000e+00 +1.0000e+01 +1.0000e+01 +5.0000e+00 +1.5000e+01 +9.0000e+00 +1.5000e+01 +3.0000e+01 +0.0000e+00 +1.0000e+01 +1.0000e+01 +1.0000e+01 +9.0000e+00 +9.0000e+00 +9.0000e+00 +9.0000e+00 +2.9000e+01 +0.0000e+00
12 +2.314381396e+03 +2.314381396e+03 +2.067271396e+03 +2.067271396e+03 +4.0000e+00 +2.4000e+01 +8.0000e+00 +3.0000e+00 +3.0000e+00 +1.4000e+01 +3.0000e+00 +4.0000e+00 +3.0000e+00 +2.4000e+01 +3.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +1.3000e+01 +8.0000e+00 +1.3000e+01 +8.0000e+00 +2.4000e+01 +3.0000e+00
130 +1.384163796e+03 +1.384163796e+03 +1.137053796e+03 +1.137053796e+03 +4.0000e+00 +9.0000e+00 +1.0000e+00 +5.0000e+00 +9.0000e+00 +4.0000e+00 +2.1000e+01 +4.0000e+00 +3.0000e+00 +1.3000e+01 +5.0000e+00 +1.8000e+01 +1.3000e+01 +2.0000e+00 +4.0000e+00 +2.0000e+00 +1.0000e+00 +9.0000e+00 +9.0000e+00 +2.0000e+00
313 +9.948917958e+02 +9.948917958e+02 +7.477817958e+02 +7.477817958e+02 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +1.3000e+01 +0.0000e+00 +1.3000e+01 +0.0000e+00 +1.3000e+01 +7.0000e+00 +4.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +1.3000e+01
