% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.785760017e+03 +6.785760017e+03 +6.865240017e+03 +6.865240017e+03 +2.7000e+01 +2.0000e+00 +2.1000e+01 +2.0000e+00 +2.2000e+01 +1.3000e+01 +1.6000e+01 +1.2000e+01 +1.7000e+01 +1.9000e+01 +2.5000e+01 +1.3000e+01 +2.7000e+01 +1.5000e+01 +1.0000e+00 +2.8000e+01 +1.9000e+01 +1.6000e+01 +1.0000e+01 +1.8000e+01
2 +4.460294417e+03 +4.460294417e+03 +4.539774417e+03 +4.539774417e+03 +2.5000e+01 +1.4000e+01 +4.0000e+00 +1.7000e+01 +2.0000e+01 +8.0000e+00 +2.0000e+01 +0.0000e+00 +2.3000e+01 +5.0000e+00 +1.3000e+01 +6.0000e+00 +1.0000e+01 +1.5000e+01 +2.5000e+01 +3.0000e+00 +2.1000e+01 +9.0000e+00 +9.0000e+00 +1.0000e+00
19 +3.376979217e+03 +3.376979217e+03 +3.456459217e+03 +3.456459217e+03 +1.2000e+01 +1.0000e+00 +1.8000e+01 +2.5000e+01 +1.0000e+01 +3.0000e+00 +2.5000e+01 +2.9000e+01 +4.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +5.0000e+00 +8.0000e+00 +1.6000e+01 +1.3000e+01 +1.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.085891682e+03 +5.085891682e+03 +5.480371682e+03 +5.480371682e+03 +0.0000e+00 +9.0000e+00 +9.0000e+00 +1.0000e+00 +1.6000e+01 +2.1000e+01 +2.0000e+00 +1.0000e+00 +2.2000e+01 +2.8000e+01 +6.0000e+00 +1.8000e+01 +7.0000e+00 +2.0000e+01 +5.0000e+00 +1.4000e+01 +1.4000e+01 +2.8000e+01 +2.2000e+01 +3.0000e+00
3 +3.220336482e+03 +3.220336482e+03 +3.614816482e+03 +3.614816482e+03 +7.0000e+00 +0.0000e+00 +3.0000e+00 +1.6000e+01 +1.0000e+01 +0.0000e+00 +1.4000e+01 +1.0000e+00 +2.7000e+01 +0.0000e+00 +1.0000e+00 +1.2000e+01 +1.1000e+01 +3.0000e+01 +2.0000e+01 +1.9000e+01 +0.0000e+00 +1.1000e+01 +5.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.357056596e+03 +6.357056596e+03 +6.109946596e+03 +6.109946596e+03 +1.9000e+01 +2.5000e+01 +1.9000e+01 +0.0000e+00 +8.0000e+00 +2.2000e+01 +2.2000e+01 +1.4000e+01 +1.6000e+01 +2.7000e+01 +2.4000e+01 +2.9000e+01 +1.5000e+01 +2.0000e+00 +2.4000e+01 +1.9000e+01 +1.0000e+01 +1.9000e+01 +5.0000e+00 +1.6000e+01
2 +3.414541396e+03 +3.414541396e+03 +3.167431396e+03 +3.167431396e+03 +2.3000e+01 +1.6000e+01 +1.4000e+01 +2.6000e+01 +1.1000e+01 +5.0000e+00 +1.0000e+00 +0.0000e+00 +7.0000e+00 +6.0000e+00 +1.0000e+00 +8.0000e+00 +2.4000e+01 +2.0000e+01 +2.0000e+00 +2.0000e+00 +9.0000e+00 +7.0000e+00 +1.1000e+01 +6.0000e+00
36 +2.231694996e+03 +2.231694996e+03 +1.984584996e+03 +1.984584996e+03 +1.2000e+01 +3.0000e+00 +6.0000e+00 +1.1000e+01 +0.0000e+00 +1.0000e+00 +1.7000e+01 +3.0000e+00 +9.0000e+00 +2.0000e+01 +3.0000e+00 +5.0000e+00 +0.0000e+00 +3.0000e+00 +2.0000e+01 +2.0000e+00 +1.3000e+01 +8.0000e+00 +1.5000e+01 +2.2000e+01
