% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.290728017e+03 +6.290728017e+03 +6.370208017e+03 +6.370208017e+03 +2.0000e+00 +1.6000e+01 +2.1000e+01 +2.1000e+01 +3.0000e+01 +1.4000e+01 +1.1000e+01 +2.4000e+01 +3.0000e+00 +1.7000e+01 +1.6000e+01 +1.5000e+01 +2.3000e+01 +1.0000e+00 +9.0000e+00 +4.0000e+00 +1.9000e+01 +1.1000e+01 +2.4000e+01 +2.7000e+01
8 +3.813724817e+03 +3.813724817e+03 +3.893204817e+03 +3.893204817e+03 +9.0000e+00 +7.0000e+00 +1.0000e+00 +8.0000e+00 +7.0000e+00 +1.2000e+01 +1.5000e+01 +4.0000e+00 +2.1000e+01 +1.6000e+01 +1.5000e+01 +1.6000e+01 +3.0000e+01 +1.1000e+01 +1.3000e+01 +7.0000e+00 +1.8000e+01 +4.0000e+00 +1.2000e+01 +1.5000e+01
88 +2.215985617e+03 +2.215985617e+03 +2.295465617e+03 +2.295465617e+03 +8.0000e+00 +1.0000e+00 +0.0000e+00 +4.0000e+00 +3.0000e+00 +8.0000e+00 +1.1000e+01 +0.0000e+00 +1.7000e+01 +1.2000e+01 +1.1000e+01 +1.2000e+01 +2.6000e+01 +7.0000e+00 +9.0000e+00 +3.0000e+00 +1.4000e+01 +0.0000e+00 +8.0000e+00 +1.1000e+01
148 +1.387675217e+03 +1.387675217e+03 +1.467155217e+03 +1.467155217e+03 +3.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +5.0000e+00 +8.0000e+00 +0.0000e+00 +1.4000e+01 +9.0000e+00 +8.0000e+00 +9.0000e+00 +2.3000e+01 +4.0000e+00 +6.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +5.0000e+00 +8.0000e+00
188 +9.963824173e+02 +9.963824173e+02 +1.075862417e+03 +1.075862417e+03 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +6.0000e+00 +0.0000e+00 +1.2000e+01 +7.0000e+00 +6.0000e+00 +7.0000e+00 +2.1000e+01 +2.0000e+00 +4.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +3.0000e+00 +6.0000e+00
248 +5.992960173e+02 +5.992960173e+02 +6.787760173e+02 +6.787760173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +9.0000e+00 +4.0000e+00 +3.0000e+00 +4.0000e+00 +1.8000e+01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00
308 +3.516512173e+02 +3.516512173e+02 +4.311312173e+02 +4.311312173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
364 +2.406672173e+02 +2.406672173e+02 +3.201472173e+02 +3.201472173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +8.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
419 +1.441504173e+02 +1.441504173e+02 +2.236304173e+02 +2.236304173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
473 +9.986241728e+01 +9.986241728e+01 +1.793424173e+02 +1.793424173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.038197282e+03 +6.038197282e+03 +6.432677282e+03 +6.432677282e+03 +1.2000e+01 +0.0000e+00 +1.0000e+01 +1.3000e+01 +1.2000e+01 +0.0000e+00 +1.1000e+01 +1.6000e+01 +1.6000e+01 +1.2000e+01 +2.2000e+01 +3.0000e+01 +2.0000e+00 +2.2000e+01 +9.0000e+00 +2.3000e+01 +2.9000e+01 +1.1000e+01 +3.0000e+01 +1.9000e+01
11 +3.025381282e+03 +3.025381282e+03 +3.419861282e+03 +3.419861282e+03 +7.0000e+00 +0.0000e+00 +1.1000e+01 +1.1000e+01 +0.0000e+00 +1.3000e+01 +5.0000e+00 +1.7000e+01 +1.6000e+01 +1.0000e+01 +0.0000e+00 +0.0000e+00 +3.0000e+00 +5.0000e+00 +1.0000e+00 +2.6000e+01 +1.7000e+01 +1.2000e+01 +8.0000e+00 +2.1000e+01
51 +2.320387682e+03 +2.320387682e+03 +2.714867682e+03 +2.714867682e+03 +1.0000e+00 +4.0000e+00 +9.0000e+00 +9.0000e+00 +0.0000e+00 +1.1000e+01 +3.0000e+00 +1.5000e+01 +1.4000e+01 +8.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +3.0000e+00 +0.0000e+00 +2.4000e+01 +1.5000e+01 +1.0000e+01 +6.0000e+00 +1.9000e+01
111 +1.519923682e+03 +1.519923682e+03 +1.914403682e+03 +1.914403682e+03 +1.0000e+00 +0.0000e+00 +6.0000e+00 +6.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +1.2000e+01 +1.1000e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.1000e+01 +1.2000e+01 +7.0000e+00 +3.0000e+00 +1.6000e+01
171 +9.203476819e+02 +9.203476819e+02 +1.314827682e+03 +1.314827682e+03 +0.0000e+00 +0.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +9.0000e+00 +8.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.8000e+01 +9.0000e+00 +4.0000e+00 +0.0000e+00 +1.3000e+01
231 +5.244148819e+02 +5.244148819e+02 +9.188948819e+02 +9.188948819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +6.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.5000e+01 +6.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+01
271 +3.564596819e+02 +3.564596819e+02 +7.509396819e+02 +7.509396819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00
311 +2.479092819e+02 +2.479092819e+02 +6.423892819e+02 +6.423892819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +2.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00
391 +1.530932819e+02 +1.530932819e+02 +5.475732819e+02 +5.475732819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.180179796e+03 +6.180179796e+03 +5.933069796e+03 +5.933069796e+03 +1.0000e+01 +3.0000e+01 +1.4000e+01 +1.8000e+01 +2.6000e+01 +2.1000e+01 +1.6000e+01 +2.1000e+01 +0.0000e+00 +1.4000e+01 +2.7000e+01 +1.5000e+01 +3.0000e+01 +5.0000e+00 +1.2000e+01 +1.3000e+01 +6.0000e+00 +1.3000e+01 +2.1000e+01 +3.0000e+00
7 +2.715454996e+03 +2.715454996e+03 +2.468344996e+03 +2.468344996e+03 +1.0000e+00 +3.0000e+00 +1.1000e+01 +3.0000e+00 +0.0000e+00 +1.8000e+01 +3.0000e+00 +1.4000e+01 +9.0000e+00 +7.0000e+00 +2.0000e+00 +2.3000e+01 +1.4000e+01 +1.2000e+01 +1.9000e+01 +1.7000e+01 +1.4000e+01 +1.8000e+01 +1.0000e+00 +1.3000e+01
27 +2.357762196e+03 +2.357762196e+03 +2.110652196e+03 +2.110652196e+03 +0.0000e+00 +2.0000e+00 +1.0000e+01 +2.0000e+00 +0.0000e+00 +1.7000e+01 +2.0000e+00 +1.3000e+01 +8.0000e+00 +6.0000e+00 +1.0000e+00 +2.2000e+01 +1.3000e+01 +1.1000e+01 +1.8000e+01 +1.6000e+01 +1.3000e+01 +1.7000e+01 +0.0000e+00 +1.2000e+01
87 +1.488320596e+03 +1.488320596e+03 +1.241210596e+03 +1.241210596e+03 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +1.4000e+01 +0.0000e+00 +1.0000e+01 +5.0000e+00 +3.0000e+00 +0.0000e+00 +1.9000e+01 +1.0000e+01 +8.0000e+00 +1.5000e+01 +1.3000e+01 +1.0000e+01 +1.4000e+01 +0.0000e+00 +9.0000e+00
147 +8.622901958e+02 +8.622901958e+02 +6.151801958e+02 +6.151801958e+02 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +7.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +7.0000e+00 +5.0000e+00 +1.2000e+01 +1.0000e+01 +7.0000e+00 +1.1000e+01 +0.0000e+00 +6.0000e+00
187 +5.596469958e+02 +5.596469958e+02 +3.125369958e+02 +3.125369958e+02 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.4000e+01 +5.0000e+00 +3.0000e+00 +1.0000e+01 +8.0000e+00 +5.0000e+00 +9.0000e+00 +0.0000e+00 +4.0000e+00
